"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Doggo Garden Defense","1682568000000","false","15","4.99","26","0","100","Hobbyist","TritoLL","TritoLL","2368390","https://store.steampowered.com/app/2368390"
"Dr Wan","1682568000000","false","15","1.99","26","0","100","Hobbyist","mw22","mw22","2389000","https://store.steampowered.com/app/2389000"
"Sword Smash","1682654400000","false","15","1.99","26","0","0","Hobbyist","AquaRegia31.App","AquaRegia31.App","2334050","https://store.steampowered.com/app/2334050"
"Jump, challenge 100 floors","1683172800000","false","30","0.99","26","2.7471704707222697","0","Hobbyist","nsttply","nsttply","2385920","https://store.steampowered.com/app/2385920"
"Space Sergeant Survivors","1683259200000","false","15","1.99","26","0","0","Hobbyist","Chun Y.","Chun Y.","2016680","https://store.steampowered.com/app/2016680"
"Run Penguin Run","1683432000000","false","1","29.99","26","0","100","Hobbyist","Blue Love Game Studio","Blue Love Game Studio","2375100","https://store.steampowered.com/app/2375100"
"RushLane","1683432000000","false","1","29.99","26","0","0","Hobbyist","AAA777 Game Studio","AAA777 Game Studio","2369440","https://store.steampowered.com/app/2369440"
"Toon Tumble","1683432000000","false","1","29.99","26","0","0","Hobbyist","basement queuing game studio","basement queuing game studio","2372110","https://store.steampowered.com/app/2372110"
"1001 Jigsaw. Castles And Palaces 4","1683864000000","false","36","4.99","26","0.4596383245293409","50","Indie","8floor","8floor","2382110","https://store.steampowered.com/app/2382110"
"Poor Lucas and the Evil Duke","1684209600000","false","30","9.99","26","10.828552778726287","100","Hobbyist","Stephen Ciuca","Stephen Ciuca","1499960","https://store.steampowered.com/app/1499960"
"Alpaca Sprint","1684987200000","false","30","0.99","26","0.3954166666666669","100","Hobbyist","Brown Hammer Studios","Brown Hammer Studios","2316020","https://store.steampowered.com/app/2316020"
"chemical","1686110400000","true","15","1.99","26","0","0","Hobbyist","arktisweiss","arktisweiss","2263520","https://store.steampowered.com/app/2263520"
"弈人寻梦","1686456000000","true","15","0.99","26","0","0","Indie","无","Blebeml","2418020","https://store.steampowered.com/app/2418020"
"Kāla","1686801600000","false","15","1.99","26","0","0","Hobbyist","Emyli Evyrling","Emyli Evyrling","2445420","https://store.steampowered.com/app/2445420"
"FOX ADVENTURE ~HOMEWARD JOURNEY~","1686715200000","false","15","1.99","26","2.178373191818497","100","Hobbyist","Happy Sufferer","Happy Sufferer","2436380","https://store.steampowered.com/app/2436380"
"Sokoboxes Duo","1687233600000","false","15","9.95","26","2.101468072250047","100","Hobbyist","Carlos Montiers Aguilera","Carlos Montiers Aguilera","2107780","https://store.steampowered.com/app/2107780"
"RoboSquad Revolution (Beta)","1687492800000","true","1","29.99","26","4.338485694994937","87","Hobbyist","Zorans Resistance","Zorans Resistance","2363620","https://store.steampowered.com/app/2363620"
"Skippy's Diner","1687492800000","false","15","0.99","26","0","0","Hobbyist","Spencer Lockerby","Spencer Lockerby","2343330","https://store.steampowered.com/app/2343330"
"A Car That Turns","1687924800000","false","15","1.99","26","0","100","Hobbyist","Scratchwork Development LLC","Amir Rajan","2425950","https://store.steampowered.com/app/2425950"
"Parsec lost in space","1688443200000","false","30","0.99","26","0.8685981139985163","100","Hobbyist","Arcade games","Arcade games","2443270","https://store.steampowered.com/app/2443270"
"Pinging","1688443200000","false","15","1.99","26","0.9642993743733406","0","Hobbyist","KIKI GAMES","KIKI GAMES","2446470","https://store.steampowered.com/app/2446470"
"Stickman's Bad Luck","1688702400000","false","15","1.99","26","2.0415011425254437","100","Hobbyist","TingThing","TingThing","2456100","https://store.steampowered.com/app/2456100"
"Drink Stand Tycoon","1688961600000","false","12","2.99","26","4.746469656501953","86","Indie","109 Below","109 Below","2276740","https://store.steampowered.com/app/2276740"
"flappy bird ultra","1689048000000","false","15","1.99","26","1.366550677273753","100","Hobbyist","Beijing city YunTengXin Tenchnology","Beijing city YunTengXin Tenchnology,Kong Yuan","2448940","https://store.steampowered.com/app/2448940"
"1001 Jigsaw. Castles And Palaces 5","1689825600000","false","36","4.99","26","0.47383982316970275","50","Indie","8floor","8floor","2382150","https://store.steampowered.com/app/2382150"
"Crystal Math","1689825600000","false","15","1.99","26","0","100","Hobbyist","DeckTronic","DeckTronic","2479530","https://store.steampowered.com/app/2479530"
"Cabezurrio vs Robots","1690084800000","false","15","0.99","26","4.8210822822022","100","Hobbyist","Alberto Cuevas Alvarez","Alberto Cuevas Alvarez","2502420","https://store.steampowered.com/app/2502420"
"Return","1690171200000","false","15","1.99","26","0.7754750070511328","0","Hobbyist","Yeni","Yeni,TG Lee,Seyoung Yang","2494650","https://store.steampowered.com/app/2494650"
"ALIEN WAR 2 DOGFIGHT","1690344000000","false","15","7.99","26","0","100","Hobbyist","Game Museum","Game Museum","2495500","https://store.steampowered.com/app/2495500"
"The Adventures of Panzer 2","1690862400000","false","5","4.99","26","0.36643972243890743","100","Hobbyist","Pixelcraft Games","Pixelcraft Games","2486000","https://store.steampowered.com/app/2486000"
"Micro Games: Volume 1","1691467200000","false","15","1.99","26","3.681160266592008","100","Hobbyist","64tacos LLC","64tacos LLC","2264440","https://store.steampowered.com/app/2264440"
"Pixel Boy - Lost in the Castle","1691467200000","false","20","4.99","26","3.3363759901083623","100","Hobbyist","Appsgears","Appsgears","2511230","https://store.steampowered.com/app/2511230"
"Cannon Block Ball","1691553600000","false","50","0.99","26","0.6220554959398887","83","Hobbyist","NanningsGames","NanningsGames","2531050","https://store.steampowered.com/app/2531050"
"RoadPipe","1691985600000","false","15","1.99","26","0","100","Hobbyist","W298","W298","2519260","https://store.steampowered.com/app/2519260"
