"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Fruits","1720137600000","false","8154","0","0","15.118334179077992","45","Hobbyist","Studio Gygax","Studio Gygax","1587070","https://store.steampowered.com/app/1587070"
"Galactic Striker","1720137600000","false","30","0","0","2.268504627186999","100","Hobbyist","Serhan Sarac","Serhan Sarac","3003660","https://store.steampowered.com/app/3003660"
"Giraffe","1720137600000","false","1675","0","0","8.28206786602643","57","Hobbyist","Jammik","Jammik","3055390","https://store.steampowered.com/app/3055390"
"I HIT YOU","1720310400000","false","144","0","0","1.306739033407694","100","Hobbyist","KAI's CAT","KAI's CAT","3061680","https://store.steampowered.com/app/3061680"
"Inn Tycoon: Prologue","1720742400000","false","3666","0","0","1.7744490723035544","96","Hobbyist","Evil Goose Games","Evil Goose Games","3064020","https://store.steampowered.com/app/3064020"
"kallio","1720310400000","false","1","0.99","0","0","100","Hobbyist","Andrew Karppinen","Andrew Karppinen","2887820","https://store.steampowered.com/app/2887820"
"Milk","1720656000000","false","1169","0","0","12.267898418182229","41","Hobbyist","Karambola_9,_rasta","Karambola_9,_rasta","3057850","https://store.steampowered.com/app/3057850"
"The Pyrite Talisman","1720137600000","false","51","0","0","3.0877831163188154","100","Hobbyist","Altocorno","Paolo Roncaglia","3063900","https://store.steampowered.com/app/3063900"
"사설탐정 프리즈","1720569600000","false","340","0","0","1.3755821248970024","54","Hobbyist","ModdleModdle","ModdleModdle","2916970","https://store.steampowered.com/app/2916970"
"Abyssal","1721347200000","false","655","0","0","0.6639675653878861","94","Hobbyist","DigiPen Institute of Technology","DigiPen Europe-Bilbao","2983040","https://store.steampowered.com/app/2983040"
"Hidden Among Thieves","1720569600000","false","46","0","0","0.8279308269628434","67","Hobbyist","Justin Sallo","Justin Sallo","2896150","https://store.steampowered.com/app/2896150"
"Mob Trader","1720224000000","false","3563","0","0","13.120680695759972","32","Hobbyist","Hex","Hex","3061500","https://store.steampowered.com/app/3061500"
"MouseVentures","1720656000000","false","1796","0","0","4.348761830361044","99","Hobbyist","DigiPen Institute of Technology","DigiPen Europe-Bilbao","2983070","https://store.steampowered.com/app/2983070"
