"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"School Days","1724976000000","false","19714","0","0","5.501125591634668","0","Hobbyist","白雨工作室","白雨工作室","3100110","https://store.steampowered.com/app/3100110"
"A Night With: Bartender","1722470400000","false","1937","0","0","0.7358680864127493","80","Hobbyist","Naughty Narratives","Naughty Narratives","3069230","https://store.steampowered.com/app/3069230"
"Blackwoods","1722902400000","false","67","0","0","2.1205414842646837","100","Hobbyist","Schirwindt","Schirwindt","3114510","https://store.steampowered.com/app/3114510"
"Canto I","1723507200000","false","816","0","0","1.0638675173433565","80","Indie","Neoclassic Games","LudosGD","3096700","https://store.steampowered.com/app/3096700"
"Catastrophic Cat Command","1722470400000","true","184","0","0","2.211349277607995","100","Hobbyist","Dr. Ews","Dr. Ews","3108760","https://store.steampowered.com/app/3108760"
"Cats-Shaped","1722470400000","false","1233","0","0","3.3708701664588308","20","Hobbyist","SeluGames","SeluGames","3083200","https://store.steampowered.com/app/3083200"
"Ciggy World","1723075200000","false","339","0","0","1.2545233645440266","32","Hobbyist","Ciggysoft","Ciggysoft","3091760","https://store.steampowered.com/app/3091760"
"Emerald Dreams: Sanity -  Platformer Quest","1722470400000","true","1571","0","0","1.1851342355767516","95","Hobbyist","INVOLVE IT SOFTWARE LLC","Involve Games","2987640","https://store.steampowered.com/app/2987640"
"Fable Grove","1722470400000","true","335","0","0","3.925770616413829","41","Hobbyist","SwiftSync","SwiftSync","3089760","https://store.steampowered.com/app/3089760"
"Fish","1723075200000","false","2672","0","0","1.764101625887971","44","Hobbyist","GamGoo","GamGoo","3088770","https://store.steampowered.com/app/3088770"
"Gym Camp Simulator: Prologue","1722470400000","false","515","0","0","0.8702251537646705","89","Hobbyist","For Fun Games","For Fun Games","3084290","https://store.steampowered.com/app/3084290"
"GymBro","1722470400000","false","960","0","0","1.398038987046711","46","Hobbyist","2AAGames","heisNzy-,DEMI","3102030","https://store.steampowered.com/app/3102030"
"Lootbawx","1722470400000","false","18567","0","0","27.372107457206813","69","Hobbyist","Gadzoox Gaming","Gadzoox Gaming","3108710","https://store.steampowered.com/app/3108710"
"Merge Donut","1722988800000","false","509","0","0","7.167667823764194","44","Hobbyist","Jejko","Jejko","3114470","https://store.steampowered.com/app/3114470"
"Pixel Restorer","1726617600000","false","6136","0","0","1.1554579478459992","100","Indie","Catnip studio","Catnip studio","3110490","https://store.steampowered.com/app/3110490"
"Plumber Survivors: Prologue","1722816000000","false","664","0","0","1.498521795406307","95","Hobbyist","IRON GAMES","IRON GAMES","3092540","https://store.steampowered.com/app/3092540"
"PolyTap","1722470400000","false","192","0","0","0.18687499999999996","38","Hobbyist","PolyTapOfficial","PolyTapOfficial","3104050","https://store.steampowered.com/app/3104050"
"The Way Down","1722470400000","false","261","0","0","0.7633943379098401","100","Hobbyist","Samuel Leigh","Samuel Leigh","3053370","https://store.steampowered.com/app/3053370"
"Wanted","1722470400000","false","106","0","0","0.9584524879730484","67","Hobbyist","fyfstudio","fyfstudio","3047420","https://store.steampowered.com/app/3047420"
"Blackout: Director's Cut","1722556800000","false","243","0","0","1.7600939455094842","85","Hobbyist","Introware Studios","Introware Studios","3108490","https://store.steampowered.com/app/3108490"
"CUBE","1722556800000","false","1","0.99","0","0","0","Hobbyist","UnHappyDev","UnHappyDev","3112740","https://store.steampowered.com/app/3112740"
"Dinosaur Running（恐龙快跑）","1723680000000","false","1","0.99","0","0","0","Hobbyist","kite","kite","3114320","https://store.steampowered.com/app/3114320"
"Dojo Masters Editor","1721174400000","false","2","0","0","0","0","Hobbyist","","","2570430","https://store.steampowered.com/app/2570430"
"Embodied Tournament","1724976000000","false","15","0","0","0","100","Hobbyist","EmbyGames","EmbyGames","3090510","https://store.steampowered.com/app/3090510"
"FELLCHASER","1724284800000","false","1867","0","0","0.9356234671566027","91","Hobbyist","Let'em Cook Games","Let'em Cook Games","2793110","https://store.steampowered.com/app/2793110"
"God of Fortune","1723161600000","false","800","0","0","13.916005423474727","44","Hobbyist","张公子","沧海一粟,张公子","2857580","https://store.steampowered.com/app/2857580"
"Malcatras' Maiden","1722556800000","false","2377","0","0","3.851186819984317","97","Hobbyist","Nadia Nova","Nadia Nova","3089450","https://store.steampowered.com/app/3089450"
"Monkeys","1723766400000","false","2139","0","0","4.2227923051820095","49","Hobbyist","Nepix","Nepix","3104570","https://store.steampowered.com/app/3104570"
"Pudding","1722556800000","false","712","0","0","12.791266504313725","38","Hobbyist","Oda","Oda","3075690","https://store.steampowered.com/app/3075690"
"Samsara(윤회)","1722556800000","false","1","0.99","0","0","0","Hobbyist","KIMTAEYU","KIMTAEYU","3097630","https://store.steampowered.com/app/3097630"
"The Spreader","1722643200000","false","516","0","0","0.8606870044341677","92","Hobbyist","Vittorio Bellinello","Vittorio Bellinello","3110740","https://store.steampowered.com/app/3110740"
"Arkhaanis One","1722816000000","false","296","0","0","1.6285199558273378","94","Hobbyist","DuGringo","DuGringo","2952910","https://store.steampowered.com/app/2952910"
"Collectibles!","1723420800000","false","1550","0","0","34.66572274200422","56","Hobbyist","VERY HUGE CORP.","VERY HUGE CORP.","3071010","https://store.steampowered.com/app/3071010"
"Coryphaeus Championships","1726444800000","true","81","0","0","0.4008333333333334","50","Hobbyist","Coryphaeus Corp","Coryphaeus Corp","3102240","https://store.steampowered.com/app/3102240"
"FrogFlop","1723161600000","false","1","0.99","0","0.410535929267881","100","Hobbyist","Rekk Games","Rekk Games","2490140","https://store.steampowered.com/app/2490140"
"Kharakov","1725148800000","false","1247","0","0","0.7912198943735808","79","Hobbyist","RPG Media Michał Bańka","RPG Media Michał Bańka","3042990","https://store.steampowered.com/app/3042990"
"Lacrimal Eye","1723075200000","false","1","0.99","0","0","0","Hobbyist","junao","junao","3118770","https://store.steampowered.com/app/3118770"
"LoveAndComplex","1722643200000","false","162","0","0","0.7535487879177294","67","Hobbyist","Teamgane","Teamgane","3094770","https://store.steampowered.com/app/3094770"
"Frog","1722816000000","false","10481","0","0","41.477141931821855","67","Hobbyist","FrogDev","FrogDev","3105760","https://store.steampowered.com/app/3105760"
"Legacy of Defense - Prologue","1722729600000","false","13969","0","0","2.850065918107507","93","Hobbyist","Enter the Game","Enter the Game","3096620","https://store.steampowered.com/app/3096620"
"The Little UNI","1726185600000","false","13718","0","0","0.6967947573196586","100","Hobbyist","Vivid selfish","Vivid selfish","3096560","https://store.steampowered.com/app/3096560"
"Barrok","1723680000000","false","1","0.99","0","0","0","Hobbyist","cnsgames","cnsgames","3114860","https://store.steampowered.com/app/3114860"
"Big City Dreaming","1722902400000","false","64","0","0","0.30232434640522876","67","Hobbyist","Hari Jago","Hari Jago","3116300","https://store.steampowered.com/app/3116300"
"Click on cups together","1723161600000","false","1","0.99","0","0","0","Hobbyist","Click on things together","&y","3120380","https://store.steampowered.com/app/3120380"
"Defenders | Wave Survival Game","1723939200000","true","193","0","0","0.17062500000000005","50","Hobbyist","Saif Al-Ethawi","Saif Al-Ethawi","3071170","https://store.steampowered.com/app/3071170"
"Dice","1723248000000","false","920","0","0","3.1137455239359406","33","Hobbyist","Batata Studios","Batata Studios","3077710","https://store.steampowered.com/app/3077710"
"Elementyle","1722816000000","true","106","0","0","0.7366204716782212","100","Hobbyist","Tagon35","Tagon35","3056310","https://store.steampowered.com/app/3056310"
