"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Joint Operations: Combined Arms Gold","1370044800000","1254196800000","false","12222","19.99","83834","47.60195841806015","88","Indie","NovaLogic,THQ Nordic","NovaLogic","32770","https://store.steampowered.com/app/32770"
"Kill The Bad Guy","1401249600000","","false","15596","4.99","83827","3.2485217573733807","62","Indie","Exkee","Exkee","293940","https://store.steampowered.com/app/293940"
"Ancient Abyss","1610600400000","","true","6605","14.99","83822","3.747767130963438","68","Indie","Screambox Studio,BD Games","Screambox Studio","973450","https://store.steampowered.com/app/973450"
"SuperSmash: Physics Battle","1569902400000","","true","20201","4.99","83803","7.369463705174594","93","Indie","LTTDY","LTTDY","1077290","https://store.steampowered.com/app/1077290"
"Hole Dweller","1705640400000","","false","11651","7.99","83782","8.083622345465441","98","Indie","Thigh High Games,Shady Corner Games","Thigh High Games","2293850","https://store.steampowered.com/app/2293850"
"Zombie City Defense 2","1471579200000","","false","13181","9.99","83773","12.228788783050097","72","Indie","Mozg Labs","Mozg Labs","473970","https://store.steampowered.com/app/473970"
"Crossing Guard Joe","1646370000000","","false","24692","5.99","83733","3.675300449107637","93","Indie","September Games","September Games","1701950","https://store.steampowered.com/app/1701950"
"The Caribbean Sail","1505793600000","","false","20109","14.99","83717","6.772566019698724","94","Indie","Victorian Clambake","Victorian Clambake","657690","https://store.steampowered.com/app/657690"
"Casey Powell Lacrosse 18","1523937600000","","false","1722","49.99","83709","13.14109521418982","69","Indie","Crosse Studios","Big Ant Studios","584150","https://store.steampowered.com/app/584150"
"Alder's Blood: Definitive Edition","1586491200000","","false","7376","19.99","83706","7.425611194847662","63","Indie","No Gravity Games","Shockwork Games","820020","https://store.steampowered.com/app/820020"
"Dwarrows","1582866000000","","false","3957","29.99","83692","10.415454173044466","81","Indie","Lithic Entertainment Inc.","Lithic Entertainment Inc.","532750","https://store.steampowered.com/app/532750"
"Jerry Wanker and the Quest to get Laid","1698638400000","","false","9438","9.99","83692","2.3146607899905085","84","Indie","Ktulhu Solutions","Ktulhu Solutions","1525050","https://store.steampowered.com/app/1525050"
"My Yandere Sister loves me too much!","1602820800000","","false","10293","9.99","83682","2.169812114331588","75","Indie","Cherry Kiss Games","Norn","1426090","https://store.steampowered.com/app/1426090"
"懒人修仙传","1542171600000","","false","31726","3.99","83661","357.21409208799355","60","Indie","托更的修罗","托更的修罗","892420","https://store.steampowered.com/app/892420"
"Paper Beast - Folded Edition","1603166400000","","false","9104","16.99","83646","3.5394996580205524","83","Indie","Pixel Reef,PID Games","Pixel Reef","1403830","https://store.steampowered.com/app/1403830"
"Rune Knights","1603857600000","","true","7297","19.99","83621","15.735322604961986","78","Indie","Aeromir","Aeromir","1101400","https://store.steampowered.com/app/1101400"
"Step-Sister's Pussy 🔞","1714795200000","","false","12495","9.99","83619","1.3815559158114195","65","Indie","Lust Desires 🖤","Lust Desires 🖤","2889280","https://store.steampowered.com/app/2889280"
"KamiYaba: Destiny on a Dicey Deadline","1643259600000","","false","9079","24.99","83614","12.586448654938161","91","Indie","Shiravune","HULOTTE","1856480","https://store.steampowered.com/app/1856480"
"Mary Skelter 2","1642050000000","","false","4347","34.99","83591","42.67970173991209","80","Indie","Ghostlight LTD","Idea Factory","1496250","https://store.steampowered.com/app/1496250"
"Succubus Prison","1689307200000","","false","6760","14.99","83574","3.9419254644213932","82","Indie","Kagura Games","Tokinokogiri","2300920","https://store.steampowered.com/app/2300920"
"Chromosome Evil","1648094400000","","false","10742","14.99","83563","10.659831594005121","86","Indie","S.C. 16 BIT NIGHTS S.R.L.","S.C. 16 BIT NIGHTS S.R.L.","1035660","https://store.steampowered.com/app/1035660"
"These Doomed Isles","1695614400000","","true","7295","14.99","83546","10.025350458296328","78","Indie","Fireshine Games","Triplevision Games Limited","1840710","https://store.steampowered.com/app/1840710"
"撩妹模拟器：渣男的秘密","1715918400000","","false","14678","6.99","83545","1.77264784552791","83","Indie","DeerRiver","DeerRiver","2719190","https://store.steampowered.com/app/2719190"
"Muv-Luv photonflowers*","1564718400000","","false","5859","24.99","83524","7.212461908088106","94","Indie","aNCHOR Inc.","aNCHOR Inc.","889700","https://store.steampowered.com/app/889700"
