"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"A Story Beside","1569470400000","1653364800000","false","5458","14.99","54423","5.767339756169691","97","Indie","Wayward Prophet","Wayward Prophet","634410","https://store.steampowered.com/app/634410"
"SunAge: Battle for Elysium","1418619600000","","false","6307","14.99","54417","12.587944529700868","70","Indie","vertex4 entertainment GmbH","vertex4 entertainment GmbH","318650","https://store.steampowered.com/app/318650"
"War of Wizards","1663732800000","","false","3866","19.99","54415","4.784924980047684","78","Indie","Arcane Miracle Entertainment","Arcane Miracle Entertainment","2009460","https://store.steampowered.com/app/2009460"
"The Longest Road on Earth","1622088000000","","false","12424","9.99","54411","1.1280050218992264","79","AA","Raw Fury","Brainwash Gang,TLR Games","1295790","https://store.steampowered.com/app/1295790"
"My Horse: Bonded Spirits","1718769600000","","false","3568","19.99","54401","3.1593640212103","57","Indie","Games Incubator,PlayWay S.A.","Games Incubator","2376970","https://store.steampowered.com/app/2376970"
"Lunar Stone - Origin of Blood","1479445200000","","false","3843","4.99","54393","1.1457341302117057","59","Indie","GQJoy Co.,Ltd","Zenox Studio","553800","https://store.steampowered.com/app/553800"
"Adorable Witch 3","1651896000000","","false","27874","2.99","54366","3.304942216476484","85","Indie","Lovely Games","Lovely Games","1913490","https://store.steampowered.com/app/1913490"
"Tumblebugs","1647576000000","","false","6171","19.99","54366","9.965486205136301","98","Indie","Atari","Wildfire Studios","1843880","https://store.steampowered.com/app/1843880"
"QT","1579755600000","","false","7212","9.99","54359","2.7122176587224303","97","Indie","Happy Snake Games","Happy Snake","1182830","https://store.steampowered.com/app/1182830"
"Tiny-Tasy Town","1539576000000","","true","7360","1.99","54347","4.7502633977076085","59","Indie","INDIECN","Rabbiroo","815210","https://store.steampowered.com/app/815210"
"The Dragoness: Command of the Flame","1662004800000","","false","3991","19.99","54337","13.963924846887837","70","Indie","PQube","Crazy Goat Games","1413580","https://store.steampowered.com/app/1413580"
"Deep Dungeons of Doom","1413259200000","","false","33280","4.99","54331","3.2059786820304925","78","Indie","Bossa Studios","Bossa Studios","325090","https://store.steampowered.com/app/325090"
"New York Mysteries: Secrets of the Mafia Collector's Edition","1432267200000","","false","16239","9.99","54328","7.420446421919179","0","Indie","FIVE-BN GAMES","FIVE-BN GAMES","372930","https://store.steampowered.com/app/372930"
"Super Galaxy Squadron EX Turbo","1421989200000","","false","12210","9.99","54318","2.3956431957344737","84","AA","New Blood Interactive","Synset","345860","https://store.steampowered.com/app/345860"
"Calibre 10 Racing","1395806400000","","true","4063","1.99","54302","4.252889697553668","39","Indie","Bongfish GmbH","Bongfish GmbH","266370","https://store.steampowered.com/app/266370"
"Interior Worlds","1680840000000","","false","6472","9.99","54296","4.448217504123676","97","Indie","Raptorsoft Games","sodaraptor","2207970","https://store.steampowered.com/app/2207970"
"A Healer Only Lives Twice","1464840000000","","false","18752","4.99","54287","2.3747745620562926","81","AA","PLAYISM","Pon Pon Games","453300","https://store.steampowered.com/app/453300"
"The Wolf","1635134400000","","false","6693","9.99","54277","8.006679685762887","72","Indie","Good Luck Games","Good Luck Games","1567200","https://store.steampowered.com/app/1567200"
"YUME 4","1705035600000","","false","18491","4.99","54256","1.2560536435213425","78","Indie","Lovely Games","","2602730","https://store.steampowered.com/app/2602730"
"Anonymous ME","1507867200000","1657080000000","false","12146","2.99","54241","2.482754109847785","53","Indie","Chengdu longyuan Network Technology Co.Ltd","RKTime","658630","https://store.steampowered.com/app/658630"
"Starway Fleet","1498867200000","1503979200000","false","8084","9.99","54232","1.3650734909984803","68","Indie","StormCube Games","StormCube Games","610680","https://store.steampowered.com/app/610680"
"Nope Nope Nope Nope Nurses","1697083200000","","false","4811","19.99","54226","6.026245939620743","94","Indie","Shiravune","Dark One!","2474940","https://store.steampowered.com/app/2474940"
"Lunar's Chosen - Episode 1","1635825600000","1710993600000","false","6134","11.99","54224","16.437578052693603","88","Indie","PTGames","PTGames","1695680","https://store.steampowered.com/app/1695680"
"美女,应接不暇","1715659200000","","false","8361","9.99","54194","4.959671586557988","89","Indie","筠悦游戏","筠悦游戏","2753730","https://store.steampowered.com/app/2753730"
"SEX Room [18+]","1675486800000","","false","9873","9.99","54190","1.387484391046175","63","Indie","Pirates Of The Digital Sea","Pirates Of The Digital Sea","2246850","https://store.steampowered.com/app/2246850"
"Distant Memoraĵo","1626321600000","","false","3944","19.99","54182","12.48280790040494","98","Indie","MangaGamer","SukeraSparo","1591490","https://store.steampowered.com/app/1591490"
"The Wind and Wilting Blossom","1588046400000","1607662800000","false","4280","9.99","54176","15.826630124527247","95","Indie","Picklefeet Games","Picklefeet Games","686770","https://store.steampowered.com/app/686770"
"Old Gods Rising","1589947200000","","false","4768","4.99","54169","2.4995558571624157","74","Indie","Bad Blood Studios","Bad Blood Studios","1084990","https://store.steampowered.com/app/1084990"
"Urlaubsflug Simulator – Holiday Flight Simulator","1492056000000","","false","4441","14.99","54161","6.624221387605905","56","Indie","SimWare Simulations","Caipirinha Games","500170","https://store.steampowered.com/app/500170"
"The Way of Life: DEFINITIVE EDITION","1521086400000","","false","7135","14.99","54156","3.2298131675520265","67","Indie","CyberCoconut,White Manager srl","CyberCoconut","404960","https://store.steampowered.com/app/404960"
"Gamer Girls: Cyberpunk 2069","1639198800000","","false","10575","6.99","54147","6.320400818343238","62","Indie","Pirates Of The Digital Sea","Pirates Of The Digital Sea","1793840","https://store.steampowered.com/app/1793840"
"Geometry Arena 2","1689393600000","","true","13746","5.99","54143","7.17557365198756","89","Indie","011 Games","011 Games","1667700","https://store.steampowered.com/app/1667700"
"Indiana Jones® and the Infernal Machine™","1542344400000","","false","17732","5.99","54122","9.091002182017743","83","AA","Lucasfilm,Disney","LucasArts","904540","https://store.steampowered.com/app/904540"
"Flamel's miracle（弗拉梅尔的奇迹）","1491278400000","","false","11320","5.99","54107","9.497325999460603","67","Indie","Weixi Studio","Weixi Studio","599480","https://store.steampowered.com/app/599480"
"Final Hope","1638766800000","","true","2240","29.99","54093","113.82551809749842","56","Indie","KiwiGame","ChaoYe Liu","922870","https://store.steampowered.com/app/922870"
"Wayhaven Chronicles: Book Three","1680753600000","","false","6782","11.99","54071","15.024801763019289","82","Indie","Hosted Games","Hosted Games","2120320","https://store.steampowered.com/app/2120320"
"Toonstruck","1479186000000","","false","8932","9.99","54066","4.31940512354687","97","Indie","Interplay Entertainment Corp.","Burst","369830","https://store.steampowered.com/app/369830"
"Cyber Agent","1591588800000","","false","48448","1.99","54058","5.004772794370634","73","Indie","DigitalDream","BambuseaeGames","1274300","https://store.steampowered.com/app/1274300"
"Carmageddon 2: Carpocalypse Now","1411099200000","","false","16189","9.99","54057","4.299248616879796","88","AA","THQ Nordic","Stainless Games Ltd","282030","https://store.steampowered.com/app/282030"
"Anima: Gate of Memories - The Nameless Chronicles","1529380800000","","false","4840","19.99","54053","6.803856203614554","79","Indie","Anima Publishing","Anima Project","850060","https://store.steampowered.com/app/850060"
"Mugen Souls Z","1472097600000","","false","4922","19.99","54051","18.210310732885286","76","Indie","Ghostlight LTD","Idea Factory","466920","https://store.steampowered.com/app/466920"
