"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Islands of Insight","1707800400000","false","61574","29.99","1440159","25.40826942665907","83","AA","Behaviour Interactive Inc.","Lunarch Studios","2071500","https://store.steampowered.com/app/2071500",""
"Botanicula","1336363200000","false","344270","14.99","1439896","3.314240730913084","96","Indie","Amanita Design","Amanita Design","207690","https://store.steampowered.com/app/207690",""
"30XX","1613538000000","false","103839","19.99","1432517","13.797298183368225","92","Indie","Batterystaple Games","Batterystaple Games","1029210","https://store.steampowered.com/app/1029210","1691553600000"
"Dig or Die","1425168000000","false","235035","11.99","1432482","12.3879762421784","91","Indie","Gaddy Games","Gaddy Games","315460","https://store.steampowered.com/app/315460","1531195200000"
"LEGO® 2K Drive","1684382400000","false","36944","69.99","1432009","8.964740119961803","62","AAA","2K","Visual Concepts","1451810","https://store.steampowered.com/app/1451810",""
"Maximum Action","1537329600000","true","131509","19.99","1431178","5.724603527022095","90","Indie","Balloon Moose Games","George Mandell","853770","https://store.steampowered.com/app/853770",""
"Toukiden: Kiwami","1435204800000","false","42690","59.99","1430814","37.07672430559783","68","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","363130","https://store.steampowered.com/app/363130",""
"Projekt: Passion - Season 1","1685073600000","false","161446","11.99","1429128","5.827227652722317","94","Indie","Classy Lemon","Classy Lemon","2173800","https://store.steampowered.com/app/2173800",""
"LUFTRAUSERS","1383264000000","false","339643","9.99","1428782","4.004768654197167","91","AA","Devolver Digital","Vlambeer","233150","https://store.steampowered.com/app/233150","1395115200000"
"Mr.Mine","1601438400000","false","740092","0","1428433.9885299955","57.93044392898543","92","Indie","Playsaurus","Playsaurus","1397920","https://store.steampowered.com/app/1397920",""
"The Legend of Heroes: Trails into Reverie","1688702400000","false","28304","59.99","1427666","57.39144214743658","95","Indie","NIS America, Inc.","Nihon Falcom,PH3 GmbH","1668540","https://store.steampowered.com/app/1668540",""
"Waifu Fighter","1671598800000","false","212007","7.99","1427201","2.072387267510466","87","Indie","Mango Party,LewdLoco,Mango Party News","Happy Monster Studio","1757490","https://store.steampowered.com/app/1757490",""
"Immortal Life","1651032000000","false","121826","16.99","1425850","26.937537389377738","81","Indie","2P Games","YiFang Studio","1201230","https://store.steampowered.com/app/1201230","1705467600000"
"SpellForce: Conquest of Eo","1675400400000","false","60060","29.99","1425183","28.673725987437063","80","AA","THQ Nordic","Owned by Gravity","1581770","https://store.steampowered.com/app/1581770",""
"The Dwarves","1480568400000","false","63724","39.99","1424598","6.178224768119709","74","AA","THQ Nordic,EuroVideo Medien","KING Art","403970","https://store.steampowered.com/app/403970",""
"League of Angels-Heaven's Fury","1599105600000","false","59429","0","1424295.8869294468","40.535512323019574","59","Indie","YOUZU SINGAPORE PTE LTD","CHENGDU DREAMCALLER TECHNOLOGY CO.,LTD","1379130","https://store.steampowered.com/app/1379130",""
"Farm Manager 2021","1620273600000","false","142521","19.99","1423444","15.389775070336318","79","AA","PlayWay S.A.,Sim Farm S.A.","Cleversan Games","1123830","https://store.steampowered.com/app/1123830",""
"Wargame: European Escalation","1329886800000","false","374851","9.99","1422587","14.125190503017235","78","Indie","Eugen Systems","Eugen Systems","58610","https://store.steampowered.com/app/58610",""
"Witchfire","1727049600000","true","43897","39.99","1421867","3.7587578341129655","93","Indie","The Astronauts","The Astronauts","3156770","https://store.steampowered.com/app/3156770",""
"Zuma Deluxe","1156910400000","false","649651","4.99","1421631","15.17319002549337","95","Indie","PopCap Games, Inc.,Electronic Arts","PopCap Games, Inc.","3330","https://store.steampowered.com/app/3330",""
"Shantae: Half-Genie Hero","1482210000000","false","97055","19.99","1419635","9.377379919337038","91","Indie","WayForward","WayForward","253840","https://store.steampowered.com/app/253840",""
"Sweet Transit","1658980800000","false","88915","29.99","1419596","11.514961096181718","74","AA","Team17","Ernestas Norvaišas","1612770","https://store.steampowered.com/app/1612770","1713758400000"
"Pagan: Absent Gods","1555473600000","false","63436","19.99","1418231","15.951524230082091","50","Indie","Mad Head Games","Mad Head Games","992640","https://store.steampowered.com/app/992640","1566792000000"
"TerraTech Worlds","1711080000000","true","53118","29.99","1417634","19.353013810103896","66","Indie","Payload Studios,4Divinity","Payload Studios","2313330","https://store.steampowered.com/app/2313330",""
"The Legend of Heroes: Trails in the Sky the 3rd","1493784000000","false","66383","29.99","1417633","36.897374173665455","94","AA","XSEED Games,Marvelous USA, Inc.","Nihon Falcom","436670","https://store.steampowered.com/app/436670",""
"Lust Theory Season 2","1674795600000","false","65512","24.99","1417602","10.996872814729","74","Indie","Inceton games","Inceton games","1754870","https://store.steampowered.com/app/1754870",""
"The Cosmic Wheel Sisterhood","1692158400000","false","102624","17.99","1417045","5.894605023180295","95","AA","Devolver Digital","Deconstructeam","1340480","https://store.steampowered.com/app/1340480",""
"Battle Realms: Zen Edition","1575349200000","true","154894","9.99","1416605","12.35905349985864","88","Indie","Ed Del Castillo","Ed Del Castillo","1025600","https://store.steampowered.com/app/1025600",""
"Monaco: What's Yours Is Mine","1366776000000","false","325908","14.99","1415927","9.313412312421125","91","AA","Humble Games","Pocketwatch Games","113020","https://store.steampowered.com/app/113020",""
"ShootMania Storm","1359676800000","false","88801","19.99","1413015","42.11073811966111","0","AAA","Ubisoft","Nadeo","229870","https://store.steampowered.com/app/229870","1365566400000"
"Three Kingdoms Zhao Yun","1705467600000","false","112976","19.99","1411852","11.263767064101414","67","Indie","Merlion Games,ETime Studio","ZUIJIANGYUE Game","2201710","https://store.steampowered.com/app/2201710",""
"NASCAR Heat 4","1568347200000","false","66969","14.99","1411761","15.163183714812181","82","Indie","704 Games Company","Monster Games","1127980","https://store.steampowered.com/app/1127980",""
"Tick Tock: A Tale for Two","1551934800000","false","420114","5.99","1411616","2.2582341524991087","87","Indie","Other Tales Interactive","Other Tales Interactive","790740","https://store.steampowered.com/app/790740",""
"The Legend of Heroes: Trails through Daybreak","1677646800000","false","26134","59.99","1411000","48.864744410752586","98","Indie","NIS America, Inc.","Nihon Falcom,PH3 GmbH","2138610","https://store.steampowered.com/app/2138610",""
"Paper Dolls 2 纸人贰","1593662400000","false","134171","19.99","1410433","17.28160509254725","84","Indie","Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.","1334040","https://store.steampowered.com/app/1334040",""
"Just Go","1660017600000","false","218519","9.99","1408804","5.806121710001809","93","Indie","Studio Amateur","Studio Amateur","1862520","https://store.steampowered.com/app/1862520",""
"Everything","1492747200000","false","204473","14.99","1407735","3.9745332799479627","83","Indie","David OReilly,PLAYISM (Japan)","David OReilly","582270","https://store.steampowered.com/app/582270",""
"Super Mega Baseball 3","1589342400000","false","66188","44.99","1406894","46.59274568964357","91","AAA","Electronic Arts","Metalhead Software Inc.","988910","https://store.steampowered.com/app/988910",""
"Song of Nunu: A League of Legends Story","1698811200000","false","56212","29.99","1406057","4.7557807923594035","96","Indie","Riot Forge","Tequila Works","1333200","https://store.steampowered.com/app/1333200",""
"8-Bit Armies","1461297600000","false","150177","14.99","1404506","6.61609676937354","82","Indie","Petroglyph","Petroglyph","427250","https://store.steampowered.com/app/427250",""
"Samorost 3","1458792000000","false","191388","19.99","1404410","3.6617759288070753","94","Indie","Amanita Design","Amanita Design","421120","https://store.steampowered.com/app/421120",""
"Mega Man Battle Network Legacy Collection Vol. 2","1681358400000","false","46379","39.99","1404170","21.128646225223733","87","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1798020","https://store.steampowered.com/app/1798020",""
"The Jackbox Party Pack 5","1539748800000","false","68262","29.99","1403276","6.214479399407358","94","Indie","Jackbox Games, Inc.","Jackbox Games, Inc.","774461","https://store.steampowered.com/app/774461",""
"Cozy Grove","1617768000000","false","177294","14.99","1402573","35.62633334942925","90","Indie","Spry Fox LLC","Spry Fox LLC","1458100","https://store.steampowered.com/app/1458100",""
"Call of Juarez","1194498000000","false","348475","9.99","1400992","4.165174713239725","81","Indie","Techland Publishing","Techland","3020","https://store.steampowered.com/app/3020",""
"Evenicle","1539144000000","false","37422","44.99","1400513","18.985045652962974","93","Indie","MangaGamer","Alicesoft","955560","https://store.steampowered.com/app/955560",""
"Dead Island: Riptide Definitive Edition","1464667200000","false","328067","19.99","1399377","6.360844866246162","72","AA","Deep Silver","Techland","383180","https://store.steampowered.com/app/383180",""
"STRIDE","1599192000000","false","83424","19.99","1398978","2.2759702090484923","81","Indie","Joy Way","Joy Way","1292040","https://store.steampowered.com/app/1292040","1654833600000"
"Master of Magic","1670907600000","false","43595","39.99","1397526","45.02871970552906","72","AA","Slitherine Ltd.","MuHa Games,Eerie Forest Studio","1623070","https://store.steampowered.com/app/1623070",""
"Eleven Table Tennis","1464739200000","false","180596","29.99","1396701","5.596724401827744","95","Indie","For Fun Labs","For Fun Labs","488310","https://store.steampowered.com/app/488310","1474516800000"
