"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Dreams of Desire: Definitive Edition","1634702400000","false","118102","13.99","1155565","7.267769479444959","80","Indie","Lewdlab","Lewdlab","1639990","https://store.steampowered.com/app/1639990",""
"Zoo Tycoon: Ultimate Animal Collection","1536897600000","false","108035","19.99","1155558","5.67958857451929","64","AAA","Xbox Game Studios","Frontier Developments,Asobo Studio","613880","https://store.steampowered.com/app/613880",""
"MY HERO ONE'S JUSTICE","1540440000000","false","57656","19.99","1155074","11.763914463973155","75","AA","BANDAI NAMCO Entertainment","Byking Inc.","748360","https://store.steampowered.com/app/748360",""
"Esports Godfather","1716436800000","false","70015","19.99","1152965","28.743834597239275","93","Indie","Asteroid Game Studio","Asteroid Game Studio","1278540","https://store.steampowered.com/app/1278540",""
"Among Us VR","1668056400000","false","137211","9.99","1152814","3.133024596871847","75","Indie","Innersloth","Schell Games,Innersloth,Robot Teddy","1849900","https://store.steampowered.com/app/1849900",""
"Reigns","1470888000000","false","752258","2.99","1152569","3.943989956696998","88","AA","Devolver Digital","Nerial","474750","https://store.steampowered.com/app/474750",""
"Dead Age","1467331200000","false","200299","14.99","1152476","5.584686445787845","82","Indie","Headup","Silent Dreams","363930","https://store.steampowered.com/app/363930","1478232000000"
"Yarimono","1724976000000","false","55716","24.99","1150702","7.584734714320776","0","Indie","072 Project","にゅう工房","2696050","https://store.steampowered.com/app/2696050",""
"GRANDIA II HD Remaster","1438401600000","false","104059","19.99","1150525","15.64839888114368","87","Indie","GungHo Online Entertainment America, Inc.","GAME ARTS Co., Ltd.,Sickhead Games, LLC","330390","https://store.steampowered.com/app/330390",""
"Nebuchadnezzar","1613538000000","false","92205","19.99","1149229","7.949014978001312","80","Indie","Nepos Games","Nepos Games","1157220","https://store.steampowered.com/app/1157220",""
"Stronghold HD (2012)","1291161600000","false","588105","5.99","1148399","10.010671865278635","96","Indie","FireFly Studios","FireFly Studios","40950","https://store.steampowered.com/app/40950","1382328000000"
"Lumencraft","1649822400000","false","94500","19.99","1147549","6.177353383725052","79","Indie","Star Drifters,Surefire.Games","2Dynamic Games","1713810","https://store.steampowered.com/app/1713810","1677560400000"
"CULTIC","1665633600000","false","140983","9.99","1145559","5.112395774337458","99","Indie","3D Realms","Jasozz Games","1684930","https://store.steampowered.com/app/1684930",""
"Chasm","1532923200000","false","80899","19.99","1144439","9.085615880706127","73","Indie","Bit Kid, Inc.","Bit Kid, Inc.","312200","https://store.steampowered.com/app/312200",""
"The Swords of Ditto: Mormo's Curse","1524542400000","false","90803","14.99","1144015","4.421465181273657","63","AA","Devolver Digital","onebitbeyond","619780","https://store.steampowered.com/app/619780",""
"Turok","1450328400000","false","135657","19.99","1143729","5.765053672635209","94","Indie","Nightdive Studios","Iguana Entertainment,Nightdive Studios","405820","https://store.steampowered.com/app/405820",""
"Wizardry: The Five Ordeals","1639717200000","false","47226","39.99","1143466","53.00912712048223","85","Indie","Game*Spark Publishing","59 Studio","1308700","https://store.steampowered.com/app/1308700","1698292800000"
"Slasher's Keep","1518152400000","false","110344","13.99","1143418","8.086559027654786","85","Indie","Damian Schloter","Damian Schloter","598060","https://store.steampowered.com/app/598060","1605762000000"
"MegaTagmension Blanc + Neptune VS Zombies (Neptunia)","1475467200000","false","85756","14.99","1142510","9.994156738518221","88","Indie","Idea Factory International","IDEA FACTORY,COMPILE HEART,TAMSOFT","496810","https://store.steampowered.com/app/496810",""
"Hush Hush - Only Your Love Can Save Them","1661140800000","false","70561","19.99","1142076","9.68379285586882","95","Indie","Sad Panda Studios","Sad Panda Studios","782250","https://store.steampowered.com/app/782250","1681963200000"
"GNOSIA","1642914000000","false","65222","24.99","1142003","14.526514030406371","95","AA","PLAYISM","Petit Depotto","1608290","https://store.steampowered.com/app/1608290",""
"STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster","1511845200000","false","93305","20.99","1141901","15.716384636545236","70","AA","Square Enix","Square Enix,tri-Ace","609150","https://store.steampowered.com/app/609150",""
"TimeShift™","1248321600000","false","100833","19.99","1141896","4.42657392393558","79","AAA","Activision","Saber Interactive","10130","https://store.steampowered.com/app/10130",""
"BlazBlue: Continuum Shift Extend","1418274000000","false","104030","19.99","1141890","8.202928464818276","90","Indie","H2 Interactive Co., Ltd.","Arc System Works","294810","https://store.steampowered.com/app/294810",""
"Police Simulator: Patrol Duty","1560830400000","false","88731","17.99","1141743","9.006413854369537","52","Hobbyist","","Bigmoon Entertainment","461870","https://store.steampowered.com/app/461870",""
"Marbles on Stream","1573016400000","false","841037","0","1141413.539671574","8.718030597379098","87","Indie","Pixel by Pixel Studios Inc.","Pixel by Pixel Studios Inc.","1170970","https://store.steampowered.com/app/1170970",""
"Summer~Life in the Countryside~","1616644800000","false","81792","18.99","1140245","2.758320882228614","73","Indie","Dieselmine","Dieselmine","1508570","https://store.steampowered.com/app/1508570",""
"Train Station Renovation","1588219200000","false","102199","18.99","1139143","9.539942554271558","83","Indie","Live Motion Games,Frozen Way,PlayWay S.A.,Frozen District","Live Motion Games","914010","https://store.steampowered.com/app/914010","1601524800000"
"Lumberjack's Dynasty","1588219200000","false","85245","19.99","1136526","36.98594774498383","71","Indie","Toplitz Productions","UMEO Studios","968970","https://store.steampowered.com/app/968970","1614229200000"
"I Expect You To Die 2: The Spy and the Liar","1629777600000","false","65243","24.99","1136185","3.1349216975608183","96","Indie","Schell Games","Schell Games","1499120","https://store.steampowered.com/app/1499120",""
"FINAL FANTASY II","1627444800000","false","118059","11.99","1135262","12.189966465294487","79","AA","Square Enix","Square Enix","1173780","https://store.steampowered.com/app/1173780",""
"Dream Three Kingdoms 2","1661918400000","false","7412","0","1134459.7479035638","119.40821716085819","40","Indie","杭州电魂网络科技股份有限公司","杭州电魂网络科技股份有限公司","2009390","https://store.steampowered.com/app/2009390",""
"River City Girls 2","1670994000000","false","35422","39.99","1132350","11.286855295442189","85","Indie","WayForward,Arc System Works","WayForward","1920480","https://store.steampowered.com/app/1920480",""
"THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION","1418706000000","false","185822","14.99","1129668","6.285526148885943","90","Indie","SNK CORPORATION","SNK CORPORATION,Code Mystics","222420","https://store.steampowered.com/app/222420",""
"My Little Farmies","1519707600000","false","52864","0","1128275.0687077309","42.25870641091727","54","Indie","upjers","upjers","789100","https://store.steampowered.com/app/789100",""
"[NINJA GAIDEN: Master Collection] NINJA GAIDEN 3: Razor's Edge","1623211200000","false","43115","39.99","1127113","13.704672227672118","70","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","1369760","https://store.steampowered.com/app/1369760",""
"Nation Red","1251950400000","false","323101","2.99","1126529","6.039805821521186","88","Indie","DiezelPower","DiezelPower","39800","https://store.steampowered.com/app/39800",""
"小白兔电商~Bunny e-Shop","1636606800000","false","188614","10.99","1126123","13.235899780060553","95","Indie","NVLMaker","落叶岛项目组,橘子班","1111460","https://store.steampowered.com/app/1111460",""
"Timespinner","1537848000000","false","93171","19.99","1125079","6.811286765949255","86","AA","Chucklefish","Lunar Ray Games","368620","https://store.steampowered.com/app/368620",""
"WILL: A Wonderful World / WILL：美好世界","1496721600000","false","106989","14.99","1124533","7.45579136880891","93","Indie","WMY Studio,PLAYISM","WMY Studio","588040","https://store.steampowered.com/app/588040",""
"Contrast","1380585600000","false","203808","9.99","1124105","3.50429340238444","91","Hobbyist","","Compulsion Games","224460","https://store.steampowered.com/app/224460","1384491600000"
"L.A. Noire: The VR Case Files","1513314000000","false","51050","29.99","1123099","2.5489462250227817","55","AAA","Rockstar Games","Rockstar Games","722230","https://store.steampowered.com/app/722230",""
"DEAD OR SCHOOL","1530403200000","false","120972","24.99","1121910","6.279463940742449","85","Indie","Studio Nanafushi","Studio Nanafushi","789760","https://store.steampowered.com/app/789760","1559534400000"
"A Difficult Game About Climbing","1709701200000","false","121827","9.99","1120964","8.363041063689243","89","Indie","Pontypants","Pontypants","2497920","https://store.steampowered.com/app/2497920",""
"Nexomon: Extinction","1598587200000","false","91522","19.99","1120847","17.482305081008814","0","Indie","PQube,VEWO Interactive Inc.","VEWO Interactive Inc.","1196630","https://store.steampowered.com/app/1196630",""
"SAMURAI MAIDEN","1670475600000","false","24894","59.99","1120775","9.084018145638113","59","Indie","D3PUBLISHER","SHADE Inc.","1952250","https://store.steampowered.com/app/1952250",""
"BLACKTAIL","1671080400000","false","74811","29.99","1120623","8.284715481737988","86","AA","Focus Entertainment","THE PARASIGHT","1532690","https://store.steampowered.com/app/1532690",""
"Assemble with Care","1585195200000","false","255259","7.99","1119581","1.538850252554777","91","Indie","ustwo games","ustwo games","1202900","https://store.steampowered.com/app/1202900",""
"Just Die Already","1621483200000","false","171217","14.99","1119527","9.951376749243064","83","AA","Curve Games","DoubleMoose Games","979070","https://store.steampowered.com/app/979070",""
"Refind Self: The Personality Test Game","1699851600000","false","169323","7.99","1119173","1.7598377661961875","87","AA","PLAYISM","Lizardry","2514960","https://store.steampowered.com/app/2514960",""
