"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Zero-Point","1717473600000","true","39","10.99","367","2.303186627708276","83","Hobbyist","Studio Zero","Studio Zero","1492440","https://store.steampowered.com/app/1492440",""
"Defiled Survivors","1695096000000","true","234","1.99","367","1.837975089673171","50","Hobbyist","GHBE Studios","GHBE Studios","1981050","https://store.steampowered.com/app/1981050",""
"Bombabomb!","1695960000000","false","592","0.99","367","1.309653513874232","100","Hobbyist","Pacryja,CryT4x","CryT4x","2578820","https://store.steampowered.com/app/2578820",""
"Starfend","1697601600000","false","89","6.99","367","2.639268196134563","100","Hobbyist","RP Entertainment Games","Ranieri Silva,Piercarlo Silva","2540820","https://store.steampowered.com/app/2540820","1702530000000"
"Many Eyed","1697774400000","false","102","2.99","367","0.7159139550128603","93","Hobbyist","Mola Mola Kestrel","Mola Mola Kestrel,Brett Silverberg","2582260","https://store.steampowered.com/app/2582260",""
"Enter The Lost Chamber","1713240000000","false","133","3.99","367","1.801642320488837","100","Hobbyist","Game Academy","Game Academy","2839290","https://store.steampowered.com/app/2839290",""
"Our Winter Sports","1670389200000","false","75","9.99","366","1.1401862534046818","100","Indie","SAT-BOX","SAT-BOX","2134440","https://store.steampowered.com/app/2134440",""
"DEVIL DEVOUR ALIVE DX","1666670400000","false","322","1.99","366","1.0268810485846833","95","Hobbyist","VIRTUA WORLDS, LLC","VIRTUA WORLDS, LLC","1938690","https://store.steampowered.com/app/1938690",""
"Ballspell","1664856000000","false","114","4.99","366","2.7501434331515693","91","Indie","Sokpop Collective","Sokpop Collective","2145080","https://store.steampowered.com/app/2145080",""
"Vacation Adventures: Park Ranger 14","1663819200000","false","60","6.99","366","6.382347471432331","100","Indie","Casual Arts","Casual Arts","2088600","https://store.steampowered.com/app/2088600",""
"Polybius Invaders","1633233600000","false","75","9.99","366","4.473703854190224","67","Hobbyist","Jonni The Dodger","Jonni the Dodger,Peter Ward","1697050","https://store.steampowered.com/app/1697050",""
"Wonderland Nights: White Rabbit's Diary","1591848000000","false","60","6.99","366","4.276847142489641","100","Hobbyist","Sky Bear Games","Sky Bear Games","1238710","https://store.steampowered.com/app/1238710",""
"PANDARA","1570334400000","false","138","3.99","366","1.962153017227507","83","Hobbyist","leimonya","leimonya","1159260","https://store.steampowered.com/app/1159260",""
"Omega Racers","1567742400000","true","152","0.99","366","0.7490776004690086","89","Hobbyist","Chronos Games","Chronos Games","659060","https://store.steampowered.com/app/659060",""
"Revenge on the Streets","1561348800000","false","264","2.99","366","1.9892329005827858","95","Hobbyist","DEL PLAYER","Del_Player","1095320","https://store.steampowered.com/app/1095320",""
"Sage Mountain","1558411200000","true","72","6.99","366","0.3232393463632862","25","Hobbyist","WindyPlatypus","WindyPlatypus","1062850","https://store.steampowered.com/app/1062850",""
"Professor Watts Memory Match: Puppies","1537243200000","false","435","4.99","366","0.49072564835678406","32","Indie","Ripknot Systems","Ripknot Systems","936810","https://store.steampowered.com/app/936810",""
"Keep Balance VR","1487394000000","false","411","0.99","366","1.1923873877560434","60","Hobbyist","zhangwenlu","zhangwenlu","595070","https://store.steampowered.com/app/595070",""
"Jigsaw Puzzle Lovers","1675832400000","false","45","9.99","366","9.667393246460474","100","Indie","The Revills Games","The Revills Games","2292360","https://store.steampowered.com/app/2292360",""
"Fantasy Fighters","1682136000000","false","102","3.99","366","2.0926896083479116","79","Hobbyist","TheGamingForge","Andrei Vasiu","2350090","https://store.steampowered.com/app/2350090","1702011600000"
"PARADISE CLEANING - Conquering Married Women through Sex -","1672376400000","false","443","0.99","366","0.44450563264123183","83","Indie","PRODUCTION PENCIL","POISON","2242820","https://store.steampowered.com/app/2242820",""
"Girls on puzzle 5","1638594000000","false","150","2.99","366","0.8181266816861312","100","Indie","Laush Studio","Laush Dmitriy Sergeevich","1813300","https://store.steampowered.com/app/1813300",""
"Girls Gym","1635134400000","false","456","0.99","366","0.35569980886363745","70","Hobbyist","Uintani","Uintani","1785700","https://store.steampowered.com/app/1785700",""
"Spellslinger","1693713600000","false","102","0.99","366","1.167872990682082","100","Hobbyist","Rin","Rin","2556670","https://store.steampowered.com/app/2556670","1704949200000"
"Laboratory X-29","1701666000000","false","66","7.49","366","1.5984239038604868","100","Hobbyist","BlayzbyFill Games","BlayzbyFill Games","2476200","https://store.steampowered.com/app/2476200",""
"Chat Guess Games","1704690000000","false","105","3.99","366","47.3332382917272","96","Hobbyist","Lynch Makes Games","Lynch Makes Games","2523390","https://store.steampowered.com/app/2523390",""
"Ocnus Theory","1696564800000","false","37","11.99","366","10.120990437251779","100","Hobbyist","Alex Gimson","Gawkfish Studios,Alex Gimson","2026260","https://store.steampowered.com/app/2026260",""
"Spotless","1720742400000","false","51","9.99","366","1.0416662358898499","100","Hobbyist","Ghostie Games","Ghostie Games","2638610","https://store.steampowered.com/app/2638610",""
"Because The World Died","1717732800000","false","51","7.99","366","6.533994948241328","100","Hobbyist","Artur Klepacz","Artur Klepacz","2945800","https://store.steampowered.com/app/2945800",""
"Scary School Simulator 3","1722988800000","false","34","19.99","366","5.191654257299439","75","Hobbyist","Scary Creepy Pasta,Spooky Horror Game Foundation","Scary Creepy Pasta","3124970","https://store.steampowered.com/app/3124970",""
"I'll save the world of harem - Isekai Harem Saver -","1668574800000","false","36","19.99","365","3.112761977090139","33","Indie","CyberStep, Inc.","CyberStep, Inc.,Rideon Works Co. Ltd,","2170240","https://store.steampowered.com/app/2170240",""
"Hymns of Resurrection","1644555600000","false","138","6.99","365","5.463461104340094","83","Indie","Aldorlea Games","Anima Games","1742240","https://store.steampowered.com/app/1742240",""
"经典象棋","1637643600000","false","150","2.99","365","3.796872034363363","67","Hobbyist","YU YUFENG","YU YUFENG","1803530","https://store.steampowered.com/app/1803530",""
"Neverspring Chronicles","1635825600000","true","45","9.99","365","5.201417509152833","100","Hobbyist","Durance Gaming","Durance Gaming","1747220","https://store.steampowered.com/app/1747220",""
"Spooky Typing: The Ghost Plague","1635566400000","false","627","3.99","365","1.0607878660822891","84","Indie","Sensen Games","Sensen Games","1791870","https://store.steampowered.com/app/1791870",""
"Routine Racers","1606626000000","false","200","2.99","365","0.9513874723279291","100","Hobbyist","Eutiquiano","Eutiquiano","1457330","https://store.steampowered.com/app/1457330",""
"Fast Typing Master","1603857600000","false","540","0.99","365","1.0765745597614933","40","Indie","Boogygames Studios","Boogygames Studios","1445120","https://store.steampowered.com/app/1445120",""
"Rapture","1598328000000","false","69","3.99","365","5.3411327193897575","83","Hobbyist","Platinum Star Games","Platinum Star Games","1090910","https://store.steampowered.com/app/1090910",""
"Goto Family's- ''The Island Murder Case''","1558324800000","false","416","1.99","365","4.954638175324432","82","Hobbyist","ゆしま,YUSIMA","ゆしま,YUSIMA","1074530","https://store.steampowered.com/app/1074530",""
"Famousity Card Game","1522641600000","false","144","2.99","365","0.9556229142790671","75","Hobbyist","Hotovo","Hotovo","733030","https://store.steampowered.com/app/733030",""
"Missing Road","1522540800000","false","286","3.99","365","0.25761894003495156","64","Hobbyist","Willie Li","Willie Li","780230","https://store.steampowered.com/app/780230","1517374800000"
"Stranded Alone","1516683600000","false","151","2.99","365","0.5743318993377128","67","Hobbyist","Tanny Tran","Tanny Tran","780260","https://store.steampowered.com/app/780260",""
"Carnage in Space: Ignition","1519862400000","false","115","4.99","365","1.025128776649799","58","Indie","Throwback Entertainment","MM//Productions","748650","https://store.steampowered.com/app/748650","1514696400000"
"Lotte","1683604800000","false","574","0.99","365","0.1621843472740115","91","Hobbyist","mathismeilby","mathismeilby","2369410","https://store.steampowered.com/app/2369410",""
"Pulse Codex EP","1689825600000","false","100","4.99","365","1.0033770241810571","94","Hobbyist","nonmateria","nonmateria","2229320","https://store.steampowered.com/app/2229320",""
"Nightmare Manor","1691121600000","false","67","8.99","365","1.457784957785404","44","Hobbyist","Twisted Shell Games","Twisted Shell Games","2510010","https://store.steampowered.com/app/2510010",""
"Sex Simulator - BDSM 2","1685419200000","false","214","3.99","365","0.39921359150509816","50","Indie","EroticGamesClub","EroticGamesClub","2450530","https://store.steampowered.com/app/2450530",""
"Dune Girls Attack!","1637989200000","false","462","0.99","365","1.4736697933102623","83","Indie","PaulArt","PaulArt","1776560","https://store.steampowered.com/app/1776560",""
"Power Solenoid","1720483200000","false","54","7.99","365","1.163346485903599","100","Hobbyist","Jupitron","Jupitron","2323340","https://store.steampowered.com/app/2323340",""
"The Witches Story","1698292800000","false","147","5.99","365","0.20469144964390526","40","Hobbyist","74games","74games","2585280","https://store.steampowered.com/app/2585280",""
