"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Virginia","1474516800000","false","93657","9.99","316054","3.787832614924789","65","AA","505 Games","Variable State","374030","https://store.steampowered.com/app/374030",""
"Death Rally","1343966400000","false","86701","9.99","316009","3.3975676561531154","72","Indie","Remedy Entertainment","Remedy Entertainment,Mountain Sheep,Cornfox & Brothers","108700","https://store.steampowered.com/app/108700",""
"Shark Attack Deathmatch 2","1430438400000","false","147974","4.99","315993","2.703802733841531","76","Indie","Lighthouse Games Studio","Lighthouse Games Studio","330580","https://store.steampowered.com/app/330580","1564113600000"
"Espire 1: VR Operative","1569297600000","false","13032","19.99","315991","1.6293593024948492","54","Indie","Tripwire Presents","Digital Lode","669290","https://store.steampowered.com/app/669290",""
"The Complex: Expedition","1689566400000","true","35138","9.99","315925","2.488872205219108","92","Indie","pgWave","pgWave","2172260","https://store.steampowered.com/app/2172260",""
"梦江湖","1657598400000","false","23825","19.99","315644","36.8555625518055","51","Indie","侠客工作室","侠客工作室","1471180","https://store.steampowered.com/app/1471180",""
"Velvet Assassin","1241150400000","false","178373","5.99","315423","2.2810321543810104","62","Indie","Missing Link Games","Replay Studios","16720","https://store.steampowered.com/app/16720",""
"Tavern of Gods","1606971600000","false","33838","9.99","315372","11.312143880495611","79","Indie","Element Studio","Element Studio","1418020","https://store.steampowered.com/app/1418020","1629432000000"
"Dungeon Village","1648353600000","false","65471","8.99","315217","8.72100529241883","88","Indie","Kairosoft Co.,Ltd","Kairosoft Co.,Ltd","1859360","https://store.steampowered.com/app/1859360",""
"The Count Lucanor","1456981200000","false","101240","9.99","314870","3.1451306664131913","94","Indie","Neon Doctrine","Baroque Decay","440880","https://store.steampowered.com/app/440880",""
"Immortal Family","1694491200000","false","35714","13.99","314811","22.0848640975588","56","Indie","方块游戏(CubeGame)","一起来修仙工作室","2013240","https://store.steampowered.com/app/2013240","1720656000000"
"Z","1404446400000","false","156451","6.99","314704","5.239385702119979","76","AA","Rebellion","TickTock Games","275530","https://store.steampowered.com/app/275530",""
"Demolish & Build 2018","1520485200000","false","65018","9.99","314692","5.6219906596229965","76","Indie","Demolish Games S.A.","Noble Muffins","577670","https://store.steampowered.com/app/577670",""
"The Ship: Remasted","1454284800000","false","39349","9.99","314616","2.4164962510211963","57","Indie","Blazing Griffin","Blazing Griffin","383790","https://store.steampowered.com/app/383790","1477886400000"
"Kuroinu Redux","1684382400000","false","24423","19.99","314370","3.197574296724461","79","Indie","Shiravune","Liquid","2348170","https://store.steampowered.com/app/2348170",""
"Big Bia","1614920400000","false","44642","14.99","314163","10.106718565254123","73","Indie","INDIECN","Pixel House Games","585020","https://store.steampowered.com/app/585020","1654833600000"
"I'm on Observation Duty","1554264000000","false","142827","2.99","314106","2.2191039835850486","96","Indie","Notovia","Notovia","1046820","https://store.steampowered.com/app/1046820",""
"Sons of Valhalla","1712289600000","false","19270","19.99","313761","4.721890558816714","65","AA","Hooded Horse","Pixel Chest","1409830","https://store.steampowered.com/app/1409830",""
"Firefighters 2014","1400644800000","false","30303","9.99","313660","12.51914785746717","61","Indie","rondomedia GmbH","VIS - Visual Imagination Software","291910","https://store.steampowered.com/app/291910",""
"Townsmen VR","1518066000000","false","26081","39.99","313622","4.269458685067004","83","Indie","HandyGames","HandyGames","749960","https://store.steampowered.com/app/749960","1648094400000"
