"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Behind The Barrier","1697601600000","true","465","0","0","1.7328105919928636","75","Hobbyist","SinnerG","SinnerG","2283640","https://store.steampowered.com/app/2283640"
"Birds Aren't Real: The Game","1694145600000","false","42297","0","0","0.551342059697803","79","Indie","USC Games","USC Games","2553710","https://store.steampowered.com/app/2553710"
"Bounce Trials","1694750400000","false","154","0","0","1.71218325975754","100","Hobbyist","Properserious","ProperSerious","1854400","https://store.steampowered.com/app/1854400"
"CantEscapeTheBackrooms","1703998800000","false","22078","0","0","0.5147274753307645","63","Hobbyist","BlackArtStudios","BlackArtStudios","2169140","https://store.steampowered.com/app/2169140"
"Chess for idiots","1706763600000","true","68296","0","0","1.3443621433598483","0","Hobbyist","Polish Hacker","Polish Hacker","2121150","https://store.steampowered.com/app/2121150"
"Darkless","1698724800000","false","472","0","0","0.9427293572072606","90","Hobbyist","Experimental Studio","Experimental Studio","2527370","https://store.steampowered.com/app/2527370"
"Degradation: Kyomu's Fury - 劣化：キョムの怒り","1697169600000","false","165","0","0","2.376481760263951","100","Hobbyist","Jesse Aidyn","Jesse Aidyn","2586330","https://store.steampowered.com/app/2586330"
"DeltaBlade 2700 Re:Create","1695355200000","false","343","0","0","1.3932565591554893","93","Hobbyist","DigiPen Institute of Technology","Handshake Firm","1881430","https://store.steampowered.com/app/1881430"
"Dungeon Heroes","1700024400000","false","422","0","0","1.5876524846821063","58","Hobbyist","Team Friendship","Team Friendship","2480590","https://store.steampowered.com/app/2480590"
"Duskborn","1695268800000","true","1252","0","0","0.8616559897928712","88","Indie","LabOne48","LabOne48","2474900","https://store.steampowered.com/app/2474900"
"Elephant Rave 2","1694059200000","false","3451","0","0","0.3734709651929021","96","Hobbyist","Wonderful Elephant","Wonderful Elephant","950230","https://store.steampowered.com/app/950230"
"Fall of the stick knights","1696996800000","true","4716","0","0","2.1939444158368304","78","Hobbyist","TerraDevlog","TerraDevlog","2433950","https://store.steampowered.com/app/2433950"
"Farm Garden Simulator","1694232000000","false","271","0","0","1.907176970829664","60","Hobbyist","mobaroid","mobaroid","2561280","https://store.steampowered.com/app/2561280"
"First Steps","1696737600000","true","630","0","0","0.6386196431072938","35","Hobbyist","MoonTales Studio","MoonTales Studio","1863820","https://store.steampowered.com/app/1863820"
"Fishyphus","1696219200000","false","264","0","0","1.207976964777795","100","Hobbyist","shiftBacktick","shiftBacktick","2589110","https://store.steampowered.com/app/2589110"
"ForeVR Suck It! VR","1695182400000","true","1055","0","0","1.2283959234665502","90","Indie","ForeVR Games Inc","ForeVR Games Inc","2506830","https://store.steampowered.com/app/2506830"
"Inhibit","1694750400000","false","1","0.99","0","2.844970096808103","100","Hobbyist","AspectRise Games","AspectRise","2578950","https://store.steampowered.com/app/2578950"
"Kitchen Quest","1723766400000","false","119","0","0","2.776575676520991","88","Hobbyist","Ar-Hi Games","Ar-Hi Games","2585840","https://store.steampowered.com/app/2585840"
"Knight Speed","1702011600000","false","171","0","0","0.7597432603098966","100","Hobbyist","Override","Override","2579000","https://store.steampowered.com/app/2579000"
