"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Void or Hollow","1707541200000","false","15","1.99","53","0","100","Hobbyist","V.A.H","V.A.H","2763370","https://store.steampowered.com/app/2763370"
"バグだらけの村","1706158800000","false","30","1.99","53","0.5502375035255662","100","Hobbyist","MeteorWing,MeteorSakito","MeteorWing,MeteorSakito","2745320","https://store.steampowered.com/app/2745320"
"Bootlegger: Moonshine Empire","1727308800000","false","15","5.99","53","0","100","Indie","Choice of Games","Choice of Games","2596650","https://store.steampowered.com/app/2596650"
"Ludicrous Leap","1706504400000","false","15","0.99","53","2.612986932975136","100","Hobbyist","Bunratty Game Studios","Bunratty Game Studios","1732110","https://store.steampowered.com/app/1732110"
"Polygon Hell","1722816000000","false","16","2.99","53","1.8442671511906186","100","Hobbyist","Streetware Games","Streetware Games","2765940","https://store.steampowered.com/app/2765940"
"Bloody Good Friends","1715832000000","false","15","4.99","53","0.6905064898363694","100","Hobbyist","Five Owls Games","Five Owls Games","2633180","https://store.steampowered.com/app/2633180"
"Escape From AMEXS-137","1706677200000","false","15","3.99","53","0.7467332114848974","0","Hobbyist","Rhyddid Software","Rhyddid Software","2777610","https://store.steampowered.com/app/2777610"
"Find Him","1707454800000","false","15","3.99","53","0","0","Hobbyist","Victor Seidel","Victor Seidel","2782990","https://store.steampowered.com/app/2782990"
"洞天","1706763600000","false","30","1.99","53","0.513644711507188","100","Hobbyist","Akashi game","Akashi game","2786280","https://store.steampowered.com/app/2786280"
"Aperture","1711598400000","false","8","14.99","53","1.0408955599745169","33","Hobbyist","Enigmapulse Games ,LLC","Enigmapulse Games ,LLC","2761470","https://store.steampowered.com/app/2761470"
"Steal, Then Just Escape","1707886800000","false","15","3.99","53","0","100","Hobbyist","ReTigma Studio","ReTigma Studio","2791530","https://store.steampowered.com/app/2791530"
"Arcane Array Arena","1708578000000","true","30","1.99","53","11.219146617424384","100","Hobbyist","steikum","steikum","2806840","https://store.steampowered.com/app/2806840"
"Samurai`s Way","1708405200000","false","30","1.99","53","0.5262518887777394","100","Hobbyist","TinC","TinC","2694730","https://store.steampowered.com/app/2694730"
"Crystal Eyes","1718337600000","true","15","3.99","53","0.7178679326682638","100","Hobbyist","Pixe-late","Pixe-late","2786980","https://store.steampowered.com/app/2786980"
"Realm of the Everbound","1721347200000","false","20","2.99","53","1.4075856092641754","100","Hobbyist","Elusive Panda","Elusive Panda","2834000","https://store.steampowered.com/app/2834000"
"Nightgate","1725408000000","false","15","4.99","53","1.4000675201510446","100","Hobbyist","Semidome Inc.","Semidome Inc.","2836180","https://store.steampowered.com/app/2836180"
"Human Milk Seller","1711944000000","false","23","2.99","53","2.1051910403743186","100","Hobbyist","BoJeux","BoJeux","2841760","https://store.steampowered.com/app/2841760"
