"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Crystal Story: The Hero and the Evil Witch","1590724800000","false","1000","4.99","6349","5.964612896456397","75","Indie","Lanstrash","Lanstrash","1300190","https://store.steampowered.com/app/1300190",""
"Grim Horde","1655784000000","true","2932","2.99","6348","2.948341455185701","54","Hobbyist","Red Koi Box","Red Koi Box","1962560","https://store.steampowered.com/app/1962560",""
"Maze Of Adventures","1516165200000","true","736","9.99","6348","0.9129402754864134","95","Hobbyist","OCP","OCP,Yuri Chuchmay","766740","https://store.steampowered.com/app/766740",""
"My Universe - School Teacher","1605675600000","false","666","14.99","6347","5.0264241224996065","70","Indie","Microids","Magic Pockets","1238180","https://store.steampowered.com/app/1238180",""
"Ghost Stories","1559793600000","false","2300","4.99","6346","1.6830134602898514","71","Indie","AK Studio","AK Studio","1078520","https://store.steampowered.com/app/1078520",""
"Massive Assault","1383264000000","false","1181","9.99","6345","88.72389063338788","93","Hobbyist","Matrix Games/GMX Media","Wargaming.net","34630","https://store.steampowered.com/app/34630","1257310800000"
"SEX Office Story","1592539200000","false","504","13.99","6345","0.4846962423073816","45","Hobbyist","SEX Office Story VR","SEX Office Story VR","1321920","https://store.steampowered.com/app/1321920",""
"Rotastic","1349928000000","false","2204","4.99","6343","5.116524318971346","86","AA","Focus Entertainment","Dancing Dots","204580","https://store.steampowered.com/app/204580",""
"Nyctophobia: Devil Unleashed","1625630400000","false","2295","5.99","6341","1.1299407826536532","74","Indie","Lamina Studios","Solitary Games","1672840","https://store.steampowered.com/app/1672840",""
"Self Shot","1559361600000","false","3510","2.99","6341","1.0203942543390274","77","Indie","Conglomerate 5","Vadd games","1073870","https://store.steampowered.com/app/1073870",""
"Unsought","1722384000000","false","1000","7.99","6341","2.313524644019377","93","Hobbyist","URUTA KOBITO GAMES","URUTA KOBITO GAMES","2999710","https://store.steampowered.com/app/2999710",""
"Golem Creation Kit","1500004800000","false","1848","4.99","6339","2.7110314192489042","77","Indie","AAD Productions","Illuminated Games","650680","https://store.steampowered.com/app/650680",""
"The Great Gatsby: Secret Treasure","1495166400000","false","2420","5.99","6339","4.564390936957345","73","Indie","KPL","Holdbrand Ltd","376490","https://store.steampowered.com/app/376490",""
"Mr. Fast","1580360400000","false","4100","0.99","6338","2.6908307768586566","86","Indie","SHEN JIAWEI","ZHANG FAN","1213370","https://store.steampowered.com/app/1213370","1585713600000"
"Bulby - Diamond Course","1484802000000","false","2680","1.99","6338","4.204498321977775","60","Hobbyist","Paperdog Games","Rafael Senne","461390","https://store.steampowered.com/app/461390",""
"Two Apples","1720742400000","false","10712","0","6337.869952947884","3.8338642385485717","38","Hobbyist","hat","hat","3076720","https://store.steampowered.com/app/3076720",""
"TrickStyle","1487653200000","false","2107","5.99","6337","6.952260025112785","76","Indie","Throwback Entertainment","Throwback Entertainment,Criterion Games","588490","https://store.steampowered.com/app/588490",""
"Townopolis","1461729600000","false","4512","4.99","6337","4.091487811275831","65","Indie","Lonely Troops","Lonely Troops","462730","https://store.steampowered.com/app/462730",""
"Generic RPG Idle","1657512000000","false","1792","4.99","6336","25.589119850431526","69","Hobbyist","PERENNIAL HEARTS LLC.","Pidroh,PERENNIAL HEARTS LLC.","1858120","https://store.steampowered.com/app/1858120","1692936000000"
"The Cable Guy","1709182800000","false","1110","7.99","6336","5.3439269062504104","92","Hobbyist","4sandwiches","4sandwiches","2541310","https://store.steampowered.com/app/2541310",""
"SOKOBOT","1646370000000","false","949","13.99","6335","12.513699218094779","97","Indie","Alexander Taylor","Alexander Taylor","1714050","https://store.steampowered.com/app/1714050",""
"Cry Babies Magic Tears: The Big Game","1695787200000","false","313","29.99","6335","1.4467144439644104","91","Indie","Merge Games","Drakhar Studio","2458250","https://store.steampowered.com/app/2458250",""
"Let There Be Life","1423803600000","false","1382","5.99","6333","1.6798398829393464","64","Hobbyist","Backward pieS","Backward pieS","340950","https://store.steampowered.com/app/340950",""
"Platzkart Simulator","1612069200000","false","3536","1.99","6332","0.3348170849744238","52","Hobbyist","Бог,Kavkaz Sila Games","Я-то в советские времена уууу,Поезда, ты, е, игры,Digital Tours Interactive","1403710","https://store.steampowered.com/app/1403710",""
"Storm over the Pacific","1402632000000","false","1920","0.99","6332","5.377877271164812","45","Indie","Conglomerate 5","Wastelands Interactive","302320","https://store.steampowered.com/app/302320",""
"Magic Potion Millionaire","1609218000000","false","594","14.99","6331","16.90298874792135","93","Hobbyist","ARTIFACTS","ARTIFACTS","1461630","https://store.steampowered.com/app/1461630",""
"EquiMagic - Galashow of Horses","1513659600000","false","764","9.99","6331","4.062281104305379","79","Indie","b-alive gmbh","b-alive gmbh","664250","https://store.steampowered.com/app/664250",""
"My Harem","1583899200000","false","3640","0.99","6331","0.6613900923951677","90","Indie","IR Studio","IR Studio","1257430","https://store.steampowered.com/app/1257430",""
"Gray Cat","1525752000000","false","4684","7.99","6330","1.318188697390757","76","Indie","Red twice potato","Anatoliy Loginovskikh","816710","https://store.steampowered.com/app/816710",""
"再苟一步 One More Step","1604638800000","true","1480","4.99","6329","17.246899027388782","87","Indie","AplusGames","01 Games","1425770","https://store.steampowered.com/app/1425770",""
"Doodle God: 8-bit Mania - Collector's Item","1479445200000","false","3255","19.99","6329","3.5349221845156182","55","Indie","JoyBits Ltd.","JoyBits Ltd.","538060","https://store.steampowered.com/app/538060",""
"Deals With Witch","1717300800000","false","785","9.99","6329","1.006414859684737","46","Hobbyist","Seven Tsumi","Seven Tsumi","2955150","https://store.steampowered.com/app/2955150",""
"Stilstand","1598500800000","false","1372","3.99","6328","0.7958157573958804","97","Hobbyist","Niila Games","Niila Games","1282320","https://store.steampowered.com/app/1282320",""
"My Night Job","1461211200000","false","2975","3.99","6328","2.242877768314141","90","Hobbyist","Webcore Games","Webcore Games","437100","https://store.steampowered.com/app/437100",""
"Red Valley","1652068800000","false","5418","1.99","6325","0.9462446215498327","85","Indie","616 GAMES","616 GAMES","1978010","https://store.steampowered.com/app/1978010",""
"Glory Horse Racing","1587182400000","false","486","3.99","6325","8.717274314266803","56","Hobbyist","Equilon","Equilon","1273180","https://store.steampowered.com/app/1273180","1601352000000"
"Peachleaf Pirates","1632715200000","false","2186","6.99","6324","5.927513800549085","74","Indie","Digerati","Dog Kiss Studio","1156510","https://store.steampowered.com/app/1156510",""
"Sable's Grimoire: Man And Elf","1592539200000","false","1296","5.99","6324","7.96277258865739","100","Indie","Zetsubou","Zetsubou","1131410","https://store.steampowered.com/app/1131410",""
"Light Tracer (VR & NON-VR)","1515906000000","false","756","14.99","6324","2.7694105055660554","94","Indie","Oasis Games","Void Dimensions","680400","https://store.steampowered.com/app/680400",""
"S.C.A.R","1594785600000","true","1408","4.99","6323","1.5005210722158444","69","Hobbyist","Audio Visual Enterprises S.A.","Savage Studios","1050720","https://store.steampowered.com/app/1050720",""
"Bobok","1636606800000","false","1988","4.99","6322","0.8245352480256124","96","Hobbyist","Secta","Secta","1783510","https://store.steampowered.com/app/1783510",""
"Repit","1638853200000","false","1240","9.99","6321","1.2452600898452706","85","Hobbyist","Limansia Games","Limansia Games","1755890","https://store.steampowered.com/app/1755890",""
"Starshifter","1676437200000","false","541","14.99","6321","3.0204633945894312","89","Hobbyist","Coyotic Trouble","Coyotic Games","2084240","https://store.steampowered.com/app/2084240","1689048000000"
"No Man's Island","1683172800000","false","862","9.99","6321","3.6867211260779422","38","Hobbyist","ManyDev Studio","Rif Game Studio","1667180","https://store.steampowered.com/app/1667180",""
"Girls Cairo Papyrus","1685505600000","false","4159","4.99","6321","3.547917680786034","54","Indie","RMAsia,Madsug","Madsug","1745260","https://store.steampowered.com/app/1745260",""
"ENF Novels: Cold Night","1656302400000","false","1287","7.99","6321","0.8187583114955185","62","Indie","ENF Novels","ENF Novels","2052460","https://store.steampowered.com/app/2052460",""
"HOPE VR: Progressive Meditation","1633579200000","true","703","9.99","6320","3.7494023892078054","78","Indie","Khosouf Studio","Khosouf Studio","1703740","https://store.steampowered.com/app/1703740",""
"The Seduction of Shaqeera VR","1547701200000","false","703","9.99","6320","1.4232794462609724","77","Indie","Velvet Paradise Games","Velvet Paradise Games","994350","https://store.steampowered.com/app/994350",""
"Under The Yoke","1711598400000","false","802","9.99","6320","5.915541700838813","76","Indie","Priory Games","Priory Games","2592060","https://store.steampowered.com/app/2592060",""
"Corto Maltese - Secrets of Venice","1417669200000","false","1140","9.99","6317","3.864483641867074","25","Indie","BulkyPix,Plug In Digital","Kids up hill","310460","https://store.steampowered.com/app/310460",""
