"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Project Unknown Designation","1723507200000","false","319","0","0","0.6506057462915845","88","Indie","Diggidy.net","Diggidy.net","3032350","https://store.steampowered.com/app/3032350"
"Recycling Center Simulator: Prologue","1724371200000","false","15952","0","0","3.111843533603481","93","AA","PlayWay S.A.","Balas Games","3110130","https://store.steampowered.com/app/3110130"
"Vasilisa and Baba Yaga: Prologue","1724371200000","false","1214","0","0","1.000302828112602","89","Hobbyist","Baba Yaga Games","Baba Yaga Games","3101110","https://store.steampowered.com/app/3101110"
"Waifu","1722816000000","false","1","0.99","0","78.66781114106313","69","Hobbyist","Good Luck Hobby","タカハラ ララ","3109050","https://store.steampowered.com/app/3109050"
"Warmage: Prologue","1722816000000","false","68","0","0","0","100","Hobbyist","Avenyrh","Avenyrh","3097450","https://store.steampowered.com/app/3097450"
"若津谷村の祟り","1723334400000","false","34","0","0","0","100","Hobbyist","Tiam Games","Tiam Games","3116260","https://store.steampowered.com/app/3116260"
"Animals Merge Quest","1722902400000","false","1","0.99","0","0","0","Indie","Boogygames Studios","Boogygames Studios","3120500","https://store.steampowered.com/app/3120500"
"Distant Garden","1722988800000","true","568","0","0","0.6179012215820731","78","Hobbyist","Jackson Levine Software","Jackson Levine","3114230","https://store.steampowered.com/app/3114230"
"Dungeon Tycoon: Prologue","1722211200000","false","15613","0","0","2.2821997129382834","0","Indie","Lunheim Studios","Lunheim Studios","3090980","https://store.steampowered.com/app/3090980"
"EgoVersus: The First Strike","1724889600000","true","347","0","0","0.23111111111111113","67","Hobbyist","The EgoVerse","The EgoVerse","3076680","https://store.steampowered.com/app/3076680"
"Museum of Immersive Art","1723766400000","false","104","0","0","0.21125000000000005","67","Hobbyist","Rice University COMP 460","Theodore Schweizer,Desmond Roberts,Katherine Chui,Jessica Opsahl-Ong","2929400","https://store.steampowered.com/app/2929400"
"Plague of Athens VR","1722988800000","false","28","0","0","0.3899999999999999","100","Hobbyist","History Adventures","History Adventures,Visual UniVRs","3087480","https://store.steampowered.com/app/3087480"
"Solar Sweets","1722902400000","false","67","0","0","1.0712283806331522","100","Hobbyist","PIE Dev Studios","PIE Dev Studios","3056870","https://store.steampowered.com/app/3056870"
"Space Valkyries","1722902400000","false","111","0","0","0.4063982410454121","57","Hobbyist","LuQui","LuQui","3125260","https://store.steampowered.com/app/3125260"
"Yin-Yang Ping-Pong","1722816000000","false","3087","0","0","2.5388189231936362","97","Hobbyist","9fingergames","9fingergames","3117780","https://store.steampowered.com/app/3117780"
