"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"The Four Colour Theorem","1522036800000","false","374","0.99","323","1.4158789344462825","93","Hobbyist","Jon Pennant","Jon Pennant","816770","https://store.steampowered.com/app/816770",""
"Grim Facade: A Wealth of Betrayal Collector's Edition","1613606400000","false","36","9.99","323","3.030205394929523","50","Indie","Big Fish Games","AMAX Interactive","786080","https://store.steampowered.com/app/786080","1521000000000"
"Dream On The Moon","1519102800000","true","72","4.99","323","0.7176467986876884","75","Hobbyist","Middle Eye","Middle Eye","774051","https://store.steampowered.com/app/774051",""
"VR Soccer '96","1516338000000","false","45","9.99","323","4.507528561259264","100","Indie","Interplay","Gremlin Interactive Ltd.","774501","https://store.steampowered.com/app/774501",""
"Rage Quest","1510117200000","false","45","0.99","323","3.527219167540505","100","Hobbyist","Nicholas Fisher","Nicholas Fisher","709290","https://store.steampowered.com/app/709290",""
"WAR Pig - Big Bang","1509076800000","false","30","6.99","323","0","0","Indie","magnussoft","magnussoft","736610","https://store.steampowered.com/app/736610",""
"Sound Soarer","1507694400000","false","72","4.99","323","0.8916745998681551","50","Hobbyist","Bjarki Arge Andreasen","Bjarki Arge Andreasen","729130","https://store.steampowered.com/app/729130",""
"Throne of the Dead","1503460800000","false","72","2.99","323","0.48583920995455177","50","Hobbyist","Verdict Studios LLC","Verdict Studios LLC","681020","https://store.steampowered.com/app/681020",""
"Song Samurai","1502769600000","false","108","4.99","323","1.2969457520549728","33","Hobbyist","CodeWorks","Jake Overall,Mark Ohnsman,Josh Olds,Matthew Overall,Jaime Madsen,Gunnar Anderson,Aaron Kim","681360","https://store.steampowered.com/app/681360",""
"Deadly Edge","1501214400000","false","36","9.99","323","2.2721893852759796","40","Hobbyist","Bison Kings Game Studios","Bison Kings Game Studios","564100","https://store.steampowered.com/app/564100",""
"Tower in the Sky : Tactics Edition","1493611200000","false","36","9.99","323","1.2529596901000908","50","Indie","Three Brothers Games","Three Brothers Games","546800","https://store.steampowered.com/app/546800",""
"Cryptocracy","1491883200000","false","114","0.99","323","0.614896944440759","56","Hobbyist","Dozen Minds OU","Dozen Minds OU","612380","https://store.steampowered.com/app/612380",""
"Ze VR","1490673600000","false","90","0.99","323","0.5567393257360247","100","Hobbyist","Funny Bit Games","Funny Bit Games","574220","https://store.steampowered.com/app/574220",""
"Clash of Vessels VR","1489723200000","false","90","3.99","323","0.43731607189908484","100","Hobbyist","Druid Technologies","Druid Technologies","593970","https://store.steampowered.com/app/593970",""
"Space, VR!","1470009600000","false","126","1.99","323","0.7290736670432267","33","Hobbyist","Archmage Games","James Nye","496080","https://store.steampowered.com/app/496080","1488430800000"
"Fancy Fishing VR","1488430800000","false","72","4.99","323","2.07881101883227","50","Indie","哈视奇科技","哈视奇科技","601940","https://store.steampowered.com/app/601940",""
"Weird creatures","1482382800000","false","36","9.99","323","0.28130286362980705","33","Hobbyist","mchernykh","mchernykh","543920","https://store.steampowered.com/app/543920",""
"Teratini VR","1482296400000","true","36","9.99","323","0","50","Hobbyist","Shiny Moss","Shiny Moss","553530","https://store.steampowered.com/app/553530",""
"Fallen Temple","1422748800000","false","72","4.99","323","0.6945421236331856","50","Hobbyist","Sickware Studios","Tyrone Hunt","341460","https://store.steampowered.com/app/341460","1459828800000"
"KARAKURI KENGEKI","1673154000000","false","15","14.99","323","0.7275037775554788","100","Hobbyist","Kento Tomonari","Kento Tomonari","2230050","https://store.steampowered.com/app/2230050",""
"Buggy","1676350800000","false","69","7.99","323","2.906350984387835","70","Indie","Pixel Games UK","Gremlin Interactive","2289860","https://store.steampowered.com/app/2289860",""
"Chinese Expeditionary Force - Assault Team","1679889600000","false","72","9.99","323","4.003915308450559","0","Hobbyist","The Hard Game","The Hard Game","2266910","https://store.steampowered.com/app/2266910",""
"Iron Age","1680667200000","true","30","11.99","323","2.5724069407276873","86","Hobbyist","Goathaus Games","Goathaus Games","1741650","https://store.steampowered.com/app/1741650",""
"Hector The Cat - Treasure Hunter","1691035200000","false","60","1.99","323","2.8240193554179407","100","Hobbyist","Orion Games 974","Orion Games 974","2444010","https://store.steampowered.com/app/2444010",""
"Obby","1691121600000","false","72","1.99","323","2.2098912763727165","100","Hobbyist","Game Devs Studio","Game Devs Studio,Sven S.,Marcel S.","2521100","https://store.steampowered.com/app/2521100","1700888400000"
"POORLY drawn but HORNY","1648440000000","false","392","0.99","323","0.8002988653882278","88","Indie","Cute Pen Games","Cute Pen Games","1823980","https://store.steampowered.com/app/1823980",""
"Waifu Collector","1601438400000","false","90","3.99","323","0.6717653063035033","20","Hobbyist","Digital Waifus","Digital Waifus","1362990","https://store.steampowered.com/app/1362990",""
"[NTRPG] Xiu Lu Ji 修绿记","1589428800000","false","18","19.99","323","1.1788252306047393","33","Hobbyist","ntrworld","M先生","1289100","https://store.steampowered.com/app/1289100",""
"The secret of FYNDEMOOR Park","1558670400000","false","36","9.99","323","1.264825475576648","50","Hobbyist","CRAZY EYE MEDIA","CRAZY EYE MEDIA","1071500","https://store.steampowered.com/app/1071500",""
"New Adult Reality","1546318800000","false","36","9.99","323","0","50","Hobbyist","New Adult Reality","New Adult Reality","974920","https://store.steampowered.com/app/974920",""
"Doomsday School","1697256000000","false","47","9.99","323","0","25","Hobbyist","Doomsday","Doomsday","2431360","https://store.steampowered.com/app/2431360",""
"Little Kingdoms","1718683200000","false","30","14.99","323","0.7553086215478697","100","Hobbyist","LittleKingdoms","LittleKingdoms","2330510","https://store.steampowered.com/app/2330510",""
"Blood Nor Water","1711512000000","true","18","19.99","323","0.677897870608768","50","Hobbyist","Rosae Ex Ludis","Rosae Ex Ludis","1665590","https://store.steampowered.com/app/1665590",""
"Fire Breakout","1699070400000","false","30","11.99","323","4.258680170379529","100","Hobbyist","水火科技","水火科技","2431570","https://store.steampowered.com/app/2431570",""
"Fright Animatronics 2","1695700800000","false","18","6.99","323","0.5648909767286721","50","Hobbyist","New Games Corporation","New Games Corporation","1189130","https://store.steampowered.com/app/1189130",""
"A Boy and His Blob Retro Collection","1701406800000","false","36","9.99","323","0","50","Indie","Ziggurat","Limited Run Games","1147360","https://store.steampowered.com/app/1147360",""
"Capital Fire","1708664400000","false","60","5.99","323","1.423212957656376","88","Hobbyist","Lizards Games","Lizards Games","2728460","https://store.steampowered.com/app/2728460",""
"Paper Dash - Invasion of Greed","1716523200000","false","45","9.99","323","1.5620351945162503","100","Indie","EpiXR Games UG","EpiXR Games UG","2780940","https://store.steampowered.com/app/2780940",""
"HardBall! + HardBall II","1707973200000","false","36","9.99","323","1.9441153880931348","50","Indie","Atari","Distinctive Software,Accolade,Big Boat Interactive","2766080","https://store.steampowered.com/app/2766080",""
"BEAK BLADES","1714363200000","false","30","11.99","323","6.101168334138341","100","Hobbyist","GoolWorks","GoolWorks","2864000","https://store.steampowered.com/app/2864000",""
"Just another generic: FPS","1711598400000","true","36","9.99","323","0","50","Hobbyist","Neil Gilbert Gallardo","Neil Gilbert Gallardo","2880850","https://store.steampowered.com/app/2880850",""
"The Lodge","1716523200000","false","36","7.99","323","1.1854794885704525","50","Hobbyist","Alezzi","Alezzi","2978740","https://store.steampowered.com/app/2978740",""
"Time Re:Quest","1720569600000","false","60","9.99","323","0.7768077680530757","33","Hobbyist","ima shouganai","ima shouganai","3046990","https://store.steampowered.com/app/3046990",""
"创世法则","1724284800000","false","60","5.99","323","4.067143193288337","100","Hobbyist","WJLE","WJLE","3151110","https://store.steampowered.com/app/3151110",""
"Meth Master","1652155200000","false","11809","0","322.58798590424044","23.696441141496244","67","Hobbyist","Oleh Baziv","Oleh Baziv","1943710","https://store.steampowered.com/app/1943710",""
"White","1671598800000","false","150","2.99","322","0.8595113850014311","100","Hobbyist","Comfycozy","Comfycozy","1866890","https://store.steampowered.com/app/1866890",""
"Dick Ranger","1658462400000","false","144","5.99","322","1.9538071424002874","78","Hobbyist","FM Simple Games Studio,Polyslash","FM Simple Games Studio","2057850","https://store.steampowered.com/app/2057850",""
"Metallophobia","1640754000000","false","180","1.99","322","5.295377827374756","100","Hobbyist","Azaknora","Azaknora","1814270","https://store.steampowered.com/app/1814270",""
"The rise of Tianling Sect","1640581200000","false","120","2.99","322","2.404887519697746","88","Hobbyist","yosan","yosan","1791410","https://store.steampowered.com/app/1791410",""
"MY TIME ALIVE","1627963200000","false","120","2.99","322","0.7605579091717586","88","Hobbyist","Barty Games","Barty Games","1673360","https://store.steampowered.com/app/1673360",""
