"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Ascent Spirit","1519880400000","false","144","9.99","935","0.31696665395471485","0","Indie","Plug In Digital","Ebim Studio","790800","https://store.steampowered.com/app/790800",""
"LUXIS","1477454400000","false","387","4.99","935","3.621483424677474","76","Hobbyist","Dumbfounded","Dumbfounded","513820","https://store.steampowered.com/app/513820",""
"Puzzle Galaxies","1461902400000","false","2009","0.99","935","13.900495333885349","60","Indie","Sometimes You","Evermore Game Studios","463710","https://store.steampowered.com/app/463710",""
"Blowy Fish","1443153600000","false","640","1.99","935","3.7142581815373945","53","Hobbyist","One Man Band Games","One Man Band Games","399920","https://store.steampowered.com/app/399920",""
"Hyper Hentai Sexy Sensei","1683864000000","false","1209","0.99","935","0.8673652109554371","92","Indie","Hentai works","GentleDriver,Puzzle L Porject","2398410","https://store.steampowered.com/app/2398410",""
"The Last Summer 那年夏末","1719115200000","false","230","4.99","935","1.567462403220728","98","Indie","WindField Games","Seven Tales Studio","2583030","https://store.steampowered.com/app/2583030",""
"CBO TD","1721952000000","false","104","9.99","935","1.9066844305896753","100","Hobbyist","CBO Games","CBO Games","2867380","https://store.steampowered.com/app/2867380",""
"King Island","1711598400000","false","387","2.99","935","2.742685343113923","95","Indie","AgeOfGames","AgeOfGames","2847430","https://store.steampowered.com/app/2847430",""
"MUSHROOMAN","1671253200000","false","992","1.99","934","1.5475003180747797","47","Hobbyist","Astra Games","Astra Games","2187570","https://store.steampowered.com/app/2187570",""
"G-MODEアーカイブス+ 女神転生外伝 新約ラストバイブルIII 夢幻の英雄","1670821200000","false","75","15.99","934","3.2248638543814376","67","Indie","G-MODE","G-MODE,ATLUS","2194300","https://store.steampowered.com/app/2194300",""
"Paramnesia","1663905600000","false","680","2.99","934","1.0549502967823567","59","Indie","Meridian4","Denis Lutsenko","2027490","https://store.steampowered.com/app/2027490",""
"Mars parking simulator","1643328000000","false","208","4.99","934","35.35260076655338","56","Indie","Vitok","Vitok","1820980","https://store.steampowered.com/app/1820980","1638334800000"
"Make a Path for the Chicken","1630382400000","false","1350","1.99","934","1.8660086302508903","96","Hobbyist","LeJunesArt","LeJunesArt","1693200","https://store.steampowered.com/app/1693200",""
"World of bombs","1633910400000","false","208","4.99","934","3.5606627561817623","64","Indie","Kedexa","Kedexa","1710550","https://store.steampowered.com/app/1710550","1629259200000"
"PRISONER 17","1618200000000","false","208","4.99","934","1.1519524165214365","64","Hobbyist","A13","A13","1566740","https://store.steampowered.com/app/1566740",""
"Thrust Legend","1598918400000","false","160","2.99","934","6.117917879815861","88","Hobbyist","Peter Klauser","Peter Klauser","1344860","https://store.steampowered.com/app/1344860","1593576000000"
"I saw IT","1520744400000","false","1444","0.99","934","0.3034667571611172","39","Hobbyist","evlavv_studio","evlavv_studio","794650","https://store.steampowered.com/app/794650",""
"Cars vs Train","1673240400000","false","1845","0.99","934","1.3885101042737602","74","Hobbyist","","","2203500","https://store.steampowered.com/app/2203500",""
"LEWD GIRLS: Hentai Puzzle","1706936400000","false","1645","0.99","934","1.6916308755288356","78","Indie","KG/AM","KG/AM","2778460","https://store.steampowered.com/app/2778460",""
"Gettysburg: Fields of Valor","1643864400000","false","15","79.99","933","6.38718454404885","100","Hobbyist","Advanced Text Analytics, LLC","Demetrios Glinos","1868730","https://store.steampowered.com/app/1868730",""
"Asdivine Cross","1620777600000","false","105","14.99","933","20.57277086544035","60","Indie","KEMCO","Exe Create Inc.","1462680","https://store.steampowered.com/app/1462680","1614834000000"
