"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"WW2: Bunker Simulator","1630468800000","1665374400000","false","11996","11.99","84815","8.524824665985552","77","Indie","Art Games Studio S.A.,Gaming Factory","BEPLAYER,Art Games Studio S.A.","1155870","https://store.steampowered.com/app/1155870"
"Sagres","1680408000000","1695009600000","false","5161","19.99","84792","7.871164215230365","82","Indie","Kakehashi Games","ooze","2120310","https://store.steampowered.com/app/2120310"
"Alone in the Dark 1","1481605200000","","false","10304","14.99","84779","2.725501018912478","93","AA","THQ Nordic","Infogrames","548090","https://store.steampowered.com/app/548090"
"Sakura Sadist","1527220800000","","false","14996","9.99","84745","16.35868581249642","85","Indie","Winged Cloud","Winged Cloud","813700","https://store.steampowered.com/app/813700"
"Forest Fortress","1522814400000","","false","6120","14.99","84730","5.74732913647878","79","Indie","Flaming Firefly","Flaming Firefly","616620","https://store.steampowered.com/app/616620"
"MetaPhysical","1635393600000","1702098000000","false","8633","14.99","84678","16.40777365564805","82","Indie","Paper Promises Programming","Paper Promises Programming","1568620","https://store.steampowered.com/app/1568620"
"Great eSports Manager","1502856000000","","false","13801","9.99","84676","3.328073102812958","85","Indie","Fedora Collective","Fedora Collective","671170","https://store.steampowered.com/app/671170"
"Evasion","1538971200000","","false","3003","19.99","84655","1.6867081858874697","68","Indie","Archiact","Archiact","683000","https://store.steampowered.com/app/683000"
"Renai X Royale - Love's a Battle","1664510400000","","false","3785","29.99","84648","13.232513850546532","92","Indie","NekoNyan Ltd.","ASa Project","2122430","https://store.steampowered.com/app/2122430"
"Bro Falls","1624593600000","1640840400000","false","2338892","0","84637.6186970089","2.3871011566307248","78","Indie","Boros Bros","Boros Bros","1590320","https://store.steampowered.com/app/1590320"
"大明王朝1789 | Ming dynasty 1789","1592193600000","","true","13581","9.99","84606","3.3723984850235045","47","Indie","Long Qi  Software Technology","Long Qi  Software Technology","1302750","https://store.steampowered.com/app/1302750"
"Inside a Star-filled Sky","1305345600000","","false","12151","3.99","84587","1.7861606694612515","67","Indie","Jason Rohrer","Jason Rohrer","104100","https://store.steampowered.com/app/104100"
"Odyssey - The Story of Science","1485907200000","1492574400000","false","9418","14.99","84574","2.5969517172395067","76","Indie","The Young Socratics","The Young Socratics","558110","https://store.steampowered.com/app/558110"
"Inside My Radio","1431316800000","","false","18962","14.99","84557","6.626418657594732","89","Indie","Iceberg Interactive","Seaven Studio","357720","https://store.steampowered.com/app/357720"
"Distant Bloom","1711512000000","","false","6067","19.99","84511","6.183853035399222","82","Indie","Kinda Brave","Ember Trail","1450250","https://store.steampowered.com/app/1450250"
"The Music Machine","1430884800000","","false","34805","4.99","84487","2.1403383576923782","89","Indie","David Szymanski","David Szymanski","359040","https://store.steampowered.com/app/359040"
"Survival Camp","1577768400000","","true","6965","10.99","84472","2.25329745914666","45","Indie","Skeleton Star Game","Skeleton Star Game","1028800","https://store.steampowered.com/app/1028800"
"Nexuiz","1336622400000","","false","15225","9.99","84446","1.5085071542096915","55","Indie","IllFonic,Psyop Games","IllFonic","96800","https://store.steampowered.com/app/96800"
"Paper Dolls VR","1527480000000","","false","5018","15.99","84445","16.339773581864947","55","Indie","Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.","851050","https://store.steampowered.com/app/851050"
"Cyberpong","1461816000000","","false","8304","8.99","84444","5.80426009121472","87","Indie","COLOPL, Inc.","COLOPL, Inc.","462000","https://store.steampowered.com/app/462000"
"Toy Odyssey: The Lost and Found","1474344000000","","false","11750","14.99","84428","5.942815814074033","67","Indie","Hikergames","Hikergames","392410","https://store.steampowered.com/app/392410"
"Dear Monster","1673845200000","","false","3294","29.99","84428","8.443503445345078","90","Indie","Y Press Games","Lovenuts,Y Press Games","1748300","https://store.steampowered.com/app/1748300"
"ARIDA: Backland's Awakening","1565841600000","","false","19544","6.99","84345","2.8923587874837686","87","Indie","Aoca Game Lab","Aoca Game Lab","907760","https://store.steampowered.com/app/907760"
"球球少女/Pinball Girls","1600228800000","1613538000000","false","38475","2.99","84335","3.3796537884548217","82","Indie","Twilight Sonata Studio","Twilight Sonata Studio","1349120","https://store.steampowered.com/app/1349120"
"Draft Day Sports: Pro Basketball 2021","1605762000000","","false","3733","14.99","84311","23.360969722469537","62","Indie","Wolverine Studios","Wolverine Studios","1445810","https://store.steampowered.com/app/1445810"
"Last Floor","1584331200000","","false","36635","9.99","84308","3.1086555836795213","71","Indie","AK Studio","AK Studio","1251300","https://store.steampowered.com/app/1251300"
"Maestro VR","1667534400000","","true","3933","29.99","84303","3.193362119127733","70","Indie","Symphonic Games","Symphonic Games","1327920","https://store.steampowered.com/app/1327920"
"Astrox: Hostile Space Excavation","1448859600000","","false","19911","9.99","84290","18.429769945125734","84","Indie","Jace Masula","Jace Masula","414720","https://store.steampowered.com/app/414720"
"Gatling Gears","1314676800000","","false","10019","9.99","84278","4.113919928094842","85","Indie","Vanguard Games","Vanguard Games","102810","https://store.steampowered.com/app/102810"
"重明鸟 Bright Bird","1583899200000","","false","14615","9.99","84195","17.300804774407574","75","Indie","北京星磐科技","北京星磐科技","1007810","https://store.steampowered.com/app/1007810"
"Fast Food Manager","1618545600000","","false","8391","14.99","84168","11.007773083939613","72","Indie","UMKA Games","Cyber Eye","1519790","https://store.steampowered.com/app/1519790"
"Train Valley World","1723161600000","","false","5743","19.99","84166","8.383962497251268","74","AA","tinyBuild","Flazm","2244470","https://store.steampowered.com/app/2244470"
"Makai Kingdom: Reclaimed and Rebound","1652155200000","","false","6034","19.99","84159","34.58144958756058","91","Indie","NIS America, Inc.","Nippon Ichi Software, Inc.,Codeglue","1732060","https://store.steampowered.com/app/1732060"
"Cafe Master Story","1697342400000","","false","11769","8.99","84155","9.683752776567582","96","Indie","Kairosoft Co.,Ltd","Kairosoft Co.,Ltd","2427100","https://store.steampowered.com/app/2427100"
"Billionaire Lovers","1625198400000","","false","46319","2.99","84140","2.6065401707528153","96","Indie","Ayacat Games","Ayacat Games","1578860","https://store.steampowered.com/app/1578860"
"Hot Therapy","1680753600000","1711252800000","false","7081","14.99","84120","1.8340899245638156","74","Indie","YummySoft","YummySoft","2360260","https://store.steampowered.com/app/2360260"
"Volo Airsport","1417669200000","","true","9894","0.99","84109","4.819317386846934","70","Indie","Ramjet Anvil","Ramjet Anvil","329190","https://store.steampowered.com/app/329190"
"CHAOS CODE -NEW SIGN OF CATASTROPHE-","1489550400000","","false","10800","19.99","84085","4.780512440938567","88","AA","Arc System Works","FK Digital,Arc System Works","536560","https://store.steampowered.com/app/536560"
"Sylphine","1622174400000","","true","10675","2.99","84062","4.638252374095079","55","Indie","Glacerose","Glacerose","1561400","https://store.steampowered.com/app/1561400"
"胡莱三国3","1630987200000","","false","5463","0","84034.33542312676","67.48244976477889","61","Indie","Huochairen Interactive Entertainment","Huochairen Interactive Entertainment","1724860","https://store.steampowered.com/app/1724860"
"Codename: Panzers - Cold War","1325376000000","1455771600000","false","15456","14.99","84017","9.77209020366557","66","Hobbyist","","InnoGlow,Stormregion,THQ Nordic","9850","https://store.steampowered.com/app/9850"
"Hell Warders","1496275200000","1550725200000","false","8210","14.99","84009","5.109499857271205","56","Indie","PQube","Anti Gravity Game Studios","628710","https://store.steampowered.com/app/628710"
"Pool Slide Story","1656820800000","","false","11521","10.99","83972","6.817881618915822","89","Indie","Kairosoft Co.,Ltd","Kairosoft Co.,Ltd","1933980","https://store.steampowered.com/app/1933980"
"One More Island","1652673600000","","false","7632","19.99","83960","13.324058882857955","71","Indie","indie.io","Berg Games","1454160","https://store.steampowered.com/app/1454160"
"AMID EVIL VR","1681963200000","","false","5647","19.99","83950","2.754089572288567","87","AA","New Blood Interactive","Indefatigable,Andre Elijah Immersive","2320910","https://store.steampowered.com/app/2320910"
"1931: Scheherazade at the Library of Pergamum","1427342400000","","false","14583","1.99","83928","7.019754215328344","72","Indie","Black Chicken Studios, inc.","Black Chicken Studios, inc.","334850","https://store.steampowered.com/app/334850"
"The Flock","1440129600000","","false","7694","16.99","83924","0.9864646496149676","41","Indie","Vogelsap","Vogelsap","290490","https://store.steampowered.com/app/290490"
"Gaia Beyond","1522540800000","1597896000000","false","8960","14.99","83909","15.64278341383326","76","Indie","Warp Turtle","Warp Turtle","788630","https://store.steampowered.com/app/788630"
"Axis Football 2024","1694577600000","","false","4782","19.99","83865","19.505869355025638","69","Indie","Axis Games","Axis Games","2422110","https://store.steampowered.com/app/2422110"
"Movies Tycoon","1721001600000","","true","3285","29.99","83854","7.627244024839431","73","Indie","PixelCraze s.r.o.","PixelCraze s.r.o.","2659050","https://store.steampowered.com/app/2659050"
