"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Agent A: A puzzle in disguise","1567051200000","false","145742","19.99","496704","3.9206472426133585","96","Indie","Yak & Co","Yak & Co","801480","https://store.steampowered.com/app/801480",""
"Receiver","1367208000000","false","236256","4.99","496556","1.9898066901006413","80","Indie","Wolfire Games","Wolfire Games","234190","https://store.steampowered.com/app/234190",""
"Holopoint","1459742400000","false","53927","10.99","496391","3.8288690945232453","90","Indie","Alzan Studios, LLC","Alzan Studios, LLC","457960","https://store.steampowered.com/app/457960",""
"Prince of Persia: The Two Thrones™","1227243600000","false","115268","9.99","496239","3.4786075783052257","79","AAA","Ubisoft","Ubisoft Montreal","13530","https://store.steampowered.com/app/13530",""
"SILENT BREATH","1712289600000","true","57883","9.99","496189","1.2484029679401083","70","Indie","EXODIAC STUDIOS","EXODIAC STUDIOS","2796180","https://store.steampowered.com/app/2796180",""
"Shadows: Heretic Kingdoms","1401580800000","false","27870","29.99","496103","5.2131767626477306","0","Indie","Kalypso Media Digital","Games Farm","256030","https://store.steampowered.com/app/256030","1416459600000"
"A Total War Saga: FALL OF THE SAMURAI","1332388800000","false","48706","29.99","495884","0","68","AA","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)","201271","https://store.steampowered.com/app/201271",""
"Coloring Pixels","1534478400000","false","338607","0","495195.45781596523","54.63497493924059","96","Indie","ToastieLabs","ToastieLabs","897330","https://store.steampowered.com/app/897330",""
"Main Assembly","1591848000000","false","37433","19.99","494251","3.7354808647237707","86","AA","Team17","Bad Yolk Games","1078920","https://store.steampowered.com/app/1078920","1611637200000"
"ROBOBEAT","1715659200000","false","31641","19.99","493972","7.745407569492098","97","Indie","Kwalee","Simon Fredholm","1456760","https://store.steampowered.com/app/1456760",""
"Aimbeast","1566360000000","false","102678","7.99","493633","12.533742986812896","93","Indie","Focusd IO","Focusd IO","1100990","https://store.steampowered.com/app/1100990","1589342400000"
"Old Man's Journey","1494993600000","false","135259","7.99","493480","3.002490624385657","87","Indie","Broken Rules","Broken Rules","581270","https://store.steampowered.com/app/581270",""
"Gungrave G.O.R.E","1669093200000","false","34686","29.99","493305","5.900365923390727","69","AA","Prime Matter","Iggymob Co.,Ltd","1630110","https://store.steampowered.com/app/1630110",""
"Rebirth:Beware of Mr.Wang","1632974400000","false","96866","8.99","492484","10.627443620071919","66","Indie","DSGame","DSGame","1517960","https://store.steampowered.com/app/1517960",""
