"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Death in the Water 2","1674709200000","false","59265","14.99","696040","3.111265402438816","85","Indie","Lighthouse Games Studio","Lighthouse Games Studio","1338840","https://store.steampowered.com/app/1338840",""
"Wolf of Stock Street","1635393600000","false","92118","10.99","695678","5.014398632553619","82","Indie","Mango Party,LewdLoco,Mango Party News","樹懶叫工作室,sloth gamer","1658310","https://store.steampowered.com/app/1658310",""
"Syberia","1305777600000","false","219000","12.99","695459","5.9743592456399455","88","Indie","Microids","Microids","46500","https://store.steampowered.com/app/46500",""
"Pharaoh + Cleopatra","1481778000000","false","123329","9.99","695442","20.38670525790792","91","AAA","Activision","Impressions Games","564530","https://store.steampowered.com/app/564530",""
"GUILTY GEAR XX ACCENT CORE PLUS R","1432612800000","false","164820","14.99","695107","27.363040825145028","96","AA","Arc System Works","Arc System Works","348550","https://store.steampowered.com/app/348550",""
"Under The Waves","1693195200000","false","31910","29.99","693845","5.650915180081986","78","Indie","Spotlight by Quantic Dream","Parallel Studio","1975440","https://store.steampowered.com/app/1975440",""
"The Jackbox Party Pack 2","1444708800000","false","51720","24.99","693472","7.549494879800873","96","Indie","Jackbox Games, Inc.","Jackbox Games, Inc.","397460","https://store.steampowered.com/app/397460",""
"Fort Solis","1692676800000","false","37752","24.99","693050","3.1656292836178097","72","Indie","Dear Villagers","Fallen Leaf,Black Drakkar Games","1931730","https://store.steampowered.com/app/1931730",""
"Power & Revolution 2023 Edition","1689566400000","false","15985","49.99","692370","62.42805137924526","57","Indie","Eversim","Eversim","2392520","https://store.steampowered.com/app/2392520",""
"Interstellar Rift","1435032000000","false","73369","19.99","692007","33.913110187894745","70","Indie","Iceberg Interactive","Split Polygon","363360","https://store.steampowered.com/app/363360","1600920000000"
"Bloodstained: Curse of the Moon 2","1594353600000","false","71600","14.99","691876","6.511988289245302","87","Indie","INTI CREATES CO., LTD.","INTI CREATES CO., LTD.","1257360","https://store.steampowered.com/app/1257360",""
"Tom Clancy's EndWar™","1235538000000","false","129451","9.99","691858","8.243576836874542","80","AAA","Ubisoft","Ubisoft  Shanghaï","21800","https://store.steampowered.com/app/21800",""
"Rebel Galaxy Outlaw","1600747200000","false","32119","29.99","691822","12.57187792618586","63","Indie","Double Damage Games","Double Damage Games","910830","https://store.steampowered.com/app/910830",""
"The Curse of Monkey Island","1521691200000","false","164282","6.99","691778","5.457424963066253","97","AA","LucasArts,Lucasfilm,Disney","LucasArts","730820","https://store.steampowered.com/app/730820",""
"月に寄りそう乙女の作法","1655438400000","false","34130","39.99","691563","35.8621890964148","98","Indie","HIKARI FIELD","Navel","1776970","https://store.steampowered.com/app/1776970",""
"EXAPUNKS","1533081600000","false","47610","19.99","691536","11.362873605218564","95","Indie","Zachtronics","Zachtronics","716490","https://store.steampowered.com/app/716490","1540180800000"
"Ys SEVEN","1504065600000","false","43803","24.99","691279","32.69323333966842","93","AA","XSEED Games,Marvelous USA, Inc.","Nihon Falcom","587100","https://store.steampowered.com/app/587100",""
"Lifeless Planet Premier Edition","1393632000000","false","87335","14.99","691275","3.6398344615040936","76","Indie","Serenity Forge","Stage 2 Studios","261530","https://store.steampowered.com/app/261530","1402027200000"
"江湖十一","1673326800000","false","52079","17.99","691011","17.204452742304113","37","Indie","万象皆春","万象皆春","1816570","https://store.steampowered.com/app/1816570",""
