"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Infinimine","1664164800000","1676782800000","false","547","9.99","6005","156.66487667302732","69","Indie","Slikey Games","Slikey Games","2106080","https://store.steampowered.com/app/2106080"
"Orange Moon","1467331200000","1506484800000","false","3008","9.99","6005","3.143421614690071","68","Hobbyist","Betelgeuse Zero","Betelgeuse Zero","432950","https://store.steampowered.com/app/432950"
"Lair of Torment","1697601600000","","false","2825","3.99","6005","0.742797959069782","79","Indie","Admia,a1esska,Notex","Admia,a1esska,Notex","2508210","https://store.steampowered.com/app/2508210"
"Seven Mysteries: The Last Page","1517806800000","","false","2205","4.99","6004","2.615512125683991","71","Hobbyist","Sang Hendrix","Sang Hendrix","783440","https://store.steampowered.com/app/783440"
"４人打ちアクション麻雀 / ACTION MAHJONG","1487912400000","","true","891","9.99","6002","4.1008536745205735","86","Indie","Mindware Co.,Ltd.","Mindware Co.,Ltd.","575810","https://store.steampowered.com/app/575810"
"Seduction","1633665600000","","false","1734","7.99","6000","1.6522844691851837","56","AA","Gamera Games","KOEX studio","1388570","https://store.steampowered.com/app/1388570"
"Tales of a Spymaster","1558065600000","","true","870","11.99","6000","1.8763220732331722","55","Hobbyist","Gerard Morris","Gerard Morris","530110","https://store.steampowered.com/app/530110"
"Wildlife Park 2 - Farm World","1405569600000","","false","2310","3.99","6000","5.444250747258142","72","Indie","b-alive gmbh","b-alive gmbh","307920","https://store.steampowered.com/app/307920"
"Absinthia","1678680000000","","false","537","14.99","5999","6.519648104497528","100","Hobbyist","Team Bewitched","Joshua Keith,Team Bewitched","1848070","https://store.steampowered.com/app/1848070"
"Guardian of the future","1636952400000","","false","1131","9.99","5996","7.705921484255741","83","Indie","Lotos Project","Lotos Project","1076610","https://store.steampowered.com/app/1076610"
"Christmas Stories: Enchanted Express Collector's Edition","1575608400000","","false","972","9.99","5996","3.7881527241711246","85","Indie","Big Fish Games","Elephant Games","1198060","https://store.steampowered.com/app/1198060"
"Marginalia","1569902400000","","false","1927","5.99","5996","0.6730337188815017","82","Hobbyist","Connor Sherlock","Connor Sherlock,Cameron Kunzelman","889280","https://store.steampowered.com/app/889280"
"Malavision: The Beginning","1476676800000","","false","2107","4.99","5995","6.269612174976624","63","Indie","Waraní Studios","Waraní Studios","511490","https://store.steampowered.com/app/511490"
"Cross Set Infinity","1509076800000","","false","1705","1.99","5994","8.705629090859123","68","Indie","Cuveet Story","Cuveet Story","705250","https://store.steampowered.com/app/705250"
"The Dark Cave","1721001600000","","false","1567","4.99","5993","2.2891591007924004","88","Indie","2P Games","Leaves Games","2758350","https://store.steampowered.com/app/2758350"
"Video Game Fables","1657857600000","","false","728","13.99","5991","6.412476500264784","98","Hobbyist","Momiji Studios","Momiji Studios","1577690","https://store.steampowered.com/app/1577690"
"Hoppup!","1606107600000","","false","2684","2.99","5990","5.205714251486907","78","Hobbyist","Stephen Damm Boeaas","Stephen Damm Boeaas","1461490","https://store.steampowered.com/app/1461490"
"Space Pilgrim Academy: Year 1","1507262400000","","false","5580","1.99","5990","3.3641438463585773","90","Indie","GrabTheGames","Pilgrim Adventures","694370","https://store.steampowered.com/app/694370"
"Boxing Saga","1476936000000","","false","1334","4.99","5990","0.42289832654951526","54","Hobbyist","VR PrinceTechnology development Beijing Co. Ltd","VR PrinceTechnology development Beijing Co. Ltd","526590","https://store.steampowered.com/app/526590"
"Goscurry","1421384400000","","false","858","4.99","5990","4.65112377590643","100","Hobbyist","Demigiant","Demigiant,Isak J Martinsson","335090","https://store.steampowered.com/app/335090"
"Elden Gunfire 2","1658203200000","","false","1848","7.99","5989","1.8674397085809342","74","Indie","Amonga99","Amonga99","2059760","https://store.steampowered.com/app/2059760"
"Cyber City 2157: The Visual Novel","1462334400000","","false","1575","4.99","5988","5.59226591539293","53","Indie","Sometimes You","Harotobira","454690","https://store.steampowered.com/app/454690"
"Yuoni","1629259200000","","false","576","21.99","5986","2.116827068938515","60","Indie","Chorus Worldwide Games","Tricore Inc.","1444410","https://store.steampowered.com/app/1444410"
"Mad Nords: Probably an Epic Quest","1470009600000","1480654800000","false","2592","5.99","5985","4.8908158694324735","93","Indie","Dragon's Games","Dragon's Games","407880","https://store.steampowered.com/app/407880"
"Egghead Gumpty","1662264000000","","false","2340","4.99","5983","2.005352626743934","69","Indie","Euphoric Brothers","Euphoric Brothers","2067570","https://store.steampowered.com/app/2067570"
"Myth","1685678400000","","false","1120","7.99","5982","2.8305152159401894","88","Hobbyist","Techcast","Techcast","2430410","https://store.steampowered.com/app/2430410"
"Drawkanoid","1579582800000","","false","933","4.99","5981","2.1114468820513927","89","Indie","QCF Design","QCF Design","951370","https://store.steampowered.com/app/951370"
"Overdriven Reloaded","1475812800000","","false","1812","7.99","5981","1.8301519871082979","88","Hobbyist","TOMAGameStudio","TOMAGameStudio","495680","https://store.steampowered.com/app/495680"
"Zombie Slaughter VR","1652241600000","","false","1665","3.99","5979","2.4232484140503","87","Hobbyist","Saturn VR,NipsApp Gaming Software Pvt Ltd","Saturn VR","1835530","https://store.steampowered.com/app/1835530"
"Hell Shuffle","1612414800000","","true","759","8.99","5979","11.288290290243642","90","Hobbyist","Sunny Nights","Sunny Nights","1334650","https://store.steampowered.com/app/1334650"
"Nekokami - The Human Restoration Project","1719288000000","","true","646","10.99","5979","5.961683115358957","100","Hobbyist","Rocket-in-Bottle","Rocket-in-Bottle","2840890","https://store.steampowered.com/app/2840890"
"Orbit HD","1426651200000","","false","5054","1.99","5978","2.2061919471380564","58","Indie","Brainchild","Brainchild","356380","https://store.steampowered.com/app/356380"
