"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"The Final Days: Eternal Night","1581897600000","1503979200000","false","15","5.99","24","7.48156768322961","100","Hobbyist","Kipsaim(Mike) Delgado","Kipsaim(Mike) Delgado","696050","https://store.steampowered.com/app/696050"
"PIP D","1672722000000","","false","23","1.99","24","1.216464992077123","80","Hobbyist","Cute Hannah's Games","Cute Hannah's Games","2256190","https://store.steampowered.com/app/2256190"
"Disgusting Puzzle 2","1675227600000","","false","48","0.99","24","0.8719104097916526","75","Hobbyist","STuNT","STuNT","2286200","https://store.steampowered.com/app/2286200"
"Hkons Beanrunner","1676869200000","","false","16","2.2","24","1.1760825613020922","100","Hobbyist","Hkon","Hkon","2290610","https://store.steampowered.com/app/2290610"
"Kriaturaz - O Guardião das Lendas (Base)","1679112000000","","false","34","0.99","24","0.3322222222222222","67","Indie","Messier Games & Animations","Messier Games & Animations","544690","https://store.steampowered.com/app/544690"
"AsteRoid Rage","1680235200000","","false","15","1.99","24","1.4912228015599638","100","Hobbyist","Happy Helmsman","Happy Helmsman","1846740","https://store.steampowered.com/app/1846740"
"BLASTER ARCADE","1683864000000","","false","15","1.99","24","0","0","Hobbyist","Andy","Andy","2402770","https://store.steampowered.com/app/2402770"
"Secret of a Dream","1684382400000","","false","30","3.99","24","0.43110320214316405","0","Indie","Strategy First","Dream Games","2372770","https://store.steampowered.com/app/2372770"
"Unreal World","1684728000000","","false","15","1.99","24","0","0","Hobbyist","Yuthung","Yuthung","2405420","https://store.steampowered.com/app/2405420"
"Survivor's End","1685073600000","","false","15","2.99","24","0","0","Indie","Ghost_RUS Games","Nikita ""Ghost_RUS""","2424160","https://store.steampowered.com/app/2424160"
"FightBit","1685332800000","","false","30","0.99","24","0.9027031859364512","100","Indie","Blaze Epic","Blaze Epic","972500","https://store.steampowered.com/app/972500"
"Lands of Shinoah","1686283200000","","false","15","4.99","24","0","0","Hobbyist","GamesForLife","GamesForLife","2386490","https://store.steampowered.com/app/2386490"
"Stupid Camera","1689912000000","","false","30","2.99","24","0","100","Hobbyist","Noob8890","Noob8890","2495010","https://store.steampowered.com/app/2495010"
"Micro","1690171200000","","false","15","1.99","24","0","0","Hobbyist","Real Dreams","Gabriel Shimabukuro,Ismael Nascimento,Rafael Silva,Tiago Fonseca","2192490","https://store.steampowered.com/app/2192490"
"Evil Shogun","1626753600000","","false","30","1","24","0.498333333333333","0","Hobbyist","Flat 47 Productions","","1505830","https://store.steampowered.com/app/1505830"
"Squares and Stuff","1692763200000","","false","9","2.99","24","4.063091920538479","100","Hobbyist","ShotDash","Joseph Maltby","2471940","https://store.steampowered.com/app/2471940"
"Grozs Fantasy World","1693281600000","","false","15","2.99","24","1.6682983898920116","100","Hobbyist","SuCnGAME","SuCnGAME","2550700","https://store.steampowered.com/app/2550700"
"MechCrisis","1715572800000","","true","18","1.99","24","0.6299192100175756","50","Indie","Wise Games","Team_Bug","2376870","https://store.steampowered.com/app/2376870"
"Car Mechanic: City Driving","1695009600000","","false","54","0.99","24","0","20","Hobbyist","Performance Artist Games","Performance Artist Games","2577910","https://store.steampowered.com/app/2577910"
"Osseous And Swordy","1695528000000","","false","15","5.99","24","0","100","Hobbyist","ALID Games","Ali İrfan Doğan","2549630","https://store.steampowered.com/app/2549630"
"Zombie Horde Dominator","1694145600000","","false","15","1.99","24","0","100","Hobbyist","Crazy Games","Crazy Games","2545130","https://store.steampowered.com/app/2545130"
"Spleef Game","1722124800000","","false","15","0.99","24","0","100","Hobbyist","MCGames","MCGames","2547240","https://store.steampowered.com/app/2547240"
"Late Night Cleaning Simulator","1704517200000","1724284800000","false","9","2.99","24","0.65085682860616","100","Hobbyist","DiscoCarGames","DiscoCarGames","2509050","https://store.steampowered.com/app/2509050"
"Hentai Midori","1698379200000","","false","52","0.99","24","0.2853320129302311","89","Indie","Cyber Keks","Cyber Keks","2644000","https://store.steampowered.com/app/2644000"
"Princess Chessboard","1712808000000","","false","10","2.99","24","1.0974385201683452","80","Hobbyist","Mamori Games","Mamori Games","2509130","https://store.steampowered.com/app/2509130"
"MULTIPLAYER OBBY","1699506000000","","false","39","0.99","24","1.0290054263565862","56","Indie","Archor Games","Archor Wright","2668760","https://store.steampowered.com/app/2668760"
"Journey of the Forgotten","1709182800000","","false","1","29.99","24","0.7890110048171898","100","Hobbyist","TwoSoulFox Studios","TwoSoulFox Studios","2635030","https://store.steampowered.com/app/2635030"
