"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Beer Factory","1704862800000","false","41491","18.99","665846","7.958843734819605","52","Indie","CreativeForge Games,PlayWay S.A.","AKEL","1782570","https://store.steampowered.com/app/1782570",""
"CaseCracker","1652932800000","false","116529","9.99","665696","5.319614373433824","93","AA","IndieArk","BlackRobe","1723260","https://store.steampowered.com/app/1723260","1671426000000"
"Infinity: Battlescape","1569470400000","true","21822","34.99","664624","8.972756169810218","80","Indie","I-Novae Studios, LLC","I-Novae Studios, LLC","1079620","https://store.steampowered.com/app/1079620",""
"Haydee 2","1606107600000","false","47536","24.99","664614","7.671049982504472","90","Indie","Haydee Interactive","Haydee Interactive","1444650","https://store.steampowered.com/app/1444650",""
"Downwell","1444881600000","false","503083","2.99","664505","5.276480231658191","97","AA","Devolver Digital","Moppin","360740","https://store.steampowered.com/app/360740",""
"Dice & Fold","1719201600000","false","64253","12.99","664489","8.198138212206128","86","Indie","Rogue Duck Interactive,Gamersky Games","Tinymice Entertainment","2693930","https://store.steampowered.com/app/2693930",""
"RPG MO","1439870400000","true","459688","0","664351.3268995819","34.79510858925883","79","Indie","Marxnet","Marxnet","372800","https://store.steampowered.com/app/372800",""
"Mini Healer","1587700800000","true","118047","7.99","664236","12.336599901845226","94","Indie","Sad Doge","Sad Doge","955740","https://store.steampowered.com/app/955740",""
"OZMAFIA!!","1461902400000","false","29743","34.99","664138","14.856914635597446","83","Indie","MangaGamer","Poni-Pachet SY","303290","https://store.steampowered.com/app/303290",""
"HOT WHEELS UNLEASHED™ 2 - Turbocharged","1697688000000","false","21529","49.99","663380","11.995848390197482","74","Indie","Milestone S.r.l.","Milestone S.r.l.","2051120","https://store.steampowered.com/app/2051120",""
"Hedon Bloodrite","1557979200000","false","79367","16.99","662754","5.375756956418392","91","Indie","Zan_HedonDev","Zan_HedonDev","1072150","https://store.steampowered.com/app/1072150",""
"Deceit 2","1694664000000","false","263506","0","662449","10.604384254856194","55","Indie","World Makers","World Makers","2064870","https://store.steampowered.com/app/2064870",""
"Monument Valley: Panoramic Edition","1657598400000","false","156422","7.99","662358","3.49117112991415","98","Indie","ustwo games","ustwo games","1927720","https://store.steampowered.com/app/1927720",""
