"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Vaporspace","1560297600000","1553659200000","false","50","4.99","217","40.24334510716875","67","Hobbyist","Nocturnal Sheep","Nocturnal Sheep","1031630","https://store.steampowered.com/app/1031630"
"Steven the Sperm","1551398400000","1536724800000","false","208","1.99","217","1.2576706305984808","83","Hobbyist","PJSim","PJSim","928350","https://store.steampowered.com/app/928350"
"Fish Catcher","1531454400000","","false","418","0.99","217","3.3780375359706425","70","Hobbyist","Jether","Jether","892490","https://store.steampowered.com/app/892490"
"Anguished","1478059200000","","false","270","0.99","217","1.2881615575696206","33","Hobbyist","Forrest Keel","Forrest Keel","552310","https://store.steampowered.com/app/552310"
"CHEXS","1474516800000","","false","52","7.99","217","2.316960533139962","57","Hobbyist","Turnopia","Turnopia","511810","https://store.steampowered.com/app/511810"
"Hong Kong Obscure","1683172800000","","false","41","6.99","217","1.422154561219805","90","Hobbyist","Insert No Coins","QATSI™ Studios","1368890","https://store.steampowered.com/app/1368890"
"Maveus","1683345600000","","false","154","1.99","217","0.49027690087432535","50","Hobbyist","Metaverse Entertainment","Metaverse Entertainment","2313230","https://store.steampowered.com/app/2313230"
"HeliVR Simulator","1684814400000","","false","40","9.99","217","0.1426388888888889","33","Hobbyist","Creative Labz","Creative Labz","2318260","https://store.steampowered.com/app/2318260"
"PornBeat Hardcore: Hot Explicit Sex","1665115200000","","false","30","11.99","217","0.5893172785389839","0","Hobbyist","Orgipix Studios","the NineLust Studios","2079520","https://store.steampowered.com/app/2079520"
"Memory Puzzle - Bad Girl","1649476800000","","false","140","1.99","217","0.5935550273877789","18","Indie","EroticGamesClub","EroticGamesClub","1962440","https://store.steampowered.com/app/1962440"
"The Hentai Memory","1646802000000","","false","264","0.99","217","838.9816582422894","76","Hobbyist","qpeckin's studio","qpeckin","1912760","https://store.steampowered.com/app/1912760"
"Hot Milf 2","1637038800000","","false","280","0.99","217","119.84346369583339","50","Indie","Cyber Keks","Cyber Keks","1807140","https://store.steampowered.com/app/1807140"
"Embrace of the Downpour","1694577600000","","false","55","4.99","217","0.4930938038024009","100","Hobbyist","Jonathon Baroi","Jonathon Baroi","1641930","https://store.steampowered.com/app/1641930"
"Limsod","1707454800000","","false","54","4.99","217","15.588402115306591","77","Hobbyist","Limsod Games","Limsod Games","2555030","https://store.steampowered.com/app/2555030"
"Clutter Puzzle Magazine Vol. 15 No. 1 Collector's Edition","1711598400000","","false","18","13.99","217","17.728627105759077","50","Indie","Grey Alien Games","Puzzles by Joe","2671440","https://store.steampowered.com/app/2671440"
"Code Of Superheroes","1717992000000","","false","36","6.99","217","0.9350796630259298","57","Hobbyist","SimProse Studios","SimProse Studios","1374390","https://store.steampowered.com/app/1374390"
"The Battle of Aurinoxia","1718769600000","","true","85","2.99","217","0.30062500000000014","100","Hobbyist","N11 Games Division","N11 Games Division","2861260","https://store.steampowered.com/app/2861260"
"ココロワヒメ、おにぎりを届けるの巻　-Kokorowa Onigiri Delivery-","1720051200000","","false","65","3.99","217","12.833245653419276","100","Hobbyist","desunoya","desunoya","3025860","https://store.steampowered.com/app/3025860"
"Aesthetic Clicker","1722902400000","","false","255","0.99","217","88.47897711202317","85","Hobbyist","Gh6st","Gh6st","3111510","https://store.steampowered.com/app/3111510"
"Super Pentagon","1663819200000","","false","250","0.99","216","0.8749044295009313","70","Hobbyist","Shapeful Games","Shapeful Games","2137150","https://store.steampowered.com/app/2137150"
"HOSTLIGHT","1658462400000","","false","30","9.99","216","3.250571138005555","100","Hobbyist","Selecta Play","ESDIP_GAMES","1824110","https://store.steampowered.com/app/1824110"
"Queen of Tower Defense","1627444800000","","false","486","0.99","216","0.4891264068866655","24","Hobbyist","Value","Value","1692900","https://store.steampowered.com/app/1692900"
"They All Come Back","1626321600000","","false","75","1.99","216","2.1065935916041134","100","Hobbyist","gbae","gbae","1678410","https://store.steampowered.com/app/1678410"
"Gang wars","1610686800000","1615006800000","false","115","2.99","216","0.633168765343003","80","Indie","Games For Pleasure","Games For Pleasure","1511610","https://store.steampowered.com/app/1511610"
"Breathing Fear","1605157200000","","false","190","1.99","216","1.6642995199560606","91","Hobbyist","LunarPixel","LunarPixel","1440840","https://store.steampowered.com/app/1440840"
"Yuri Ogibalov's Bizarre Adventure","1593057600000","","false","105","2.99","216","2.008926850881325","100","Hobbyist","OKONNAYA RAMA","OKONNAYA RAMA","1317120","https://store.steampowered.com/app/1317120"
"Super Web Kittens: Act I","1561521600000","","false","92","9.99","216","0.5146618008548796","83","Hobbyist","Kuno Hoshiko","Kuno Hoshiko","1058840","https://store.steampowered.com/app/1058840"
"Author Clicker","1552536000000","","false","312","0.99","216","0.5124768845264234","33","Hobbyist","SunshineOvercast","SunshineOvercast","1038830","https://store.steampowered.com/app/1038830"
"Dumb test: Check your teammates","1549861200000","","false","504","0.99","216","0.2776001049790544","68","Indie","W.T.B.","CSM","1021820","https://store.steampowered.com/app/1021820"
"Winter Wolves Classic Games Collection","1520467200000","1508904000000","false","60","4.99","216","1.7773045695013585","100","Indie","Winter Wolves","Winter Wolves","646150","https://store.steampowered.com/app/646150"
"La Aventura De Axel","1508472000000","","false","135","0.99","216","1.5795825628704185","100","Hobbyist","Tordrix","Tordrix Games","720640","https://store.steampowered.com/app/720640"
"The Merchant Memoirs","1508472000000","","false","87","2.99","216","0.8122206875173726","67","Indie","Afterthought Studios","Afterthought Studios","726520","https://store.steampowered.com/app/726520"
"Hoop Route","1504065600000","","false","125","0.99","216","0.5405596100554162","67","Hobbyist","Neither One Games","Neither One Games","592560","https://store.steampowered.com/app/592560"
"Colony","1480395600000","","false","198","0.99","216","0.2166666666666666","43","Hobbyist","Varitech","Jamie Cunningham","509450","https://store.steampowered.com/app/509450"
"Moxie's Lemon","1676005200000","","false","135","2","216","0.1951670444222145","100","Indie","Aqualuft Games","Rosstin Murphy","1675440","https://store.steampowered.com/app/1675440"
"Golf: Hole in One","1689307200000","","false","137","1.99","216","1.2055843944550275","82","Hobbyist","Headway Games","Headway Games","2448810","https://store.steampowered.com/app/2448810"
"Lethal Operation Episode 1 healer Rugitta","1690430400000","","false","34","8.99","216","3.928719759664092","89","Hobbyist","Daisessen","Daisessen","2453690","https://store.steampowered.com/app/2453690"
