"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Club Hentai: Girls, Love, Sex","1637470800000","1692936000000","false","2475","19.99","36422","3.3641891463756997","74","Indie","Woop Media","Sexy Hentai Games Factory","1492140","https://store.steampowered.com/app/1492140"
"SlavicPunk: Oldtimer","1687924800000","","false","2700","24.99","36418","2.244778330910812","72","Indie","Red Square Games,Gaming Factory","Red Square Games","1820140","https://store.steampowered.com/app/1820140"
"The Cat Machine","1439352000000","","false","6156","14.99","36411","5.51253513415981","94","Indie","Cranktrain","Cranktrain","386900","https://store.steampowered.com/app/386900"
"Fleshcult","1603339200000","","false","7380","4.99","36401","6.163672432891855","80","Indie","Oneirolith","Oneirolith","1418720","https://store.steampowered.com/app/1418720"
"Clocker","1550120400000","","false","7310","4.99","36398","3.066109611897564","85","Indie","indienova","熊孩子工作室","916050","https://store.steampowered.com/app/916050"
"COH 2 - The Western Front Armies: US Forces","1459468800000","1403496000000","false","3197","12.99","36398","0.009362578882724128","76","AA","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)","287370","https://store.steampowered.com/app/287370"
"She and the Light Bearer","1547701200000","","false","8887","9.99","36388","2.1086308079346234","86","Indie","Toge Productions","Mojiken","658590","https://store.steampowered.com/app/658590"
"Anno 1701 History Edition","1713758400000","","false","7501","9.99","36386","10.328264417559966","75","AAA","Ubisoft","Ubisoft Mainz","2820140","https://store.steampowered.com/app/2820140"
"Invincible Presents: Atom Eve","1699938000000","","false","6578","9.99","36384","5.533271189246201","96","AA","Skybound Games","Terrible Posture Games","2060870","https://store.steampowered.com/app/2060870"
"SolSeraph","1562731200000","","false","3579","14.99","36352","3.925587716849161","53","AA","SEGA","ACE Team","834800","https://store.steampowered.com/app/834800"
"Rivalry","1453438800000","","true","13504","2.99","36339","7.592565320968545","93","Indie","My64K","Kew McParlane","431770","https://store.steampowered.com/app/431770"
"Gnomes Vs. Fairies: Greckel's Quest","1443657600000","1467345600000","false","7201","2.99","36337","21.160035777513556","83","Indie","Prismic Studios LLC","Prismic Studios LLC","406220","https://store.steampowered.com/app/406220"
