"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Mardori","1695787200000","false","1","8.99","8","1.8009025607089573","50","Hobbyist","Iscreamdye","Iscreamdye","2585970","https://store.steampowered.com/app/2585970"
"Multiverser","1696910400000","true","1","8.99","8","0","0","Hobbyist","NGS","NGS","2373760","https://store.steampowered.com/app/2373760"
"Haunted Hotel: A Past Redeemed","1695096000000","false","1","9.99","8","0","0","Indie","Big Fish Games","Elephant","2605110","https://store.steampowered.com/app/2605110"
"Welly Wang VR","1696392000000","false","1","9.99","8","0","0","Hobbyist","Weblication Ltd","Weblication Ltd","1950600","https://store.steampowered.com/app/1950600"
"Little Splash","1696564800000","false","10","2.99","8","0.4702584257255914","100","Hobbyist","Vutune","Vutune","2607470","https://store.steampowered.com/app/2607470"
"Card Crafter Genesis","1723680000000","false","1","9.99","8","0","0","Hobbyist","Chicago Centered Gaming LLC","Chicago Centered Gaming LLC","2557860","https://store.steampowered.com/app/2557860"
"I Love Finding Wild Friends","1698379200000","false","1","11.99","8","3.5986477051008428","100","Indie","Boomzap Inc","Tiny Little Lion","2589340","https://store.steampowered.com/app/2589340"
"Dungeon 3D","1696651200000","true","1","9.99","8","26.209095618079854","100","Hobbyist","Dungeon 3D","Dungeon 3D","2613530","https://store.steampowered.com/app/2613530"
"Undead Quest","1698724800000","false","1","8.99","8","0.5893172785389839","100","Indie","Clique Games","Theia Games","2301130","https://store.steampowered.com/app/2301130"
"Totum","1697083200000","false","10","8.99","8","0.4589827385657516","100","Hobbyist","Triboulet","Triboulet","2611200","https://store.steampowered.com/app/2611200"
"Enigmarble","1711080000000","false","1","8.99","8","0","0","Hobbyist","Lone Acorn Games","Lone Acorn Games","2613110","https://store.steampowered.com/app/2613110"
"Falling Down XR","1697515200000","false","1","8.99","8","2.089744837602501","33","Hobbyist","EvilRadish","EvilRadish","2590670","https://store.steampowered.com/app/2590670"
"LASERPITIUM","1697947200000","false","1","9.99","8","0","0","Hobbyist","THE REETEAM","THE REETEAM","2610370","https://store.steampowered.com/app/2610370"
"Run Ran! side scrollers","1701579600000","false","1","8.99","8","0","0","Hobbyist","Neris39","Neris39","2612830","https://store.steampowered.com/app/2612830"
"Halloween Trouble 5","1697774400000","false","1","8.99","8","0","0","Hobbyist","Ironcode Gaming","Ironcode Gaming","2620780","https://store.steampowered.com/app/2620780"
"MAFIA Chess","1697688000000","false","1","9.99","8","0","0","Hobbyist","MAFIA Chess","MAFIA Chess","2630860","https://store.steampowered.com/app/2630860"
"Paintball 3 - Candy Match Factory","1698292800000","false","1","9.99","8","0.5671275574286294","100","Indie","Crazysoft Limited","Crazysoft Limited","2222150","https://store.steampowered.com/app/2222150"
"Urban Intel: Special Ops","1700110800000","false","1","9.99","8","0","0","Hobbyist","Desmon Bonaparte","DonLyfe Games And Entertainment","2621830","https://store.steampowered.com/app/2621830"
"Fairyland Solitaire","1697774400000","false","1","9.99","8","3.0135881361023813","100","Indie","The Revills Games","The Revills Games","2631010","https://store.steampowered.com/app/2631010"
"Invaders 360","1711944000000","false","1","9.99","8","0","100","Hobbyist","Holo Games GbR","Holo Games GbR","2568610","https://store.steampowered.com/app/2568610"
"HEROS FIGHT Battle royal","1698379200000","false","1","8.99","8","0","0","Hobbyist","Howling Wolf interactive","Ange Ruiz","2630220","https://store.steampowered.com/app/2630220"
"Crystal Comet","1713931200000","false","1","9.99","8","2.1905910618074613","67","Hobbyist","RewdanSprites","RewdanSprites","2642920","https://store.steampowered.com/app/2642920"
"Knightess in Debt","1698897600000","false","1","9.99","8","0.6055380377220565","67","Indie","Noxurtica","Noxurtica","2656420","https://store.steampowered.com/app/2656420"
"SwapPics: Knights vs Demons","1715572800000","false","1","9.99","8","0","0","Hobbyist","AntHillPlan","Grant Morgan","2650610","https://store.steampowered.com/app/2650610"
"The Knowledge of Hermit","1703394000000","false","1","9.99","8","1.001548055563521","100","Hobbyist","Trash Vomit Studios","James H. Van der Meulen","2641090","https://store.steampowered.com/app/2641090"
"AnarchyField: Infinite Euphoric Level Destruction","1708232400000","true","1","9.99","8","0","0","Hobbyist","Najeeb Ahmad Taher","Najeeb Ahmad Taher","1447300","https://store.steampowered.com/app/1447300"
"Finding America: New England","1700110800000","false","1","11.99","8","6.229096584481693","100","Indie","Boomzap Inc","Boomzap Inc","2589350","https://store.steampowered.com/app/2589350"
