"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Tim Climpy's Warfair","1684468800000","1704690000000","false","146","4.99","544","2.1746329994458895","75","Hobbyist","Common Blob","Common Blob","2050980","https://store.steampowered.com/app/2050980"
"Golem Builder","1671512400000","","false","627","0.99","544","0.6371112877342545","84","Indie","PinkySoul","PinkySoul","2239340","https://store.steampowered.com/app/2239340"
"Wet Waifu","1629864000000","","false","684","0.99","544","2.3724516036009873","62","Indie","Boom Team","Boom Team","1690250","https://store.steampowered.com/app/1690250"
"FURTIVE","1711684800000","","true","51","12.99","544","8.297646036283751","71","Hobbyist","Frozen Bullet Games","Frozen Bullet Games","1514850","https://store.steampowered.com/app/1514850"
"Cartographers","1717560000000","","false","101","5.99","544","7.294618233150707","50","Hobbyist","Brettspielwelt GmbH,Thunderworks Games LLC","Brettspielwelt GmbH","2977360","https://store.steampowered.com/app/2977360"
"Hype Prototype","1667188800000","","false","286","2.99","543","1.9803605795530121","93","Hobbyist","Genet Games","Constanta Games","1694550","https://store.steampowered.com/app/1694550"
"Make Love Not War","1664251200000","","false","837","0.99","543","1.511988605834318","90","Indie","Anime Mania","Anime Mania","2021410","https://store.steampowered.com/app/2021410"
"FarmingCat","1662436800000","","true","133","9.99","543","0.6301332769364534","57","Hobbyist","Donato Molino","Donato Molino","2003840","https://store.steampowered.com/app/2003840"
"Frog Fight","1643950800000","","false","665","0.99","543","0.8263966121318784","86","Hobbyist","HackjobGames","HackjobGames","1666970","https://store.steampowered.com/app/1666970"
"Deborg Desolation Pre-Born","1638421200000","","false","220","1.99","543","1.6567327297652052","92","Hobbyist","Deborg Desolation","Deborg Desolation","1806830","https://store.steampowered.com/app/1806830"
"Rover Simulator","1630641600000","","true","45","14.99","543","0.45499999999999985","100","Hobbyist","Demigod Studios,AdTechGames","Matt Schostek,Tyler Devine,Luis Schmitz","1646470","https://store.steampowered.com/app/1646470"
"Unlocked","1623988800000","","false","286","2.99","543","1.9273289195669403","93","Hobbyist","James Smart","James Smart","1581860","https://store.steampowered.com/app/1581860"
"The Great Empire: Relic of Egypt","1613538000000","","false","152","6.99","543","6.0780397602498475","90","Indie","Alawar Casual","Platinum Games","1544140","https://store.steampowered.com/app/1544140"
"Choconoa","1548997200000","","false","84","0.99","543","1.4723866166485915","60","Indie","Matthieu Gouby","Matthieu Gouby","1009150","https://store.steampowered.com/app/1009150"
"Demon And Fairy","1511067600000","","true","706","0.99","543","1.1023805565217508","47","Hobbyist","bottyann","bottyann","719470","https://store.steampowered.com/app/719470"
"岚零之风 - Wind Horizon","1504411200000","","false","380","1.99","543","4.157898269771943","91","Hobbyist","RBIOKuriboh","RBIOKuriboh","700510","https://store.steampowered.com/app/700510"
"Last Order","1676523600000","1723680000000","false","33","19.99","543","9.05745155208569","100","Hobbyist","KujiraDanceRoom","KujiraDanceRoom","2132530","https://store.steampowered.com/app/2132530"
"VT Harmony","1685678400000","","false","106","6.99","543","2.518588173570909","78","Hobbyist","Yun Seven","Yun Seven","2414810","https://store.steampowered.com/app/2414810"
"Cow Girls 3 Stories","1686888000000","","false","718","0.99","543","0.7938710502369848","87","Indie","Hunny Bunny Studio","Chibi Chick","2443550","https://store.steampowered.com/app/2443550"
"Bald Man Climbs Up","1691553600000","","false","71","4.99","543","2.525021971685835","40","Hobbyist","Cavumono","Cavumono","2506000","https://store.steampowered.com/app/2506000"
"Glass Wings","1693578870000","","false","674","0.99","543","0.48354444554179293","86","Hobbyist","Violet Angel Interactive","Violet Angel Interactive","2271520","https://store.steampowered.com/app/2271520"
"ZpellCatz","1717560000000","","false","32","19.99","543","6.399050049269866","100","Hobbyist","SimaGames","SimaGames","1447700","https://store.steampowered.com/app/1447700"
"Meowstro","1719028800000","","true","121","4.99","543","1.1043319227792334","100","Hobbyist","Foxfrey","Foxfrey","2946130","https://store.steampowered.com/app/2946130"
"Kartoffl","1667448000000","","false","120","9.99","542","1.5839742143953888","100","Hobbyist","Breach","Breach","1574510","https://store.steampowered.com/app/1574510"
"Between Two Stars","1650427200000","","true","108","5.99","542","1.627822222171712","50","Hobbyist","AdamGreen.tech","AdamGreen.tech","1928190","https://store.steampowered.com/app/1928190"
"REBEL","1646370000000","","false","609","0.99","542","0.3648038152169011","50","Indie","LTZinc","LTZinc","1904800","https://store.steampowered.com/app/1904800"
"Cinnet:I","1633579200000","","false","168","0.99","542","0.5025748442230851","33","Hobbyist","RedWhaleGames","RedWhaleGames","1762510","https://store.steampowered.com/app/1762510"
"Desktop Honey","1610341200000","","false","851","0.99","542","4.8808498085934895","82","Hobbyist","Neko","Neko","1500290","https://store.steampowered.com/app/1500290"
"Vaccine","1586750400000","","false","336","1.99","542","72.21497197093774","88","Hobbyist","Adam Thompson","Adam Thompson","1273800","https://store.steampowered.com/app/1273800"
"To the Hell","1564632000000","","false","504","0.99","542","1.3842554764939383","91","Hobbyist","森林纵火犯","森林纵火犯","1122740","https://store.steampowered.com/app/1122740"
"Avis Rapida - Aerobatic Racing","1558670400000","","true","60","14.99","542","11.91311582288997","100","Hobbyist","Top Lad Games","Top Lad Games","1070160","https://store.steampowered.com/app/1070160"
"Kukoo Kitchen","1543467600000","","false","180","7.99","542","3.763788944988757","100","Hobbyist","Questtracers","Questtracers","976870","https://store.steampowered.com/app/976870"
"Bravado","1541131200000","","false","132","0.99","542","6.311039880624018","46","Hobbyist","SteedieStudio","Steedie","966370","https://store.steampowered.com/app/966370"
"Les Misérables: Jean Valjean","1548979200000","1522728000000","false","858","2.99","542","3.6811130427706837","73","Hobbyist","Microïds Indie","Mzonestudio","827130","https://store.steampowered.com/app/827130"
"Angelo Skate Away","1530403200000","1516942800000","false","330","4.99","542","10.852671937898032","86","Indie","Plug In Digital","TeamTO Games","756680","https://store.steampowered.com/app/756680"
"Virtual Robots - Robot programming simulator","1514764800000","1509508800000","false","120","9.99","542","0.8722007997114621","0","Hobbyist","Cold-Dark Software™","Cold-Dark Software™","692170","https://store.steampowered.com/app/692170"
"Hidden Expedition: The Fountain of Youth Collector's Edition","1541030400000","1507521600000","false","105","9.99","542","4.803457966032586","100","Indie","Big Fish Games","Eipix Entertainment","723940","https://store.steampowered.com/app/723940"
"Viking Chef: Feast Frenzy","1698724800000","","true","151","4.99","542","0.7882372705730744","100","Hobbyist","Birnchen Interactive GmbH","Yew Rune Creations","2497940","https://store.steampowered.com/app/2497940"
"TimingSpace","1700974800000","","false","61","16.99","542","1.1727346781922396","100","Hobbyist","YeShu  Wu","YeShu  Wu","2678700","https://store.steampowered.com/app/2678700"
"I commissioned some stickmen","1706850000000","","false","219","3.99","542","1.4924496273378673","100","Indie","I commissioned some series","Follow the fun","2745820","https://store.steampowered.com/app/2745820"
