"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Zotrix","1422748800000","1437710400000","false","5334","12.99","29665","5.38483733590694","60","Indie","Ocean Media LLC","ZeroBit Games","343280","https://store.steampowered.com/app/343280"
"Congo","1414800000000","1458532800000","false","5972","4.99","29656","1.0933598156135342","57","Hobbyist","","Big Red Eight","317530","https://store.steampowered.com/app/317530"
"Westard","1515560400000","","true","3458","14.99","29649","2.0562067804837443","64","Indie","SIEIDI Ltd","SIEIDI Ltd","576950","https://store.steampowered.com/app/576950"
"Remember, Remember","1494475200000","","false","3005","4.99","29638","3.204001702540929","65","Indie","Michaela Laws","Michaela Laws,Ethan Nakashima","631990","https://store.steampowered.com/app/631990"
"Dungeons & Dragons: Dark Sun Series","1648526400000","","false","4654","9.99","29636","14.672751623738172","86","Indie","SNEG","Strategic Simulations","1904580","https://store.steampowered.com/app/1904580"
"Tales of the Mirror","1628654400000","","false","6765","7.99","29636","8.00031090222911","56","Indie","Cotton Game","Cotton Game","1649830","https://store.steampowered.com/app/1649830"
"RefleX","1395892800000","","false","7448","7.99","29634","3.3051684506948322","89","Indie","Henteko Doujin","SITER SKAIN","281860","https://store.steampowered.com/app/281860"
"Lord of Rigel","1664856000000","1724544000000","false","1935","19.99","29633","16.01336033026555","67","Indie","Rhombus Studios","Rhombus Studios","437440","https://store.steampowered.com/app/437440"
"PC Creator - PC Building Simulator","1639458000000","","false","6044","5.99","29632","5.255534001995633","67","Indie","CREATY","CREATY","1831530","https://store.steampowered.com/app/1831530"
"iOMoon","1461729600000","","true","2240","5.99","29620","1.1987496861758926","83","Indie","Headtrip Games llc","Headtrip Games llc","465450","https://store.steampowered.com/app/465450"
"NOISZ","1504224000000","1535688000000","false","2598","19.99","29619","44.217395092159755","95","Indie","Anarch Entertainment","Anarch Entertainment","681530","https://store.steampowered.com/app/681530"
"Immortal Tactics: War of the Eternals","1657857600000","","true","2307","14.99","29617","4.023906673681252","85","Indie","Kenisoft Game Studio","Kenisoft Game Studio","1812970","https://store.steampowered.com/app/1812970"
"The Forest Quartet","1670475600000","","false","8994","9.99","29616","0.9780641756872616","93","Indie","Bedtime Digital Games","Mads & Friends","1620720","https://store.steampowered.com/app/1620720"
"Gates Of Nowhere","1501545600000","1530849600000","false","3719","9.99","29608","3.1817237962167426","68","Indie","IndieGala","Symmetrical","614260","https://store.steampowered.com/app/614260"
"Mask of Mists","1586404800000","","false","4977","14.99","29604","2.5933044841276085","86","Indie","9 Eyes Game Studio,Stately Snail","9 Eyes Game Studio","1215280","https://store.steampowered.com/app/1215280"
"Antisphere","1500004800000","","false","6164","1.99","29602","4.891356929167308","64","AA","Starbreeze Publishing AB","Soap Interactive, Lion Game Lion","489570","https://store.steampowered.com/app/489570"
