"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"GW: Legacy","1634184000000","1697342400000","false","5136","15.99","62445","3.954573333165417","65","Indie","Alto Interactive","Alto Interactive","1585530","https://store.steampowered.com/app/1585530"
"Pledge: Extra credit","1599624000000","","false","6480","10.99","62437","5.221185348928594","66","Indie","Lesson of Passion","Lesson of Passion","1306780","https://store.steampowered.com/app/1306780"
"Suzukuri Dungeon: Karin in the Mountain","1724112000000","","false","3448","24.99","62437","8.399782191100833","80","Indie","Shiravune","Karin Project","1552140","https://store.steampowered.com/app/1552140"
"8BitBoy™","1399262400000","","false","68220","6.99","62429","3.8691708423793565","73","Indie","AwesomeBlade","AwesomeBlade","296910","https://store.steampowered.com/app/296910"
"İBLİS2:sorcery","1669611600000","","false","6261","7.99","62417","1.1079454843560212","36","Indie","FND GAME","Bulut ULU","2205460","https://store.steampowered.com/app/2205460"
"Pivvot","1405310400000","","false","23340","4.99","62390","3.2439785264442174","90","Indie","Fixpoint Productions Ltd.","Fixpoint Productions Ltd.","293900","https://store.steampowered.com/app/293900"
"Hidden in Plain Sight","1405483200000","","false","33993","5.99","62388","3.8504556953964224","99","Indie","Adam Spragg","Adam Spragg","303590","https://store.steampowered.com/app/303590"
"Happy Guy","1632628800000","","false","46017","2.99","62381","2.670943105355101","79","Indie","HappyGames,MoonSongGames","HappyGames","1611300","https://store.steampowered.com/app/1611300"
"​Triple Fantasy","1661140800000","","false","7765","0","62359.26542206281","50.34682320011176","67","Indie","Gameplete","Gameplete","1933450","https://store.steampowered.com/app/1933450"
"Zafehouse Diaries 2","1497585600000","","false","10656","6.99","62356","9.870179149503729","74","Hobbyist","","Screwfly Studios","653940","https://store.steampowered.com/app/653940"
"The Emperor and State","1721952000000","","true","5357","14.99","62354","13.493511625447551","56","Indie","Hawthorn Games","涂途","2716930","https://store.steampowered.com/app/2716930"
"TAISHO x ALICE: HEADS & TAILS","1658808000000","","false","2550","34.99","62351","9.407242954047941","94","Indie","pencil","Primula","1861230","https://store.steampowered.com/app/1861230"
"Cradle of Rome","1343779200000","1266642000000","false","7501","9.99","62345","89.78372671070642","87","Indie","Next Game","Awem Studio","38170","https://store.steampowered.com/app/38170"
"Salthe","1600142400000","","false","5577","14.99","62344","4.557266364995365","88","Indie","Shiravune","Soiree","1357840","https://store.steampowered.com/app/1357840"
"Echoes of Aetheria","1452834000000","","false","8639","14.99","62324","13.664055446833524","85","Indie","Dancing Dragon Games","Dancing Dragon Games","354740","https://store.steampowered.com/app/354740"
"Avadon 2: The Corruption","1383105600000","","false","19309","9.99","62297","17.022210818628626","81","Indie","Spiderweb Software","Spiderweb Software","233310","https://store.steampowered.com/app/233310"
"Battle Girls","1499313600000","","false","8668","9.99","62279","3.6105134964409658","82","Indie","Dharker Studios","Dharker Studios","404170","https://store.steampowered.com/app/404170"
"Sine Mora EX","1502164800000","","false","15061","9.99","62278","2.6150446679052424","65","Indie","HandyGames","Digital Reality,Grasshopper Manufacture,Gyroscope Games","606730","https://store.steampowered.com/app/606730"
"Spirits of the Hellements - TD","1651118400000","","false","8334","11.99","62277","19.947674807941418","94","Indie","Hippo Rider Games","Hippo Rider Games","1742610","https://store.steampowered.com/app/1742610"
"The Quintessential Quintuplets - Memories of a Quintessential Summer","1716436800000","","false","2146","34.99","62246","6.673881800015616","94","AA","Spike Chunsoft Co., Ltd.","MAGES. Inc.","2507610","https://store.steampowered.com/app/2507610"
"Supipara - Chapter 1 Spring Has Come!","1469764800000","","false","7776","14.99","62241","15.78169995117859","99","Indie","MangaGamer","minori","496350","https://store.steampowered.com/app/496350"
"Design it, Drive it : Speedboats","1469505600000","","false","3475","24.99","62239","22.402119296184374","86","Indie","Performance Simulations","Performance Simulations","501090","https://store.steampowered.com/app/501090"
"克苏鲁异闻录","1544590800000","1566964800000","false","7979","12.99","62236","7.873768902313544","66","Indie","Surefire.Games","LLC Blini Games","977500","https://store.steampowered.com/app/977500"
"Silicon Dreams  |  cyberpunk interrogation","1618891200000","","false","6107","16.99","62229","4.140827741963737","94","Indie","Clockwork Bird","James Patton,Clockwork Bird","1272070","https://store.steampowered.com/app/1272070"
"BEARS, VODKA, BALALAIKA! 🐻","1565841600000","1573016400000","false","73953","3.99","62222","4.096279451593491","90","Indie","Rabotiagi games","Rabotiagi games","1129220","https://store.steampowered.com/app/1129220"
"Tiny Thor","1685937600000","","false","4154","19.99","62195","6.535065665902862","88","Indie","Gameforge 4D GmbH","Asylum Square","541310","https://store.steampowered.com/app/541310"
"gravilon","1427688000000","","false","91031","2.99","62177","3.897647744054956","60","Hobbyist","","","355150","https://store.steampowered.com/app/355150"
"Monster Jam™ Showdown","1724889600000","","false","1382","49.99","62177","5.9122507420945745","82","Indie","Milestone S.r.l.","Milestone S.r.l.","2350280","https://store.steampowered.com/app/2350280"
"Vampire: The Masquerade — Out for Blood","1627531200000","","false","7191","11.99","62172","8.667524675350174","75","Indie","Choice of Games","Choice of Games","1290350","https://store.steampowered.com/app/1290350"
"DOOMBLADE","1685505600000","","false","5919","15.99","62159","10.510794667922712","88","Indie","Iceberg Interactive","Muro Studios","922050","https://store.steampowered.com/app/922050"
"The Star Named EOS","1721606400000","","false","5224","14.99","62155","1.9974345459268974","98","AA","PLAYISM","Silver Lining Studio","1619230","https://store.steampowered.com/app/1619230"
"PARANOID","1702616400000","","false","3241","17.99","62154","2.7619511948481055","41","Indie","Madmind Studio","Team Mental","946920","https://store.steampowered.com/app/946920"
"FreeCell Quest","1445227200000","","false","20430","9.99","62153","13.12468363579723","70","Indie","Legend Studio","Legend Studio","364640","https://store.steampowered.com/app/364640"
"Fury of Dracula: Digital Edition","1605157200000","","false","5149","12.99","62135","29.426066286198182","74","Indie","Nomad Games","Nomad Games","958530","https://store.steampowered.com/app/958530"
"Professional Lumberjack 2015","1425531600000","","false","4952","19.99","62133","3.3933186925868326","22","AA","BANDAI NAMCO Entertainment,United Independent Entertainment","PlayWay S.A.","316240","https://store.steampowered.com/app/316240"
"子归 - Blossom","1721260800000","","false","10707","7.99","62131","4.059149696857344","0","Indie","糯米团子工作室","糯米团子工作室","2579280","https://store.steampowered.com/app/2579280"
"Full Spectrum Warrior: Ten Hammers","1184644800000","","false","14976","9.99","62122","18.73919289589079","72","AA","THQ Nordic","Pandemic Studios","4530","https://store.steampowered.com/app/4530"
"Exotica: Petshop Simulator","1664596800000","1707195600000","false","10192","12.99","62078","9.958591586006042","84","Indie","Konrul Game","Konrul Game","2138580","https://store.steampowered.com/app/2138580"
"Ants Took My Eyeball","1713499200000","","false","4469","16.99","62045","9.053772568309373","93","Indie","Bosmic Forge","Bosmic Forge","1627890","https://store.steampowered.com/app/1627890"
