"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Broken Age","1390885200000","false","301956","14.99","3464933","5.972303078673301","84","Indie","Double Fine Productions","Double Fine Productions","232790","https://store.steampowered.com/app/232790",""
"Crysis 2 Remastered","1668661200000","false","256780","29.99","3464316","6.076361776798187","89","AA","Crytek","Crytek,Saber Interactive","2096600","https://store.steampowered.com/app/2096600",""
"Toram Online","1639890000000","false","378956","0","3460078.441735101","28.012294900591897","79","Indie","Asobimo, Inc.","Asobimo, Inc.","1827180","https://store.steampowered.com/app/1827180",""
"Brutal Legend","1361854800000","false","781425","14.99","3459448","6.906581006067059","93","Indie","Double Fine Productions","Double Fine Productions","225260","https://store.steampowered.com/app/225260",""
"Exoprimal","1689220800000","false","79373","59.99","3458127","22.384213084710805","69","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1286320","https://store.steampowered.com/app/1286320",""
"Grand Theft Auto III – The Definitive Edition","1674104400000","false","128931","59.99","3449199","7.886272902353107","66","AAA","Rockstar Games","Rockstar Games","1546970","https://store.steampowered.com/app/1546970",""
"HighFleet","1627358400000","false","176194","29.99","3448591","19.17404946890561","89","Indie","MicroProse Software","Konstantin Koshutin","1434950","https://store.steampowered.com/app/1434950",""
"Five Nights at Freddy's: Into the Pit","1722988800000","false","191656","19.99","3448083","5.108183266309037","96","Indie","Mega Cat Studios","Mega Cat Studios","2638370","https://store.steampowered.com/app/2638370",""
"FINAL FANTASY TYPE-0™ HD","1439870400000","false","173635","29.99","3448071","10.374769302928348","62","AA","Square Enix","Square Enix","340170","https://store.steampowered.com/app/340170",""
"Dungeons 4","1699506000000","false","76578","59.99","3448038","28.5538068244365","89","AA","Kalypso Media","Realmforge Studios","1643310","https://store.steampowered.com/app/1643310",""
"Romance of the Three Kingdoms XI with Power Up Kit","1516078800000","false","147148","39.99","3435290","92.1323072583995","93","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","628070","https://store.steampowered.com/app/628070",""
"Heat Signature","1505966400000","false","340326","14.99","3433902","15.57463069523082","95","Indie","Suspicious Developments","Suspicious Developments","268130","https://store.steampowered.com/app/268130",""
"Twelve Minutes","1629345600000","false","258161","24.99","3426884","4.8227014580760725","73","AA","Annapurna Interactive","Luis Antonio","1097200","https://store.steampowered.com/app/1097200",""
"Sherlock Holmes Chapter One","1636952400000","false","195048","44.99","3420957","13.078395753297013","80","Indie","Frogwares","Frogwares","1137300","https://store.steampowered.com/app/1137300",""
"Citadel: Forged with Fire","1498867200000","false","208095","39.99","3420701","26.38495739888312","68","Indie","Blue Isle Publishing","Blue Isle Studios","487120","https://store.steampowered.com/app/487120","1572580800000"
"The Forever Winter","1727136000000","true","140800","29.99","3420172","3.966064999015164","63","Indie","Fun Dog Studios","Fun Dog Studios","2828860","https://store.steampowered.com/app/2828860",""
"Worms Reloaded","1282795200000","false","474751","19.99","3416502","9.42888604648945","87","Indie","Team17 Digital Ltd","Team17 Digital Ltd","22600","https://store.steampowered.com/app/22600",""
"NECROPOLIS: BRUTAL EDITION","1467345600000","false","201759","29.99","3414748","7.436889913892728","65","AAA","Paradox Interactive,Bandai Namco","Harebrained Schemes","384490","https://store.steampowered.com/app/384490",""
"Interstellar Marines","1372737600000","true","291240","9.99","3410990","3.614712493631905","55","Indie","Zero Point Software","Zero Point Software","236370","https://store.steampowered.com/app/236370",""
"Total Tank Simulator","1589947200000","false","266342","19.99","3410248","5.57645493886474","79","AA","505 Games","Noobz from Poland","674500","https://store.steampowered.com/app/674500",""
"Disgaea PC","1456290000000","false","342524","19.99","3409366","15.456731494548155","87","Indie","NIS America, Inc.","Nippon Ichi Software, Inc.","405900","https://store.steampowered.com/app/405900",""
"One Piece Burning Blood","1472702400000","false","252418","49.99","3397544","6.689668606453294","80","AA","BANDAI NAMCO Entertainment","Spike Chunsoft Co., Ltd.","425220","https://store.steampowered.com/app/425220",""
"NGU IDLE","1569902400000","false","542332","0","3395908.7335199486","504.53824424002374","96","Indie","4G","4G","1147690","https://store.steampowered.com/app/1147690",""
"Buckshot Roulette","1712203200000","false","1495502","2.99","3393788","3.177081635453837","95","Indie","CRITICAL REFLEX","Mike Klubnika","2835570","https://store.steampowered.com/app/2835570",""
"Trackmania United Forever","1208318400000","false","168945","29.99","3391461","174.98087798711538","95","AAA","Ubisoft","Nadeo","7200","https://store.steampowered.com/app/7200",""
"MADNESS: Project Nexus","1632888000000","false","181532","24.99","3389160","30.88501814745397","97","Indie","GIBBING TREE, LLC","GIBBING TREE, LLC","488860","https://store.steampowered.com/app/488860",""
"SMITE 2","1724716800000","true","125470","29.99","3386560","13.510092554845833","56","AA","Hi-Rez Studios","Titan Forge Games","2437170","https://store.steampowered.com/app/2437170",""
"Darksiders Warmastered Edition","1480395600000","false","955547","19.99","3380948","10.181499331018163","87","AA","THQ Nordic","KAIKO,Vigil Games","462780","https://store.steampowered.com/app/462780",""
