"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Real Boxing™","1404273600000","false","95944","4.99","482874","5.120111217743106","64","Indie","Vivid Games S.A.","Vivid Games S.A.","296770","https://store.steampowered.com/app/296770",""
"ONINAKI","1566446400000","false","13791","49.99","482794","11.591526280095993","66","AA","Square Enix","Tokyo RPG Factory","987720","https://store.steampowered.com/app/987720",""
"STASIS: BONE TOTEM","1685505600000","false","35494","19.99","482720","7.508537132844491","95","Indie","THE BROTHERHOOD","THE BROTHERHOOD","1426010","https://store.steampowered.com/app/1426010",""
"Doodle God","1443067200000","false","115263","14.99","482550","3.923335748289853","76","Indie","JoyBits Ltd.","JoyBits Ltd.","348360","https://store.steampowered.com/app/348360",""
"Ghost 1.0","1465185600000","false","79140","12.99","482344","8.34074734745194","91","Indie","Unepic Games","@unepic_fran","463270","https://store.steampowered.com/app/463270",""
"Cardboard Town","1681272000000","false","55732","19.99","482271","6.425047060208527","86","Indie","Rogue Duck Interactive,Gamersky Games","Stratera Games","2198070","https://store.steampowered.com/app/2198070","1692331200000"
"Goodbye Volcano High","1693281600000","false","20281","29.99","482206","5.1083653251847405","90","Indie","KO_OP","KO_OP","1310330","https://store.steampowered.com/app/1310330",""
"Legends of Kingdom Rush","1657771200000","false","62239","14.99","482190","6.990302150672926","66","Indie","Ironhide Game Studio","Ironhide Game Studio","1904860","https://store.steampowered.com/app/1904860",""
"Orwell: Ignorance is Strength","1519275600000","false","71195","9.99","481300","3.55099037292691","76","Indie","Fellow Traveller","Osmotic Studios","633060","https://store.steampowered.com/app/633060",""
"One-armed cook","1661832000000","false","6138251","0","481281.94882476475","1.4577290773108185","93","Indie","Duhndal","Duhndal","1977530","https://store.steampowered.com/app/1977530",""
"Rusty Lake: Roots","1476936000000","false","289882","3.99","481267","5.5950401688561575","97","Indie","Rusty Lake","Rusty Lake","532110","https://store.steampowered.com/app/532110",""
"METALLIC CHILD","1631678400000","false","32099","24.99","480978","8.531854376535371","86","Indie","HIKE Inc.","Action Square(STUDIO HG)","1490610","https://store.steampowered.com/app/1490610",""
"Corpse Keeper","1676350800000","false","33416","19.99","480808","11.928847308155499","79","Indie","Thermite Games","Melancholia Studio","1601740","https://store.steampowered.com/app/1601740","1716868800000"
"Alien Rage - Unlimited","1379995200000","false","101614","19.99","480739","4.207343256818002","68","AA","CI Games","CI Games","217920","https://store.steampowered.com/app/217920",""
"Aviary Attorney","1450674000000","false","54994","14.99","480716","3.449581036969067","95","Indie","Sketchy Logic","Sketchy Logic","384630","https://store.steampowered.com/app/384630",""
"Souldiers","1654142400000","false","44776","19.99","480639","17.506875190500665","68","Indie","Dear Villagers","Retro Forge","1419160","https://store.steampowered.com/app/1419160",""
"Little Busters! English Edition","1509508800000","false","22390","34.99","480293","29.820898659803717","98","Indie","VisualArts","VisualArts/Key","635940","https://store.steampowered.com/app/635940",""
"Labyrinth City: Pierre the Maze Detective","1624334400000","false","66886","11.99","480242","2.6039701601776275","96","Indie","Pixmain","Darjeeling","1421790","https://store.steampowered.com/app/1421790",""
"DEMON'S TILT","1548046800000","false","44129","19.99","479996","3.24131198993061","95","Indie","FLARB LLC","WIZNWAR,FLARB LLC","422510","https://store.steampowered.com/app/422510","1576213200000"
"Sword of the Stars: The Pit","1362096000000","false","164401","9.99","479834","11.18012587805056","84","Indie","Kerberos Productions","Kerberos Productions","233700","https://store.steampowered.com/app/233700","1383886800000"
"I Wani Hug that Gator!","1707886800000","false","38159","14.99","478825","15.74035818616018","99","Indie","Cavemanon","Cavemanon","1895350","https://store.steampowered.com/app/1895350",""
"Alien Shooter","1243396800000","false","104036","4.99","477830","3.510191625585321","95","Indie","Sigma Team Inc.","Sigma Team Inc.","33100","https://store.steampowered.com/app/33100",""
"Pro Cycling Manager 2015","1434600000000","false","24040","4.99","477085","56.42023644176401","60","Indie","Focus Home Interactive","Cyanide Studio","322850","https://store.steampowered.com/app/322850",""
"Ogu and the Secret Forest","1679544000000","false","31107","24.99","476765","12.965547009355955","96","Indie","Sinkhole Studio","Moonlab Studio,Sinkhole Studio","1985960","https://store.steampowered.com/app/1985960","1722211200000"
"Soulash 2","1701666000000","true","30239","18.99","476762","25.017814920606646","87","Indie","Artur Smiarowski","Artur Smiarowski","2399160","https://store.steampowered.com/app/2399160",""
"Yusetsu","1664510400000","false","46912","16.99","476711","3.1228795441688466","90","Indie","DSGame","DSGame","1956600","https://store.steampowered.com/app/1956600",""
" Wanba Warriors","1585108800000","false","200642","4.99","476151","11.73828558169834","91","Indie","Wanba Studio","Wanba Studio","1021770","https://store.steampowered.com/app/1021770",""
"SaGa Emerald Beyond ","1714017600000","false","10891","49.99","476116","57.989215616299504","75","AA","Square Enix","Square Enix","2085000","https://store.steampowered.com/app/2085000",""
"Double Dragon Gaiden: Rise Of The Dragons","1690430400000","false","29389","24.99","475564","7.484164488196471","84","Indie","Maximum Entertainment,Joystick","Secret Base","1967260","https://store.steampowered.com/app/1967260",""
"Booty Farm [18+]","1658203200000","false","81901","0","475268","48.54946258804015","67","Indie","Tender Troupe","Tender Troupe","1941000","https://store.steampowered.com/app/1941000",""
"Ys IX -Monstrum NOX-","1642568400000","false","18697","54.99","475024","18.027582457895566","91","Indie","Clouded Leopard Entertainment","Nihon Falcom","1732330","https://store.steampowered.com/app/1732330",""
"Time Wasters","1678424400000","false","137592","4.99","474843","10.562690078488266","90","Indie","Proton Studio","Proton Studio","1290330","https://store.steampowered.com/app/1290330","1695614400000"
"SNK HEROINES Tag Team Frenzy","1550725200000","false","36550","49.99","474558","2.780453451868317","72","Indie","SNK CORPORATION","SNK CORPORATION,Abstraction Games","794580","https://store.steampowered.com/app/794580",""
"Beast Battle Simulator","1501545600000","false","75007","9.99","474525","4.752988034221596","87","Indie","DOG HOGGLER","DOG HOGGLER","671620","https://store.steampowered.com/app/671620","1519275600000"
"TAISHO x ALICE episode 1","1574830800000","false","32347","16.99","473942","5.7346929418611055","87","Indie","pencil","Primula","1056570","https://store.steampowered.com/app/1056570",""
"A Fisherman's Tale","1548133200000","false","58197","14.99","473936","1.3487699852708652","94","Indie","Vertigo Games","InnerspaceVR","559330","https://store.steampowered.com/app/559330",""
"MachiaVillain","1526443200000","false","39935","19.99","473900","9.471950761359485","65","AA","Good Shepherd Entertainment","Wild Factor","555510","https://store.steampowered.com/app/555510",""
"Pixel Privateers","1487653200000","false","42435","14.99","473873","11.259963001272514","71","AA","Re-Logic","Quadro Delta","342640","https://store.steampowered.com/app/342640",""
"Moss: Book II","1666238400000","false","26043","19.99","473604","3.7372601790528406","99","Indie","Polyarc","Polyarc","2059670","https://store.steampowered.com/app/2059670",""
"Broken Lines","1582606800000","false","27006","24.99","472804","5.434837053660671","79","Indie","SuperGG.com","BirdIsland/PortaPlay","926580","https://store.steampowered.com/app/926580",""
"Grimlord","1687406400000","true","19434","29.99","472762","4.0682560860848","85","Indie","Metalcat Interactive Co.,Ltd","Metalcat Interactive Co.,Ltd","1910860","https://store.steampowered.com/app/1910860",""
