"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Creature Summon: Showdown Moment","1705467600000","false","1","3.99","3","0","100","Hobbyist","Flirt Studio","Flirt Studio","2751800","https://store.steampowered.com/app/2751800"
"Solstale","1712376000000","false","1","3.99","3","0","0","Hobbyist","Williams Alberh Tamayo Alvarez","Williams Alberh Tamayo Alvarez","2719860","https://store.steampowered.com/app/2719860"
"Beast Park","1706677200000","false","1","3.99","3","0","0","Hobbyist","qimiaogame","qimiaogame","2766830","https://store.steampowered.com/app/2766830"
"DeepSea Serenity: VR Underwater Trip","1706677200000","false","1","3.99","3","0","0","Hobbyist","Dinosaur workshop","Dinosaur workshop","2758220","https://store.steampowered.com/app/2758220"
"HealQuest","1707886800000","false","1","3.99","3","0","0","Hobbyist","Voskalia","Voskalia","2713040","https://store.steampowered.com/app/2713040"
"塞图格莉娜号Sertorgina","1706590800000","false","1","3.99","3","0","0","Hobbyist","拉可欧蒂","拉可欧蒂","2778660","https://store.steampowered.com/app/2778660"
"Dawn of Gray","1706763600000","false","1","3.99","3","0","0","Hobbyist","Wistfulware","Wistfulware","2781400","https://store.steampowered.com/app/2781400"
"Reincarnation Tower","1706850000000","false","1","3.99","3","0","0","Hobbyist","FortL","FortL","2782900","https://store.steampowered.com/app/2782900"
"Bake In Time","1714708800000","false","1","3.99","3","0","0","Hobbyist","I田】手","I田】手","2364080","https://store.steampowered.com/app/2364080"
"Sippy Disco: Light Up the Dance Floor","1709269200000","false","1","3.99","3","0.9909329832652586","100","Hobbyist","Turn Da Page","Turn Da Page","2766470","https://store.steampowered.com/app/2766470"
"Endless Faith","1707282000000","false","1","3.99","3","0","0","Hobbyist","Black_Tech6","Black_Tech6,Geasis Games","2782910","https://store.steampowered.com/app/2782910"
"Looking For Love","1708059600000","false","1","3.99","3","0.7467332114848974","0","Hobbyist","MountWeazel","MountWeazel","2796040","https://store.steampowered.com/app/2796040"
"CatCat Save The World","1724112000000","false","1","3.99","3","0","100","Hobbyist","Pcat","Pcat","2566970","https://store.steampowered.com/app/2566970"
"Mutant Monster Invasion","1707541200000","false","1","3.99","3","0","0","Hobbyist","Crazy Electric Studio","Crazy Electric Studio","2721290","https://store.steampowered.com/app/2721290"
"point4point","1707714000000","false","1","3.99","3","0","0","Hobbyist","roombeom","roombeom","2795400","https://store.steampowered.com/app/2795400"
"DeskPet","1708146000000","false","1","3.99","3","0","0","Hobbyist","BlueSky","BlueSky","2778280","https://store.steampowered.com/app/2778280"
"Cul-De-Sac","1709096400000","true","1","3.99","3","0","0","Hobbyist","Ryan McFate","Ryan McFate","2801540","https://store.steampowered.com/app/2801540"
"I commissioned some mice 5","1721347200000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2824860","https://store.steampowered.com/app/2824860"
"GeoStrategic","1720137600000","false","1","3.99","3","0","0","Hobbyist","GreenDroid","GreenDroid","2714760","https://store.steampowered.com/app/2714760"
"I commissioned some mice 4","1714708800000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2824850","https://store.steampowered.com/app/2824850"
"I commissioned some mice 3","1713499200000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2824840","https://store.steampowered.com/app/2824840"
"pieces I: a maskros nebula game","1709182800000","false","1","3.99","3","0","0","Hobbyist","owly crow","owly crow","2781310","https://store.steampowered.com/app/2781310"
"NeverGoingHome","1709010000000","false","1","3.99","3","0.842907071610288","69","Hobbyist","StarSystemStudios","StarSystemStudios","2837370","https://store.steampowered.com/app/2837370"
"Outrun Them","1709182800000","true","1","3.99","3","0","0","Hobbyist","TheBean","TheBean","2115110","https://store.steampowered.com/app/2115110"
"Postbound!","1721606400000","false","1","3.99","3","0","0","Hobbyist","Adelheid Software Ltd.","Adelheid Software Ltd.","2788760","https://store.steampowered.com/app/2788760"
"Koi Garden","1709874000000","false","1","3.99","3","0","0","Hobbyist","Coremedia,inc.","Coremedia,inc.","2802480","https://store.steampowered.com/app/2802480"
"Project Apparatus","1722988800000","false","1","3.99","3","0","0","Hobbyist","Scyclic Games","Scyclic Games","2746810","https://store.steampowered.com/app/2746810"
"Baskerville","1710388800000","false","1","3.99","3","0","0","Hobbyist","DragonCog Interactive","DragonCog Interactive","2846350","https://store.steampowered.com/app/2846350"
"BDSM Sex - Episode 2","1708664400000","false","1","4.99","3","0","100","Indie","EroticGamesClub","EroticGamesClub","2849470","https://store.steampowered.com/app/2849470"
"Yumpgril","1710129600000","false","1","3.99","3","0","0","Hobbyist","Shwiftmade","Shwiftmade","2835610","https://store.steampowered.com/app/2835610"
"KanjiMemory","1711598400000","false","1","3.99","3","0","0","Hobbyist","Pixelphoot","Pixelphoot","2850520","https://store.steampowered.com/app/2850520"
"The Ten Soul","1712203200000","true","1","3.99","3","0","0","Hobbyist","uneyu","uneyu","2519900","https://store.steampowered.com/app/2519900"
"StepByStep","1710302400000","false","1","3.99","3","0","0","Hobbyist","光墨工作室","光墨工作室","2642870","https://store.steampowered.com/app/2642870"
"かみひより ～時檻り編～","1710475200000","false","1","3.99","3","0","0","Hobbyist","ポピーショッピング","ポピーショッピング","2853050","https://store.steampowered.com/app/2853050"
"Unstrayed","1711598400000","false","1","3.99","3","0.8225201677428063","100","Hobbyist","Mighty Maces","Mighty Maces","2862390","https://store.steampowered.com/app/2862390"
"Guardian","1710475200000","false","1","3.99","3","0","0","Hobbyist","MRGAI","MRGAI","2817180","https://store.steampowered.com/app/2817180"
"College Sex - Episode 9","1709614800000","false","1","4.99","3","0","0","Indie","EroticGamesClub","EroticGamesClub","2863240","https://store.steampowered.com/app/2863240"
"Population Goals!","1727049600000","false","1","3.99","3","0","0","Hobbyist","Thirty55 Design","Thirty55 Design","2848190","https://store.steampowered.com/app/2848190"
"Craft Lands","1710993600000","false","1","3.99","3","0","0","Hobbyist","fk.system","fk.system","2797570","https://store.steampowered.com/app/2797570"
"Guerra Civil","1710993600000","false","1","3.99","3","0","0","Hobbyist","Mehmet Emin Uyar","Mehmet Emin Uyar","2856640","https://store.steampowered.com/app/2856640"
"ActionHacker","1711771200000","false","1","3.99","3","0","0","Hobbyist","TEAM_ACTIONHACKER","TEAM_ACTIONHACKER","2855760","https://store.steampowered.com/app/2855760"
"Timing Blocks","1711339200000","false","1","3.99","3","0","0","Hobbyist","EanGaming","EanGaming","2864320","https://store.steampowered.com/app/2864320"
"Flank Speed","1714708800000","false","1","3.99","3","0","0","Hobbyist","SimRed","Aaron DeVries","2867450","https://store.steampowered.com/app/2867450"
"NINJA KATO 3","1713672000000","false","1","3.5","3","0","0","Hobbyist","KIBODO","KIBODO,KIBODO GAMES","2878840","https://store.steampowered.com/app/2878840"
"Runombie","1711684800000","false","1","3.99","3","0","0","Hobbyist","Sylar Raven","Sylar Raven","2130250","https://store.steampowered.com/app/2130250"
