"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"BROKE PROTOCOL","1503720000000","1719374400000","false","99078","9.99","183656","9.54304133675764","75","Indie","Cylinder Studios","Cylinder Studios","696370","https://store.steampowered.com/app/696370"
"Mineko's Night Market","1695700800000","","false","10977","19.99","183650","11.380129304566251","77","AA","Humble Games","Meowza Games","762940","https://store.steampowered.com/app/762940"
"Wild Bastards","1726099200000","","false","6844","34.99","183635","8.332400546121086","80","Indie","Maximum Entertainment","Blue Manchu","1660840","https://store.steampowered.com/app/1660840"
"Orbt XL","1492747200000","","false","414925","0.99","183594","3.6987696847744207","97","Indie","Adamvision Studios","Adamvision Studios","615610","https://store.steampowered.com/app/615610"
"Zold:out","1669698000000","1697774400000","false","19959","0","183591.6295065928","30.84340277932801","71","Indie","C4cat Entertainment limited","C4cat Entertainment limited","2057770","https://store.steampowered.com/app/2057770"
"SIMULACRA","1508990400000","","false","70197","4.99","183559","4.213455383578948","91","Indie","Kaigan Games OÜ,Neon Doctrine","Kaigan Games OÜ","712730","https://store.steampowered.com/app/712730"
"Invisigun Reloaded","1486530000000","","false","25004","4.99","183490","2.707751359000095","87","Indie","Sombr Studio","Sombr Studio","375750","https://store.steampowered.com/app/375750"
"Island, Sex & Survival","1719288000000","","false","16501","12.99","183444","2.8432904569056956","77","Indie","Alice Publication","無人島觀光促進會","2911250","https://store.steampowered.com/app/2911250"
"Terror of Hemasaurus","1665979200000","","false","22443","12.99","183401","3.161315716623817","92","Indie","Loren Lemcke","Loren Lemcke","1016180","https://store.steampowered.com/app/1016180"
"The House in Fata Morgana: A Requiem for Innocence","1526529600000","","false","23263","14.99","183400","8.906361650734418","98","Indie","MangaGamer","NOVECT","804700","https://store.steampowered.com/app/804700"
"Our Darker Purpose","1390971600000","","false","41150","14.99","183058","13.140867488182057","82","Indie","Avidly Wild Games","Avidly Wild Games","262790","https://store.steampowered.com/app/262790"
"A Tower Full of Cats","1716177600000","","false","44688","5.99","183014","2.6834691758190408","100","Indie","Devcats","Devcats","2179170","https://store.steampowered.com/app/2179170"
"GRAY","1552276800000","","false","21552","9.99","182963","3.642455073736746","74","Indie","NOTvil","NOTvil","1034700","https://store.steampowered.com/app/1034700"
"Sheryl ~The Alchemist of the Island Ruins~","1713499200000","","false","13437","17.99","182903","5.946944387828042","84","Indie","Kagura Games","Pakkuri Paradise","2787300","https://store.steampowered.com/app/2787300"
"Oaken","1651550400000","1689825600000","false","14025","19.99","182859","10.419284989712331","83","Indie","Goblinz Publishing,Surefire.Games","Laki Studios","1348690","https://store.steampowered.com/app/1348690"
"RymdResa","1440043200000","","false","31252","11.99","182851","6.784594852462016","75","Indie","Morgondag","Morgondag","269690","https://store.steampowered.com/app/269690"
"War of the Human Tanks","1389330000000","","false","50251","9.99","182618","5.219326994451002","87","Indie","Fruitbat Factory","Yakiniku Banzai","263400","https://store.steampowered.com/app/263400"
"Fear the Night - 恐惧之夜","1544504400000","1563336000000","false","19797","14.99","182598","23.593523643556175","55","AA","Snail Games USA","Snail Games USA","764920","https://store.steampowered.com/app/764920"
"The Infectious Madness of Doctor Dekker","1495166400000","","false","29630","8.99","182569","15.293610308095396","0","Indie","D'Avekki Studios Ltd","D'Avekki Studios Ltd","545540","https://store.steampowered.com/app/545540"
"Rem Survival","1614920400000","","true","15001","15.99","182539","38.124493856754064","76","Indie","Immortal Hand Studios","Immortal Hand Studios","574180","https://store.steampowered.com/app/574180"
"Dead6hot","1454302800000","","false","20556","1.99","182420","4.2512028429571735","46","Indie","New Reality Games","Chuck Productions","438030","https://store.steampowered.com/app/438030"
"Crayon Physics Deluxe","1241582400000","","false","19236","19.99","182273","1.4697139649807975","86","Indie","Kloonigames","Kloonigames","26900","https://store.steampowered.com/app/26900"
"Driftwood","1685592000000","","true","17883","11.99","182103","5.929878322459077","96","Indie","Stoked Sloth Interactive","Stoked Sloth Interactive","2223700","https://store.steampowered.com/app/2223700"
"DESYNC","1488258000000","","false","22545","14.99","182088","3.6517993524586156","81","Indie","Adult Swim Games","The Foregone Syndicate","390030","https://store.steampowered.com/app/390030"
"Furry Shades of Gay","1608267600000","","false","31916","6.99","182054","5.673836840091457","87","Indie","Furlough Games PBS","Furlough Games","1399930","https://store.steampowered.com/app/1399930"
"Batora: Lost Haven","1666238400000","","false","15253","24.99","182005","4.146925335868929","68","AA","Team17","Stormind Games","1506440","https://store.steampowered.com/app/1506440"
"KitHack Model Club","1713153600000","1722470400000","false","12849","19.99","181991","16.779300031574017","89","Indie","Floating Origin Interactive,Curve Games","Floating Origin Interactive","2107090","https://store.steampowered.com/app/2107090"
"LEGO® Brawls","1662091200000","","false","29452","9.99","181949","7.9226412103993695","79","Indie","LEGO® Games","Red Games Co.","1731460","https://store.steampowered.com/app/1731460"
"REVEIL","1709701200000","","false","11679","19.99","181890","5.172466678357644","91","AA","Daedalic Entertainment","Pixelsplit","809060","https://store.steampowered.com/app/809060"
"Unexplored","1470009600000","1487739600000","false","27966","9.99","181889","6.180194233991749","86","Indie","Ludomotion","Ludomotion","506870","https://store.steampowered.com/app/506870"
"Timberman VS","1539316800000","","false","196437","1.99","181871","5.279378758757902","92","Indie","Forever Entertainment S. A.","Digital Melody","943380","https://store.steampowered.com/app/943380"
"Ash of Gods: The Way","1682568000000","","false","9140","24.99","181726","9.791658689637181","88","Indie","AurumDust,Game Seer","AurumDust","1293460","https://store.steampowered.com/app/1293460"
"The Spiral Scouts","1531368000000","","false","23400","9.99","181695","3.403140989813936","81","Indie","Cantaloupe Kids","Cantaloupe Kids","862480","https://store.steampowered.com/app/862480"
"FORWARD: Escape the Fold - Ultimate Edition","1648526400000","","false","26589","9.99","181685","5.992035757347147","87","Indie","Indie Asylum","Two Tiny Dice","1766390","https://store.steampowered.com/app/1766390"
"Yaga","1610427600000","","false","19149","24.99","181610","6.420388901103512","81","Indie","Versus Evil","Breadcrumbs Interactive","888530","https://store.steampowered.com/app/888530"
"Romance of the Three Kingdoms Maker","1449637200000","","false","26093","9.99","181518","39.14051237803177","65","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","397720","https://store.steampowered.com/app/397720"
"Broken Sword: Director's Cut","1283400000000","","false","78244","5.99","181517","5.612249720565961","93","Indie","Revolution Software Ltd","Revolution Software Ltd","57640","https://store.steampowered.com/app/57640"
"Embarrassed Shina-chan~ the Naked Wandering College Girl","1682827200000","","false","11372","19.99","181403","1.2689112990501041","65","Indie","072 Project,SM KING","かわいそうなのは抜ける","2326780","https://store.steampowered.com/app/2326780"
"Dust & Neon","1676523600000","","false","9686","19.99","181272","4.5685905913794915","78","Indie","Rogue Games, Inc.","David Marquardt Studios","1296450","https://store.steampowered.com/app/1296450"
"Feudal Alloy","1547701200000","","false","27877","16.99","181200","3.999520640892955","71","Indie","Attu Games","Attu Games","699670","https://store.steampowered.com/app/699670"
"Iris and the Giant","1582779600000","","false","13930","17.99","181194","7.079257160635391","89","Indie","Goblinz Publishing,Maple Whispering Limited,Mugen Creations","Louis Rigaud","1127610","https://store.steampowered.com/app/1127610"
"Strangeland","1621915200000","","false","21667","14.99","181183","3.6508181234144925","94","Indie","Wadjet Eye Games","Wormwood Studios","1369520","https://store.steampowered.com/app/1369520"
"Phantom Fury","1713844800000","","false","8992","24.99","181129","6.748325411420685","61","Indie","3D Realms","Slipgate Ironworks™","1733240","https://store.steampowered.com/app/1733240"
"Night Call","1563336000000","","false","17082","14.99","180871","2.540929851161006","75","AA","Raw Fury","Monkey Moon,BlackMuffin","680380","https://store.steampowered.com/app/680380"
"Choice of Robots","1418965200000","","false","50313","6.99","180802","6.553559984000145","96","Indie","Choice of Games","Choice of Games","339350","https://store.steampowered.com/app/339350"
"Torn","1535428800000","","false","10622","29.99","180726","3.2849985563872646","62","Indie","Aspyr","Aspyr","557520","https://store.steampowered.com/app/557520"
"Cornucopia®","1690776000000","","true","9228","24.99","180697","14.669633832133504","94","Indie","Subconscious Games","Subconscious Games","1681600","https://store.steampowered.com/app/1681600"
"Paper Beast","1595563200000","","false","12667","19.99","180693","2.4394365880749183","95","Indie","Pixel Reef,PID Games","Pixel Reef","1232570","https://store.steampowered.com/app/1232570"
"Bullet Witch","1524628800000","","false","24030","14.99","180431","3.70300318596312","69","AA","XSEED Games,Marvelous USA, Inc.,Marvelous","Marvelous, Inc.","696180","https://store.steampowered.com/app/696180"
"WHITE ALBUM: Memories like Falling Snow","1691035200000","","false","10593","24.99","180427","22.00717657319744","96","Indie","DMM GAMES,Shiravune","AQUAPLUS","2432110","https://store.steampowered.com/app/2432110"
