"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Being Ball","1637643600000","1693281600000","false","36","9.99","260","7.2371664513019835","50","Hobbyist","Roy Barina","Roy Barina","1801370","https://store.steampowered.com/app/1801370"
"Blox 3D World","1637211600000","","false","108","4.99","260","1.3567363943182802","88","Hobbyist","Appy Monkeys Software Pvt. Ltd.","Appy Monkeys Software Pvt. Ltd.","1763600","https://store.steampowered.com/app/1763600"
"Ants","1604102400000","1599451200000","false","69","2.99","260","1.8169609071547","80","Hobbyist","KG Games","KG Games","1386090","https://store.steampowered.com/app/1386090"
"Chickamauga Battles","1598500800000","","false","60","9.99","260","13.003473209094492","100","Indie","Hunted Cow Games","HexWar Games","1329630","https://store.steampowered.com/app/1329630"
"Fright Chasers: Thrills, Chills and Kills Collector's Edition","1598745600000","1589688000000","false","30","9.99","260","2.6059987501501847","0","Indie","Big Fish Games","Mad Head Games","1325030","https://store.steampowered.com/app/1325030"
"Minimalist Space War","1587441600000","","false","506","0.99","260","0.7804837061053072","95","Hobbyist","Henning Info","Henning Info","1283580","https://store.steampowered.com/app/1283580"
"Dragon Storm","1586923200000","","false","162","0.99","260","0.3424974278211826","19","Indie","SA Industry","Castiel","1274550","https://store.steampowered.com/app/1274550"
"Hookshot","1551070800000","","false","243","1.99","260","0.2074583333333334","55","Hobbyist","NanningsGames","NanningsGames","1031570","https://store.steampowered.com/app/1031570"
"Dragon Chase","1548910800000","","false","252","0.99","260","0.8717598729448603","75","Indie","Ominous Entertainment","Ominous Entertainment","1011240","https://store.steampowered.com/app/1011240"
"Run Naked Woman Run","1544158800000","","false","462","0.99","260","0.418055561468628","65","Indie","Tero Lunkka","Tero Lunkka","965030","https://store.steampowered.com/app/965030"
"Brocat: the B Game","1541739600000","","false","96","1.99","260","3.995143485467357","71","Hobbyist","Fresh Red Minsche Experimental","Fresh Red Minsche Experimental","559360","https://store.steampowered.com/app/559360"
"Fleet Star V","1540180800000","","false","75","1.99","260","3.1793895726005514","100","Hobbyist","Eric Ferguson","Eric Ferguson","813730","https://store.steampowered.com/app/813730"
"Gimel Dimension","1554076800000","1535947200000","false","456","4.99","260","0.6754253521844563","67","Indie","JOZGames","JOZGamer,Hatus Quemuel","916470","https://store.steampowered.com/app/916470"
"MUA","1689566400000","","false","29","9.99","260","1.2589387855697936","67","Hobbyist","BangsFactory","BangsFactory","2219150","https://store.steampowered.com/app/2219150"
"Kiki","1701234000000","1712548800000","false","81","4.99","260","0.565194747129021","60","Indie","NipoBox Publishing","NipoBox","2142680","https://store.steampowered.com/app/2142680"
"I Bring The Chaos","1704430800000","","true","99","2.99","260","1.505283149262709","95","Hobbyist","Synesthesia Games","Synesthesia Games","2674230","https://store.steampowered.com/app/2674230"
"Cryptrio","1712808000000","","false","75","4.99","260","2.051017900405241","93","Hobbyist","Chequered Ink","Chequered Ink","2878680","https://store.steampowered.com/app/2878680"
"The Alpha Wolf","1720656000000","","false","89","3.99","260","1.0176405782889828","50","Hobbyist","Halva Studio","Halva Studio","2313830","https://store.steampowered.com/app/2313830"
"Goliath: Playing With Reality","1665633600000","","false","84","5.99","259","0.3110714285714284","86","Hobbyist","ANAGRAM,FLORÉAL","ANAGRAM","2138380","https://store.steampowered.com/app/2138380"
"Last Bastion","1641531600000","","false","231","1.99","259","1.5747776995373859","93","Hobbyist","Sarper Şoher","Sarper Şoher","1834710","https://store.steampowered.com/app/1834710"
"Childhood Fears","1616731200000","","false","144","2.99","259","1.0426324790721981","100","Hobbyist","Monty Monster Studios","Montgomery Ferguson","1563550","https://store.steampowered.com/app/1563550"
"Re-Nullum","1608008400000","","false","418","0.99","259","2.099106741907124","100","Hobbyist","Misc.261","Misc.261","1481120","https://store.steampowered.com/app/1481120"
"Portal Dogs","1582606800000","","false","102","3.99","259","1.4628473573923684","78","Hobbyist","Brain Connected","Brain Connected","1183200","https://store.steampowered.com/app/1183200"
"Winter Sports Games","1580688000000","1577163600000","false","15","17.99","259","0.5756006330007988","0","Hobbyist","Joindots GmbH","Joindots GmbH","998530","https://store.steampowered.com/app/998530"
"Sexy President","1568952000000","","false","125","5.99","259","1.0658326284778277","67","Hobbyist","Great Idea Games","Great Idea Games","1137620","https://store.steampowered.com/app/1137620"
"Solitaire Legend of the Pirates","1572566400000","1568865600000","false","171","4.99","259","2.6676216716244","56","Indie","8floor","Somer Games","1128440","https://store.steampowered.com/app/1128440"
"Dice Keeper","1556251200000","","true","36","4.99","259","0.7536920053035434","50","Hobbyist","Zanarka Studio","Zanarka Studio","1047020","https://store.steampowered.com/app/1047020"
"Death Space","1541480400000","","false","570","0.99","259","0.2791134039974695","38","Indie","Ghost_RUS Games","Nikita ""Ghost_RUS""","969230","https://store.steampowered.com/app/969230"
"Don't Touch Me : Zombie Survival","1536379200000","","false","75","3.99","259","0","100","Indie","Indie","Blast Radius Game Studios","923050","https://store.steampowered.com/app/923050"
"ParkourMan","1532404800000","","false","161","1.99","259","4.3688498689813535","83","Indie","Fury Games Production","Fury Games Production","886830","https://store.steampowered.com/app/886830"
"Ensign-1","1417392000000","1524456000000","false","164","1.99","259","0.6487735657111539","26","Hobbyist","Only Human Studios","Only Human Studios","312310","https://store.steampowered.com/app/312310"
"Asteion Nights","1519794000000","","false","90","4.99","259","1.935269723437851","50","Hobbyist","KCG","sekuharazamurai","792070","https://store.steampowered.com/app/792070"
"Monkeys Ahoy","1541030400000","1513746000000","false","126","4.99","259","2.8950662680724073","50","Indie","Plug In Digital","Fishing Cactus","744880","https://store.steampowered.com/app/744880"
"Lectrovolt II","1471924800000","","false","108","2.99","259","0.5191721515651481","50","Hobbyist","Harmonize Studios","Harmonize Studios","518140","https://store.steampowered.com/app/518140"
"Lingyao Garden | 虚空灵药园","1674190800000","","true","60","0.99","259","2.073057281344794","100","Hobbyist","GCN","GCN","2262790","https://store.steampowered.com/app/2262790"
"Memoryland Prelude","1684987200000","","false","87","4.99","259","1.8377254179070401","73","Hobbyist","Spencer Parke","Spencer Parke","2417090","https://store.steampowered.com/app/2417090"
"Piscirazzi: Fish Photo Shooter","1689566400000","","false","62","4.99","259","0.6982077710398703","100","Hobbyist","Ben Flavell","Ben Flavell","2345440","https://store.steampowered.com/app/2345440"
"Feast Manor","1689220800000","","false","62","5.99","259","5.9086046946915864","100","Hobbyist","CupCupMug","CupCupMug","2431560","https://store.steampowered.com/app/2431560"
