"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Weather Lord","1512086400000","1496894400000","false","338","4.99","487","3.314738055780135","64","Indie","ESDigital Games","Yustas Game Studio,Alawar Entertainment","637920","https://store.steampowered.com/app/637920"
"Rapscallions On Deck - Friendship Otome","1674104400000","","false","152","4.99","487","2.77752545609407","90","Hobbyist","ChaniMK","ChaniMK","2202500","https://store.steampowered.com/app/2202500"
"Predefined: A Programming Puzzle Game","1690862400000","","true","132","0.99","487","0.758685665101283","100","Indie","Alcedo Games","Alcedo Games","2456110","https://store.steampowered.com/app/2456110"
"It's Kooky - Land of Aotearoa","1722384000000","","false","309","1.99","487","0.30634347769542253","80","Hobbyist","Roshan Nowshad","Roshan Nowshad","2650510","https://store.steampowered.com/app/2650510"
"BULLETHELL","1700370000000","1704344400000","false","839","0.99","487","1.0747328091787607","92","Indie","Walter Machado","Walter Machado","2620000","https://store.steampowered.com/app/2620000"
"Dynast.io","1693368000000","","true","10182","0","486.718958227968","35.701850049762484","69","Hobbyist","Whalebox Studio","Whalebox Studio","792200","https://store.steampowered.com/app/792200"
"The Death Tree","1665633600000","","false","115","8.99","486","0.6881852551975223","83","Hobbyist","Diego Alonso Martin","Diego Alonso Martin","1759340","https://store.steampowered.com/app/1759340"
"畢業生模擬器","1638421200000","","false","125","7.99","486","5.398304655306331","70","Hobbyist","Rico Indie Game","Rico Indie Game","1806070","https://store.steampowered.com/app/1806070"
"Pipe Dreamin' VR: The Big Easy","1627272000000","","false","100","8.99","486","1.1793440808768023","67","Indie","TRC DMI","Top Right Corner,TRC DMI","1686150","https://store.steampowered.com/app/1686150"
"Whispered Secrets: Ripple of the Heart Collector's Edition","1626048000000","1620964800000","false","90","9.99","486","3.502763873725788","100","Indie","Big Fish Games","GrandMA Studios","1629770","https://store.steampowered.com/app/1629770"
"Rescue Rover Collection","1620360000000","","false","75","9.99","486","2.173623023176007","100","Indie","Ziggurat","Softdisk","1601890","https://store.steampowered.com/app/1601890"
"Picross Bonbon - Nonogram","1561003200000","","false","1012","4.99","486","23.16477108798325","66","Indie","8Floor","Somer Games","896230","https://store.steampowered.com/app/896230"
"Titan shield","1558324800000","","false","114","4.99","486","2.241489595891793","89","Hobbyist","Strok applications","Strok applications","958490","https://store.steampowered.com/app/958490"
