"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Among Trees","1636520400000","false","64829","14.99","573159","5.741106949812393","69","Indie","FJRD Interactive","FJRD Interactive","897730","https://store.steampowered.com/app/897730",""
"MUSYNX","1543899600000","false","423261","3.99","573155","6.6039529308306415","89","Indie","Wave Game","I-Inferno","952040","https://store.steampowered.com/app/952040",""
"The Ball","1288065600000","false","117151","9.99","572881","2.14676021627486","74","AA","Tripwire Interactive","Teotl Studios","35460","https://store.steampowered.com/app/35460",""
"Goobies","1689307200000","false","107846","5.99","571925","10.824475811667414","92","Indie","Knifes","Knifes","2294130","https://store.steampowered.com/app/2294130",""
"Neptunia Virtual Stars","1616990400000","false","31967","39.99","571793","8.919737197717271","58","Indie","Idea Factory International","Idea Factory,Compile Heart","1399840","https://store.steampowered.com/app/1399840",""
"Little Goody Two Shoes","1698724800000","false","33235","19.99","571667","11.408330051280826","96","AA","Square Enix","AstralShift","1812370","https://store.steampowered.com/app/1812370",""
"Fallen girl - Black rose and the fire of desire","1622174400000","false","79273","14.99","571206","1.6012396288494575","72","Indie","OTAKU Plan","BoRoBoRoGame","1546010","https://store.steampowered.com/app/1546010",""
"Close Combat - Gateway to Caen","1402027200000","false","23267","39.99","570921","48.95832388581046","69","AA","Slitherine Ltd.","Slitherine Ltd.","297750","https://store.steampowered.com/app/297750",""
"Neptunia: Sisters VS Sisters","1674536400000","false","17106","49.99","570386","13.377581666915411","86","Indie","Idea Factory International","Idea Factory,Compile Heart","1932160","https://store.steampowered.com/app/1932160",""
"Five Dates","1605589200000","false","72614","14.99","569534","3.035709773389476","87","Indie","Wales Interactive","Wales Interactive,Good Gate Media","1353270","https://store.steampowered.com/app/1353270",""
"Supreme Ruler Ultimate","1409529600000","false","46511","19.99","568903","59.17266500984621","77","Indie","BattleGoat Studios","BattleGoat Studios","314980","https://store.steampowered.com/app/314980","1413518400000"
"Unboxing the Cryptic Killer","1682568000000","false","117382","5.99","568468","1.9800652997312744","93","Indie","Eleven Puzzles","Eleven Puzzles","2069040","https://store.steampowered.com/app/2069040",""
"Super Naughty Maid 2","1561003200000","false","48960","15.99","568360","9.598122582135545","88","Indie","Denpasoft","KENZsoft","1097880","https://store.steampowered.com/app/1097880",""
"Gord","1691467200000","false","23749","34.99","568012","11.331872158805007","54","AA","Team17","Covenant.dev","1351210","https://store.steampowered.com/app/1351210",""
"The Last Starship","1676437200000","true","22001","29.99","567818","17.178124537276517","79","Indie","Introversion Software","Introversion Software","1857080","https://store.steampowered.com/app/1857080",""
"Touhou: Scarlet Curiosity","1531281600000","false","67559","14.99","567379","3.989613677298779","93","AA","XSEED Games,Marvelous USA, Inc.","Ankake Spa","845880","https://store.steampowered.com/app/845880",""
"Carrier Command: Gaea Mission","1348804800000","false","56520","32.99","567317","13.831185470020227","48","AA","Bohemia Interactive","Bohemia Interactive","65740","https://store.steampowered.com/app/65740",""
"GET EVEN","1497931200000","false","43845","29.99","566968","4.513480007988884","76","AA","BANDAI NAMCO Entertainment","The Farm 51","299950","https://store.steampowered.com/app/299950",""
"eSports Legend","1539576000000","false","88564","9.99","566144","15.038250759375043","62","Indie","Coconut Island Games","90Games","907270","https://store.steampowered.com/app/907270",""
"Everybody's Gone to the Rapture","1460606400000","false","50286","19.99","565756","6.145766833301868","69","AAA","PlayStation Publishing LLC","The Chinese Room","417880","https://store.steampowered.com/app/417880",""
"Superdimension Neptune VS Sega Hard Girls","1497240000000","false","40214","19.99","565422","9.101375719195856","93","Indie","Idea Factory International","IDEA FACTORY,COMPILE HEART,FELISTELLA","571530","https://store.steampowered.com/app/571530",""
"Popup Dungeon","1597204800000","false","27792","24.99","565388","6.565468014416968","76","AA","Humble Games","Triple.B.Titles","349730","https://store.steampowered.com/app/349730",""
"Autopsy Simulator","1717646400000","false","26205","29.99","565063","3.643174882985499","0","Indie","Team17 Digital Ltd","Woodland Games","1283230","https://store.steampowered.com/app/1283230",""
"Blightbound","1595995200000","false","36648","19.99","564920","7.961149748633771","65","AA","Devolver Digital","Ronimo Games","1263070","https://store.steampowered.com/app/1263070","1627358400000"
"Idle Monster TD: Evolved","1644555600000","false","103966","0","564249.3060571372","86.71469972996204","80","Indie","Monstermob USA, INC","Monstermob USA, INC","1887930","https://store.steampowered.com/app/1887930","1668574800000"
"Song Of The Prairie","1680753600000","false","37931","19.99","564127","24.408103640294073","86","Indie","AOE Plus","The Droplet Studio","1350840","https://store.steampowered.com/app/1350840","1722384000000"
"Who Wants To Be A Millionaire","1603944000000","false","37079","29.99","563971","3.522646320378106","53","Indie","Microids","Appeal Studios,Balio Studio","1356240","https://store.steampowered.com/app/1356240",""
"Fallen ~Makina and the City of Ruins~","1519362000000","false","87334","14.99","563874","7.011162272154545","86","Indie","Kagura Games","Another Story","791330","https://store.steampowered.com/app/791330",""
"KartRider: Drift","1673240400000","false","590695","0","563467.7704568525","4.091028898223195","75","AA","Nexon America Inc.","NEXON Korea Corporation","1184140","https://store.steampowered.com/app/1184140",""
"King Of The Castle","1677733200000","false","99595","9.99","563110","3.0466178244248345","92","AA","Team17","Tributary Games","1839880","https://store.steampowered.com/app/1839880",""
"星空列车与白的旅行","1620964800000","false","66963","19.99","562995","7.471369681267518","99","Indie","inc.ZOFE,Syawase Works China","しらたまこ","1567800","https://store.steampowered.com/app/1567800",""
