"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Rocket Squad","1601352000000","false","1","4.99","4","0.5282606511524479","67","Hobbyist","Rocket Boys","Rocket Boys","1398860","https://store.steampowered.com/app/1398860"
"Rogue Snow: Everwinter","1601352000000","false","1","4.99","4","0","0","Hobbyist","Michael A. Rivera","Michael A. Rivera","1234560","https://store.steampowered.com/app/1234560"
"Fatal Curse","1601265600000","false","1","4.99","4","0","0","Hobbyist","Venomyth Games","Venomyth Games","1355210","https://store.steampowered.com/app/1355210"
"Endless Void","1601265600000","false","1","4.99","4","0.5893290914119285","75","Hobbyist","Punkmice","Punkmice","1125700","https://store.steampowered.com/app/1125700"
"Holiday Mania","1599969600000","false","1","4.99","4","0","0","Hobbyist","Conor Davis","Conor Davis","1148160","https://store.steampowered.com/app/1148160"
"EA Play","1598846400000","false","1","5.99","4","22.57594644414892","60","Hobbyist","","","1289670","https://store.steampowered.com/app/1289670"
"CanCan the Game","1598500800000","false","1","4.99","4","0","100","Hobbyist","CanCan, Inc","Bencin Studios","1234360","https://store.steampowered.com/app/1234360"
"The logic inside","1598500800000","false","1","4.99","4","0.4480431758836257","50","Indie","Vitok","Vitok","1392510","https://store.steampowered.com/app/1392510"
"Galactic Trooper Armada","1598500800000","false","1","4.99","4","0","0","Hobbyist","Pix Arts","Pix Arts","1394490","https://store.steampowered.com/app/1394490"
"Paper Shakespeare: The Legend of Rainbow Hollow","1597723200000","false","1","4.99","4","0","0","Indie","Stegalosaurus Game Development","Stegalosaurus Game Development","828760","https://store.steampowered.com/app/828760"
"Rachael Savage","1597636800000","false","1","4.99","4","3.088566522053187","100","Hobbyist","Nick Marinello","Nick Marinello","1303630","https://store.steampowered.com/app/1303630"
"Elite Tanks","1597118400000","true","1","4.99","4","0","0","Hobbyist","JAR Studios","JAR Studios","1263740","https://store.steampowered.com/app/1263740"
"Pandemic Violence","1597204800000","false","1","4.99","4","0","0","Hobbyist","Dimension Unknown Studio","Dimension Unknown Studio","1331710","https://store.steampowered.com/app/1331710"
"KYOKI","1596168000000","false","1","4.99","4","0","0","Indie","Funbox Media Ltd","NYX Digital","1371900","https://store.steampowered.com/app/1371900"
"Super Box Land Demake","1596168000000","false","1","4.99","4","0","0","Indie","lightUP","lightUP","1373750","https://store.steampowered.com/app/1373750"
"HIVE","1596081600000","false","1","4.99","4","0","0","Hobbyist","Sue Bean Studios","Sue Bean Studios","1311300","https://store.steampowered.com/app/1311300"
"Guess Pictures - Animals","1595908800000","false","1","4.99","4","0","0","Indie","Boogygames Studios","Boogygames Studios","1371210","https://store.steampowered.com/app/1371210"
"Asterrunner","1594958400000","false","1","4.99","4","0","0","Hobbyist","Andrii Kozhevin","Andrii Kozhevin","1357520","https://store.steampowered.com/app/1357520"
"TOWER","1594958400000","false","1","4.99","4","0","0","Hobbyist","Y-Square Games G.K.","Y-Square Games G.K.","1305470","https://store.steampowered.com/app/1305470"
"Chess of Chains","1594699200000","false","1","4.99","4","0","100","Hobbyist","int22Creates","int22Creates","1325220","https://store.steampowered.com/app/1325220"
"Realm of Heroes","1594353600000","false","1","4.99","4","0","0","Hobbyist","SMH Studios LLC","SMH Studios LLC","1279440","https://store.steampowered.com/app/1279440"
"Rogue Bots","1594180800000","false","1","4.99","4","0.767832033079437","0","Hobbyist","Harsh Agarwal","Harsh Agarwal","1331410","https://store.steampowered.com/app/1331410"
"Super Gloves Hero","1593403200000","false","1","4.99","4","0","0","Hobbyist","Full Dream Solutions","Dragons Eye Studio","1331460","https://store.steampowered.com/app/1331460"
"Synonym","1593057600000","false","1","4.99","4","1.9554394922008287","100","Hobbyist","Jack, Chia Chang Koo","Jack, Chia Chang Koo","1227050","https://store.steampowered.com/app/1227050"
"Suppressor","1592971200000","true","1","4.99","4","0","0","Hobbyist","UberbaxGaming","BratAndronik,Uberbax","1218590","https://store.steampowered.com/app/1218590"
"Crystal Valley","1593057600000","false","1","4.99","4","0","0","Hobbyist","SIENTURE","Unknown Team","1305430","https://store.steampowered.com/app/1305430"
"CityRunner","1592884800000","false","1","4.99","4","0","0","Hobbyist","InScienceGames","InScienceGames,Matt Scala","1337720","https://store.steampowered.com/app/1337720"
"Gogoo","1592884800000","false","1","4.99","4","0","0","Hobbyist","StarCity Games","StarCity Games","1330770","https://store.steampowered.com/app/1330770"
"Token Game","1592280000000","false","1","4.99","4","0","0","Hobbyist","AlluGarage","AlluGarage","1113290","https://store.steampowered.com/app/1113290"
"Battle for the Kingdom","1590811200000","true","1","4.99","4","0","0","Hobbyist","Games for Love","League of Pros","1282830","https://store.steampowered.com/app/1282830"
