"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Cave Racer","1592784000000","1551416400000","false","30","0.99","26","0.7345285244992007","100","Hobbyist","SlicedGames","SlicedGames","936270","https://store.steampowered.com/app/936270"
"Ne Touchez Pas 5","1551675600000","","false","30","0.99","26","1.3663749401000895","100","Indie","Chequered Ink Ltd.","Chequered Ink Ltd.","1029840","https://store.steampowered.com/app/1029840"
"BionicBlitz","1592179200000","1551243600000","false","15","1.99","26","1.8255463123318239","100","Hobbyist","TopBox Studios","TopBox Studios","1029020","https://store.steampowered.com/app/1029020"
"Cursor - by Mr iLyn.","1550811600000","","false","15","1.99","26","1.3575700518538325","100","Hobbyist","Mr iLyn. - Gamedev","Mr iLyn.","1025010","https://store.steampowered.com/app/1025010"
"Run Away","1549342800000","","false","15","0.99","26","1.595110346025391","100","Hobbyist","JOAO PORTO","JOAO PORTO","998690","https://store.steampowered.com/app/998690"
"肥肥大作战 fat battle","1548824400000","","true","15","1.99","26","0","0","Hobbyist","星零工作室","星零工作室","994250","https://store.steampowered.com/app/994250"
"The Pack","1584403200000","1548565200000","false","15","1.99","26","1.7645805197544837","0","Hobbyist","ZAKHARCHENKO SERGEY ALEXANDROVICH","ZAKHARCHENKO SERGEY ALEXANDROVICH","1010710","https://store.steampowered.com/app/1010710"
"Chucky","1547874000000","","false","45","0.99","26","2.0623219527622725","100","Hobbyist","Shichifu","Shichifu","999250","https://store.steampowered.com/app/999250"
"Bitworm","1547787600000","","false","49","0.99","26","0.6427244148894905","100","Hobbyist","Atarei","Atarei","950570","https://store.steampowered.com/app/950570"
"Hypership Out of Control 2","1547010000000","","false","15","2.99","26","1.2238559399398334","100","Hobbyist","Fun Infused Games","Fun Infused Games","371700","https://store.steampowered.com/app/371700"
"圈圈工坊 OO.Inc","1545973200000","","true","30","0.99","26","0.7178679326682638","100","Hobbyist","西瓜工作室","西瓜工作室","993860","https://store.steampowered.com/app/993860"
"Bohrdom","1561939200000","1545282000000","false","30","1.99","26","0","100","Hobbyist","Cole Allen","Cole Allen","945530","https://store.steampowered.com/app/945530"
"Antitetrise","1544763600000","","true","45","0.99","26","0.9080003808418147","100","Hobbyist","Unrea","Unrea","955750","https://store.steampowered.com/app/955750"
"Galactic Incoming","1542171600000","","false","30","0.99","26","0","100","Hobbyist","Nifty Tools UK","Nifty Tools UK","967910","https://store.steampowered.com/app/967910"
"В поисках Атлантиды","1541044800000","","true","15","109.99","26","12.577480968211782","100","Hobbyist","Dmitr Che","Dmitr Che","925640","https://store.steampowered.com/app/925640"
"Red Blue","1557273600000","1541044800000","false","15","0.99","26","0","100","Hobbyist","SRA Games","SRA Games","961410","https://store.steampowered.com/app/961410"
"Extreme Painting Puzzles","1539230400000","","false","36","0.99","26","2.108616388224537","50","Hobbyist","Cardinal Game Studio","Cardinal Game Studio","927670","https://store.steampowered.com/app/927670"
"Misfit","1538625600000","","false","1","29.99","26","0","0","Hobbyist","Anmol Virk","Anmol Virk","917880","https://store.steampowered.com/app/917880"
"Five Seconds of Bad Music","1546560000000","1538107200000","false","15","0.99","26","0","0","Hobbyist","Palladium Games","Palladium Games","805800","https://store.steampowered.com/app/805800"
"Brainstorm Party","1625616000000","","true","15","1.99","26","0","0","Hobbyist","Golden Laugh Studio","Golden Laugh Studio","870940","https://store.steampowered.com/app/870940"
"Space Cowboy","1627344000000","1536984000000","false","15","1.99","26","26.95224441852945","100","Hobbyist","Torchlight Studio","Torchlight Studio","918100","https://store.steampowered.com/app/918100"
"ActionpaintVR","1644105600000","1536552000000","false","15","1.99","26","1.4738214497054127","100","Hobbyist","DNV","DNV","894360","https://store.steampowered.com/app/894360"
"GALAXY TOP WING","1559692800000","1535688000000","false","15","1.99","26","0","0","Hobbyist","xiangjom","xiangjom","905630","https://store.steampowered.com/app/905630"
"Surge","1656028800000","1535083200000","false","15","1.99","26","0.65","100","Hobbyist","MatchBox Studio","MatchBox Studio","914600","https://store.steampowered.com/app/914600"
"Free Throw","1534737600000","","false","30","0.99","26","4.581307693316269","100","Hobbyist","1/13s","1/13s","900060","https://store.steampowered.com/app/900060"
"建筑大冒险 Architectural Adventure","1534219200000","","false","30","0.99","26","0","0","Hobbyist","","","907920","https://store.steampowered.com/app/907920"
"Bump Bump Bump","1523577600000","1533787200000","false","15","3.99","26","1.0132788856808856","100","Hobbyist","Golden Frog","Golden Frog","812900","https://store.steampowered.com/app/812900"
"ulxrd","1635897600000","1533182400000","false","15","1.99","26","0.7178679326682638","0","Hobbyist","Tsukinowa App.","Tsukinowa App.","898950","https://store.steampowered.com/app/898950"
"The treasure of the lost temple","1666656000000","1530676800000","false","15","1.99","26","0","100","Hobbyist","Dupeyron","Dupeyron","883400","https://store.steampowered.com/app/883400"
"Epic Helicopter","1542326400000","1530676800000","false","30","0.99","26","0","100","Hobbyist","Agustin Eisman Moreno","Agustin Eisman Moreno","887280","https://store.steampowered.com/app/887280"
"Final Missions","1542326400000","1528948800000","false","30","0.99","26","0","100","Hobbyist","Agustin Eisman Moreno","Agustin Eisman Moreno","873040","https://store.steampowered.com/app/873040"
"Black Circle","1525060800000","","false","30","0.99","26","0","100","Hobbyist","Black Circle","Black Circle","824430","https://store.steampowered.com/app/824430"
"Zombow","1522209600000","","false","66","0.99","26","0.844073212774066","28","Hobbyist","CasGames","CasGames","823650","https://store.steampowered.com/app/823650"
"Tale of Alamar","1606780800000","1519880400000","false","30","0.99","26","3.8501795242451293","100","Hobbyist","Alejandro Moreno","Alejandro Moreno","746270","https://store.steampowered.com/app/746270"
"Arkasha","1519275600000","","false","30","0.99","26","4.801769158648454","55","Hobbyist","Duck INC","Duck INC","796110","https://store.steampowered.com/app/796110"
"Hexed","1535328000000","1519016400000","false","30","0.99","26","0","100","Hobbyist","GamesByLD","GamesByLD","762360","https://store.steampowered.com/app/762360"
"Domino Effect","1533081600000","1518498000000","false","15","1.99","26","0.7361426572287358","100","Hobbyist","GoshFather","GoshFather","767680","https://store.steampowered.com/app/767680"
"Mortal box","1527811200000","1518498000000","false","15","1.99","26","0.9114761650114103","100","Hobbyist","Jorvan","Jorvan","789600","https://store.steampowered.com/app/789600"
"Martha Madison: Electricity","1663286400000","1518066000000","false","15","1.99","26","0.6694678904113005","100","Hobbyist","Second Avenue Learning","Second Avenue Learning","693150","https://store.steampowered.com/app/693150"
"Martha Madison: Forces","1552953600000","1518066000000","false","15","1.99","26","10.318582073426608","0","Hobbyist","Second Avenue Learning","Second Avenue Learning","685970","https://store.steampowered.com/app/685970"
"Asteroid Girl","1517806800000","","false","15","1.99","26","0.4199000000000001","0","Indie","BTNcafe","BTNcafe","747280","https://store.steampowered.com/app/747280"
"Super Army of Tentacles 3: The Search for Army of Tentacles 2: Black GOAT of the Woods Edition","1517806800000","","false","1","29.99","26","0","0","Indie","Stegalosaurus Game Development","Stegalosaurus Game Development","763000","https://store.steampowered.com/app/763000"
"Tile Typer","1545868800000","1516683600000","false","30","0.99","26","1.7907369167669134","100","Hobbyist","Divagated","Divagated","760390","https://store.steampowered.com/app/760390"
"Target speed","1515992400000","","false","60","4.99","26","0.5831865747737369","46","Indie","Kedexa","Kedexa","755230","https://store.steampowered.com/app/755230"
"Er-Spectro","1514437200000","","false","56","0.99","26","0.9680175275263454","43","Hobbyist","Phoenix Reborn Games","TheDreik","768310","https://store.steampowered.com/app/768310"
"Fight desserts","1512104400000","","false","56","0.99","26","0.5021257439940153","23","Hobbyist","WTao","WTao","750900","https://store.steampowered.com/app/750900"
"Olson's Boxing Challenge","1511154000000","","false","58","2.99","26","0.3749141380040703","67","Hobbyist","Impartial Studios","Jake Olson","747790","https://store.steampowered.com/app/747790"
"By Any Means Necessary","1509944400000","","false","30","2.99","26","8.396049559314374","100","Hobbyist","Sure Games","Sure Games","702820","https://store.steampowered.com/app/702820"
"Ninja in Training","1509508800000","","false","30","0.99","26","0","0","Hobbyist","Tall James Games","Tall James Games","730010","https://store.steampowered.com/app/730010"
"Mind Sweeper VR","1612656000000","1508817600000","false","15","1.99","26","1.2764405139598836","0","Hobbyist","Chad R. Banks","Chad R. Banks","723210","https://store.steampowered.com/app/723210"
