"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Iris.Fall","1544158800000","false","92128","14.99","602447","2.754747098642988","89","Indie","NEXT Studios","NEXT Studios","907470","https://store.steampowered.com/app/907470",""
"Wild West Dynasty","1676523600000","false","30788","26.99","601785","9.720677000335186","33","Indie","Toplitz Productions","Moon Punch Studio","1329880","https://store.steampowered.com/app/1329880","1724284800000"
"Turnip Boy Robs a Bank","1705554000000","false","49330","14.99","601610","3.96024854382906","96","Indie","Graffiti Games","Snoozy Kazoo","2097230","https://store.steampowered.com/app/2097230",""
"Sunrider: Liberation Day - Captain's Edition","1457067600000","false","46921","24.99","601142","9.421424627568488","83","Indie","Sekai Project","Love in Space","358750","https://store.steampowered.com/app/358750",""
"Spirit of the Island","1647403200000","false","51681","14.99","600817","11.593407053714634","68","Indie","META Publishing","1M Bits Horde","1592110","https://store.steampowered.com/app/1592110","1660708800000"
"RIOT: Civil Unrest","1512086400000","false","71803","16.99","600342","3.6454534299907357","69","Indie","Merge Games","Leonard Menchiari,IV Productions","342310","https://store.steampowered.com/app/342310","1549947600000"
"It Lurks Below","1522540800000","false","38782","19.99","600192","18.15504374936049","85","Indie","Skystone Games","Graybeard Games","697550","https://store.steampowered.com/app/697550","1559102400000"
"The Golf Club","1396310400000","false","29795","29.99","599755","36.94114424325788","64","Indie","HB Studios","HB Studios","269730","https://store.steampowered.com/app/269730","1408420800000"
"Sonic Colors: Ultimate","1675659600000","false","32677","39.99","599558","6.115836312801573","70","AA","SEGA","Blind Squirrel Entertainment","2055290","https://store.steampowered.com/app/2055290",""
"Always Sometimes Monsters","1396310400000","false","175157","9.99","599542","4.2410312092259","75","Indie","Vagabond Dog","Vagabond Dog","274310","https://store.steampowered.com/app/274310","1400644800000"
"Pizza Connection 3","1521691200000","false","30378","19.99","599283","4.176574233782521","50","Indie","Assemble Entertainment","Gentlymad Studios","588160","https://store.steampowered.com/app/588160",""
"Knights of Pen and Paper 2","1445313600000","false","225431","7.99","599116","9.17647805782897","87","AAA","Paradox Interactive","Kyy Games","310060","https://store.steampowered.com/app/310060",""
"KINGDOM HEARTS HD 2.8 Final Chapter Prologue","1718251200000","false","15615","59.99","598866","11.117938490131285","79","AA","Square Enix","Square Enix","2552440","https://store.steampowered.com/app/2552440",""
"Pro Cycling Manager 2022","1654747200000","false","26500","39.99","598551","106.59160115669827","85","AA","Nacon","Cyanide Studio","1767560","https://store.steampowered.com/app/1767560",""
"Fae Tactics","1596168000000","false","40933","19.99","598380","11.932422440224009","85","AA","Humble Games","Endlessfluff Games","995980","https://store.steampowered.com/app/995980",""
"Train Life: A Railway Simulator","1630382400000","false","50507","19.99","598185","15.454435584933313","67","AA","Nacon","Simteract","1330660","https://store.steampowered.com/app/1330660","1661400000000"
"REKA","1726099200000","true","36057","19.99","597140","5.498071826400338","0","Indie","Fireshine Games","Emberstorm Entertainment","1737870","https://store.steampowered.com/app/1737870",""
"Wild Terra 2: New Lands","1611810000000","false","24223","39.99","596675","67.80522159095494","59","Indie","Juvty Worlds","Juvty Worlds","1134700","https://store.steampowered.com/app/1134700","1668056400000"
"ELDERBORN","1538352000000","false","76916","14.99","596471","3.142570369950275","87","Indie","Hyperstrange","Hyperstrange","727850","https://store.steampowered.com/app/727850","1580360400000"
"SaGa Frontier Remastered","1618459200000","false","38256","24.99","596070","25.7806316065026","93","AA","Square Enix","Square Enix,Bullets","1295270","https://store.steampowered.com/app/1295270",""
"Citadels","1374724800000","false","36909","14.99","595808","3.269089277341578","15","Indie","HandyGames","Games Distillery s.r.o.","238870","https://store.steampowered.com/app/238870",""
"Dead Effect","1396310400000","false","243728","4.99","595755","3.917208769170708","73","Indie","BadFly Interactive, a.s.","BadFly Interactive, a.s.","286040","https://store.steampowered.com/app/286040","1418792400000"
"DeadCore","1413518400000","false","143330","9.99","595541","3.4293611728745814","85","AA","BANDAI NAMCO Entertainment","5 Bits Games","284460","https://store.steampowered.com/app/284460",""
"Wedding Witch","1698984000000","false","165517","4.99","595532","5.978187907358766","90","Indie","Chowbie","Chowbie","2529820","https://store.steampowered.com/app/2529820",""
"Kandagawa Jet Girls","1598328000000","false","24373","29.99","595153","7.533847575857693","86","AA","XSEED Games,Marvelous USA, Inc.,Marvelous","SHADE Inc.","1233800","https://store.steampowered.com/app/1233800",""
"Diluvion: Resubmerged","1486011600000","false","70896","19.99","594766","5.560151630935621","63","AA","Good Shepherd Entertainment","Arachnid Games","446790","https://store.steampowered.com/app/446790",""
"Hades' Star","1551243600000","false","202506","0","594642.7089390693","56.787509565395354","73","Indie","Parallel Space Inc","Parallel Space Inc","755800","https://store.steampowered.com/app/755800",""
"Beneath Oresa","1667448000000","false","33224","24.99","594545","20.675668054144417","80","Indie","Goblinz Publishing","Broken Spear Inc.","1803400","https://store.steampowered.com/app/1803400","1695787200000"
"Flyout","1700197200000","true","32032","19.99","594327","51.23518706543132","89","Indie","Stonext Games","Stonext Games","777390","https://store.steampowered.com/app/777390",""
"Gumboy - Crazy Adventures™","1166504400000","false","7945","4.99","594104","0.9659884468708222","50","Indie","CINEMAX, s.r.o.","CINEMAX, s.r.o.","2520","https://store.steampowered.com/app/2520",""
"Requiem: Desiderium Mortis","1425445200000","false","86213","0","593646.9721112563","16.141325372295917","67","Indie","Gravity Interactive, Inc.","Gravity Interactive, Inc.","289780","https://store.steampowered.com/app/289780",""
