"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Prehistoric Kingdom","1651032000000","true","131350","29.99","3129333","6.026566762923917","84","Indie","Crytivo","Blue Meridian","666150","https://store.steampowered.com/app/666150",""
"Little Big Workshop","1571284800000","false","227189","19.99","3128796","14.90968170698785","84","Indie","HandyGames","Mirage Game Studios","574720","https://store.steampowered.com/app/574720",""
"Cardfight!! Vanguard Dear Days","1668574800000","false","52452","69.99","3127050","48.744385694466736","82","Indie","Bushiroad Inc.","FURYU Corporation,LANCARSE Ltd.","1881420","https://store.steampowered.com/app/1881420",""
"Thief Simulator 2","1696392000000","false","201418","19.99","3124874","12.718476912596271","92","AA","PlayWay S.A.","CookieDev,Ultimate Games S.A.","1332720","https://store.steampowered.com/app/1332720",""
"Ys VIII: Lacrimosa of DANA","1523851200000","false","117546","39.99","3120469","42.112749506009024","89","Indie","NIS America, Inc.","Nihon Falcom","579180","https://store.steampowered.com/app/579180",""
"ASKA","1718856000000","true","152846","24.99","3111607","32.4214150121599","79","Indie","Thunderful Publishing","Sand Sailor Studio","1898300","https://store.steampowered.com/app/1898300",""
"Blood Trail","1553659200000","true","140288","24.99","3111378","6.93098990215936","80","Indie","Electrovore","Electrovore","1032430","https://store.steampowered.com/app/1032430",""
"Mechabellum","1683777600000","false","260007","14.99","3111204","95.41724716199593","85","Indie","Paradox Arc","Game River","669330","https://store.steampowered.com/app/669330","1727308800000"
"VALKYRIE CONNECT","1585800000000","false","68120","0","3110609.873949303","242.97429275248896","76","Indie","Ateam Entertainment Inc.","Ateam Entertainment Inc.","1222800","https://store.steampowered.com/app/1222800",""
"Mirror's Edge™ Catalyst","1591243200000","false","756073","19.99","3109670","12.576976296144192","82","AAA","Electronic Arts","DICE","1233570","https://store.steampowered.com/app/1233570",""
"Styx: Shards of Darkness","1489464000000","false","262442","19.99","3105739","7.43957806040491","83","AA","Nacon","Cyanide Studio","355790","https://store.steampowered.com/app/355790",""
"Unravel Two","1591243200000","false","772201","19.99","3102275","5.0699694247520615","81","AAA","Electronic Arts","Coldwood Interactive","1225570","https://store.steampowered.com/app/1225570",""
"Succubus Cafe","1620878400000","false","163598","29.99","3100211","3.89247995680734","89","Indie","MIGI STUDIO","MIGI STUDIO","1520500","https://store.steampowered.com/app/1520500",""
"Factory Town","1552363200000","false","236071","19.99","3094114","20.250736422156944","91","Indie","Erik Asmussen","Erik Asmussen","860890","https://store.steampowered.com/app/860890","1637125200000"
"Amnesia: The Bunker","1686024000000","false","163672","24.99","3088361","7.633026663423221","93","Indie","Frictional Games","Frictional Games","1944430","https://store.steampowered.com/app/1944430",""
"Farming Simulator 2013 Titanium Edition","1349049600000","false","386892","14.99","3085424","44.616468835584946","92","AA","Giants Software","Giants Software","220260","https://store.steampowered.com/app/220260","1381291200000"
"Pro Soccer Online","1636952400000","true","523115","9.99","3083799","22.182520034033654","91","Indie","Skywall Studios LLC","Skywall Studios LLC","1583320","https://store.steampowered.com/app/1583320",""
"EMERGENCY 20","1509422400000","false","131252","29.99","3083367","22.42136286843671","85","Indie","Sixteen Tons Entertainment","Sixteen Tons Entertainment","735280","https://store.steampowered.com/app/735280",""
"Asphalt Legends Unite","1659412800000","false","2839045","0","3080853.0263208346","4.211482352735661","82","AA","Gameloft","Gameloft","1815780","https://store.steampowered.com/app/1815780",""
"Call of Duty: United Offensive","1165467600000","false","252744","19.99","3078458","5.689426007001995","87","AAA","Activision","Gray Matter Studios","2640","https://store.steampowered.com/app/2640",""
"Mirror","1524110400000","false","2219790","1.99","3077173","5.994627573283378","97","Indie","Paradise Project","KAGAMI WORKS","644560","https://store.steampowered.com/app/644560",""
"Mighty Party","1490846400000","false","149879","0","3074927.960153506","41.94442673756774","59","Indie","Panoramik Games LTD","Panoramik Games LTD","575720","https://store.steampowered.com/app/575720",""
"Summer Clover","1719374400000","false","197043","17.99","3065811","8.544762009864787","99","Indie","Mango Party,Mango Party News","Connection","2458860","https://store.steampowered.com/app/2458860",""
"HARD BULLET","1603339200000","true","171550","19.99","3065314","5.97400006093882","88","Indie","GexagonVR","GexagonVR","1294760","https://store.steampowered.com/app/1294760",""
"SUCCUBUS","1633406400000","false","230001","24.99","3052531","4.8543575454959065","78","Indie","Playway S.A.","Madmind Studio","985830","https://store.steampowered.com/app/985830",""
"Peeping Dorm Manager","1702616400000","false","339619","10.99","3052023","4.656611767993841","95","Indie","Mango Party,Mango Party News","HornyDoge","2273420","https://store.steampowered.com/app/2273420",""
"The Vanishing of Ethan Carter","1411617600000","false","355136","19.99","3046265","4.028985756287441","88","Indie","The Astronauts","The Astronauts","258520","https://store.steampowered.com/app/258520",""
"Danganronpa Another Episode: Ultra Despair Girls","1498536000000","false","225243","29.99","3044712","14.548491949888236","87","AA","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","555950","https://store.steampowered.com/app/555950",""
"Fran Bow","1440648000000","false","521523","14.99","3044187","7.4412320886209","97","Indie","Killmonday Games AB","Killmonday Games AB","362680","https://store.steampowered.com/app/362680",""
"STEINS;GATE ELITE","1550552400000","false","53584","0","3035291.4312005453","21.21736285318487","92","AA","Spike Chunsoft Co., Ltd.","MAGES. Inc.","819030","https://store.steampowered.com/app/819030",""
"Duke Nukem Forever","1307937600000","false","409874","19.99","3033980","7.453323102819152","69","AAA","2K","Gearbox Software","57900","https://store.steampowered.com/app/57900",""
"Day of Dragons","1575435600000","true","178018","19.99","3031683","50.87156138781058","69","Indie","Beawesome Games","Beawesome Games","1088090","https://store.steampowered.com/app/1088090",""
"NASCAR Heat 5","1594267200000","false","207930","14.99","3030948","13.644386885990347","80","Indie","Motorsport Games","704Games Company","1265860","https://store.steampowered.com/app/1265860",""
"Persona 3 Portable","1674018000000","false","180329","19.99","3029113","21.955735374646753","79","AA","SEGA","ATLUS","1809700","https://store.steampowered.com/app/1809700",""
"Leaf Blower Revolution - Idle Game","1607058000000","false","1131167","0","3018374.023929198","81.49207217876373","95","Indie","Humble North","Humble North","1468260","https://store.steampowered.com/app/1468260",""
"Victor Vran ARPG","1422748800000","false","384972","19.99","3017247","9.620916037903514","86","Indie","Haemimont Games,EuroVideo Medien","Haemimont Games","345180","https://store.steampowered.com/app/345180","1437710400000"
"Scribblenauts Unlimited","1353301200000","false","388616","19.99","3016608","7.537462275006236","94","AA","Warner Bros. Interactive Entertainment","5th Cell Media","218680","https://store.steampowered.com/app/218680",""
"Void Crew","1694059200000","true","162678","21.99","3009545","13.573704680101194","90","AA","Focus Entertainment","Hutlihut Games","1063420","https://store.steampowered.com/app/1063420",""
"古龙风云录","1706763600000","false","155070","29.99","3008561","21.606501392793437","59","Indie","心火游戏","香港商河洛互動娛樂股份有限公司","2340650","https://store.steampowered.com/app/2340650",""
"Her New Memory - Hentai Simulator","1592452800000","false","397229","9.99","3008285","7.768375279810274","94","Indie","Zodiacus Games","Zodiacus Games","1296770","https://store.steampowered.com/app/1296770","1644296400000"
"Airport CEO","1506571200000","false","256767","24.99","3007465","50.48431998696532","84","Indie","Apog Labs","Apog Labs","673610","https://store.steampowered.com/app/673610","1614834000000"
"NARUTO: Ultimate Ninja STORM","1503633600000","false","368849","19.99","3005559","11.515813580988077","75","AA","BANDAI NAMCO Entertainment","CyberConnect2 Co. Ltd.","495140","https://store.steampowered.com/app/495140",""
"Rabi-Ribi","1453957200000","false","318540","17.99","3005055","23.36528216273452","96","Indie","CreSpirit","CreSpirit,GemaYue","400910","https://store.steampowered.com/app/400910",""
"Moss","1528344000000","false","154098","19.99","2999920","2.3750932361320913","95","Indie","Polyarc","Polyarc","846470","https://store.steampowered.com/app/846470",""
