"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Bright Bob","1527811200000","1517634000000","false","557","24.99","677","2.226414878292617","66","Indie","Laush Studio","Laush Dmitriy Sergeevich","789550","https://store.steampowered.com/app/789550"
"Station 228","1511326800000","","false","1312","0.99","677","8.450541715022954","31","Indie","Narko Games","Green-eyed Taxi","749480","https://store.steampowered.com/app/749480"
"The Night Christmas Ended","1480827600000","","false","208","2.99","677","2.053398468598374","83","Hobbyist","Giant Goblin Studio","Giant Goblin Studio","558440","https://store.steampowered.com/app/558440"
"Bride Of Darkness","1681272000000","","true","164","7.99","677","2.6613051205712437","93","Indie","Vorobushek","Vorobushek","2111200","https://store.steampowered.com/app/2111200"
"Online Adult Content Manager","1620792000000","","false","224","3.99","677","7.187112292783518","88","Hobbyist","Takeover Studios,Kink Master Studios","Kink Master Studios","1579730","https://store.steampowered.com/app/1579730"
"Hentai Octoq Puzzle","1548392400000","","false","760","0.99","677","11.858724158513573","70","Indie","Tower Up Studios","Octoq Games","1006600","https://store.steampowered.com/app/1006600"
"Clouds Ahoy!","1700197200000","1712462400000","false","73","12.99","677","13.110233844096054","86","Hobbyist","Moonrise Games","Moonrise Games","2196870","https://store.steampowered.com/app/2196870"
"Loco-Sort","1699938000000","","false","68","11.99","677","6.759321687379459","100","Hobbyist","Martins 14 Games","Martins 14 Games","1740130","https://store.steampowered.com/app/1740130"
"Ant Farm Simulator","1704430800000","","true","760","0.99","677","2.4689306162521785","45","Hobbyist","Smirna Simulator Games","Smirna Simulator Games","2704060","https://store.steampowered.com/app/2704060"
"Gachi Dash","1635998400000","","false","840","0.99","676","1.7633222410879636","81","Hobbyist","MemesHub","BumbocsDev","1782620","https://store.steampowered.com/app/1782620"
"Dark Tales: Edgar Allan Poe's Ligeia Collector's Edition","1579219200000","1564113600000","false","135","9.99","676","2.2351291690670245","100","Indie","Big Fish Games","AMAX Interactive","1123900","https://store.steampowered.com/app/1123900"
"Tunnel B1","1527811200000","1523592000000","false","215","6.99","676","0.5412174760432489","50","Indie","Throwback Entertainment","NEON,Piko Interactive","814600","https://store.steampowered.com/app/814600"
"Starship Clicker","1512018000000","","false","904","2.99","676","2.754503954284412","58","Hobbyist","Circumlocutory Games","Circumlocutory Games","744590","https://store.steampowered.com/app/744590"
"ToeJam & Earl","1330560000000","1296018000000","false","210","0.99","676","0.14624999999999996","100","AA","SEGA","SEGA","71166","https://store.steampowered.com/app/71166"
"Fatal Labyrinth™","1284350400000","","false","304","0.99","676","0.1746897053805846","91","AA","SEGA","SEGA","34289","https://store.steampowered.com/app/34289"
"Unification","1677646800000","","true","63","14.99","676","3.512054831339831","100","Hobbyist","CrushPoint Games","Troy Spencer","1177340","https://store.steampowered.com/app/1177340"
"Borderus","1584590400000","","false","420","1.99","676","0.5447069658049137","7","Hobbyist","Sinnera","Lieon Games","1262100","https://store.steampowered.com/app/1262100"
"Hentai Babes - Broken Vows","1555819200000","","false","378","1.99","676","0.5814301646392023","86","Hobbyist","ZangGames","ZangGames","1060570","https://store.steampowered.com/app/1060570"
"Horny Spy: Secret Mission","1697774400000","","false","179","4.99","676","0.47497109032251256","25","Hobbyist","Stacy Story Games","Stacy Story Games","2530100","https://store.steampowered.com/app/2530100"
"The Unknown","1709528400000","","false","87","9.99","676","1.1020032532504127","89","Hobbyist","Triple Tap Games","Triple Tap Games","2658180","https://store.steampowered.com/app/2658180"
"MATH IS HORROR","1702357200000","","false","90","9.99","676","0.18961428571428565","75","Hobbyist","Wobble Blocks","Wobble Blocks","2709370","https://store.steampowered.com/app/2709370"
"Why don't they laugh?","1724976000000","","false","59","7.99","676","1.4722534102453342","50","Hobbyist","Cornfield Games","Cornfield Games","3031940","https://store.steampowered.com/app/3031940"
"NightGhast","1721347200000","","false","347","2.99","676","1.3175763459139602","84","Indie","Playstige Interactive","Playstige Interactive","3028170","https://store.steampowered.com/app/3028170"
"Hands of Wisp","1616731200000","","false","345","2.99","675","2.3396235322028174","100","Hobbyist","Homeostase","Homeostase","1568580","https://store.steampowered.com/app/1568580"
"Rezist: Tower Defense","1569470400000","","false","90","2.99","675","8.83553606817456","100","Hobbyist","SparkGames","SparkGames","1128520","https://store.steampowered.com/app/1128520"
"Adventures Of Pipi 2 Save Hype","1527134400000","","false","1417","0.99","675","13.517985097461535","74","Indie","Ghost_RUS Games","Nikita ""Ghost_RUS""","860790","https://store.steampowered.com/app/860790"
"Sexy Milfs","1674795600000","","false","1960","1.99","675","2.4307101461883907","85","Indie","LTZinc","LTZinc","2265210","https://store.steampowered.com/app/2265210"
"Mirrored Souls","1692676800000","","false","51","14.99","675","1.3831835953721048","100","Hobbyist","Short N Sweet","The Bricks Studio","2323540","https://store.steampowered.com/app/2323540"
"The Midnight Town Stories: Adam's Diary","1695873600000","","false","228","3.99","675","1.9926734094998249","97","Hobbyist","Dark Ocean Games Studios","Fabio G Thomas,Erico Bracco,Renan Momente","2522450","https://store.steampowered.com/app/2522450"
"BURGLAR'S BAZAAR","1700802000000","","false","117","8.99","675","0.3766597886750503","14","Hobbyist","Cat Soul Studios","Cat Soul Studios","2639690","https://store.steampowered.com/app/2639690"
"Labyrinth: The Wizard's Cat","1717128000000","","false","110","7.99","675","6.352299250523362","94","Hobbyist","Zombisoft","Zombisoft","2868270","https://store.steampowered.com/app/2868270"
"STARR RINGER","1665115200000","","true","75","9.99","674","8.10420852787033","100","Hobbyist","Sterling McKay","Sterling McKay","2099120","https://store.steampowered.com/app/2099120"
"DarkSelf: Other Mind","1654660800000","","false","75","9.99","674","1.039820634572912","67","Hobbyist","TiagoChefe Studio","TiagoChefe Studio","2007300","https://store.steampowered.com/app/2007300"
"Yakyosho - Terror and escape at school","1653364800000","1653624000000","false","648","14.99","674","0.9546768367569375","87","Hobbyist","Carlos Julián López García","Kanashi Studio","1567400","https://store.steampowered.com/app/1567400"
"Orkhon Inscriptions Mongolia VR","1646802000000","","false","75","9.99","674","0","67","Hobbyist","Erkan Erat (M.A. Central Asian Studies)","Erkan Erat (M.A. Central Asian Studies)","1914140","https://store.steampowered.com/app/1914140"
"Aplestia: Retold","1639803600000","","false","75","9.99","674","22.53348540589106","100","Hobbyist","Orfeas Game Studio","Orfeas Game Studio","1627480","https://store.steampowered.com/app/1627480"
"Rank: Warmaster","1638334800000","","true","30","24.99","674","4.035166424290001","100","Hobbyist","Laser Beams & Particle Streams Software, Inc.","Laser Beams & Particle Streams Software, Inc.","1422270","https://store.steampowered.com/app/1422270"
"GDO Masters","1635998400000","","false","75","9.99","674","0.7283760399036872","100","Hobbyist","Dropkick","Dropkick","1777010","https://store.steampowered.com/app/1777010"
