"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"SENRAN KAGURA Burst Re:Newal","1548133200000","false","115432","29.99","1588731","11.062226362956142","93","AA","XSEED Games,Marvelous USA, Inc.,Marvelous","Tamsoft","889510","https://store.steampowered.com/app/889510",""
"Ring of Pain","1602734400000","false","108578","19.99","1588087","14.74930043168586","92","AA","Humble Games","Simon Boxer,Twice Different","998740","https://store.steampowered.com/app/998740",""
"Ghost of a Tale","1467331200000","false","117472","19.99","1587659","9.799305727342926","92","Indie","SeithCG","SeithCG","417290","https://store.steampowered.com/app/417290","1520913600000"
"Trials® Rising","1551157200000","false","163352","19.99","1587517","17.301232550552132","65","AAA","Ubisoft","RedLynx","641080","https://store.steampowered.com/app/641080",""
"EARTH DEFENSE FORCE: IRON RAIN","1571112000000","false","55987","59.99","1586790","12.412304441901682","60","Indie","D3PUBLISHER","YUKE'S","1039890","https://store.steampowered.com/app/1039890",""
"Roguelands","1446336000000","false","266661","9.99","1586531","13.88533396421849","80","Indie","SmashGames","Sean Young","364420","https://store.steampowered.com/app/364420","1465790400000"
"Not Tonight","1534478400000","false","127812","19.99","1585770","5.693484310220298","84","Indie","No More Robots","PanicBarn","733790","https://store.steampowered.com/app/733790",""
"The Golf Club™ 2019 featuring PGA TOUR","1535428800000","false","71094","49.99","1584704","49.93801203512689","76","AAA","2K","HB Studios Multimedia Ltd.","695290","https://store.steampowered.com/app/695290",""
"Shredders","1647403200000","false","69267","29.99","1583849","19.697926626180585","96","Indie","FoamPunch","FoamPunch","1874170","https://store.steampowered.com/app/1874170",""
"Magical Girl Celesphonia","1651809600000","false","126032","19.99","1583545","23.941754102977423","96","Indie","Kagura Games","Shimobashira Workshop","1786790","https://store.steampowered.com/app/1786790",""
"Touhou Genso Wanderer -Reloaded-","1540440000000","false","85178","34.99","1583454","27.138336521444394","94","Indie","AQUASTYLE","AQUASTYLE","931500","https://store.steampowered.com/app/931500",""
"Radio Commander","1570680000000","false","151480","19.99","1580393","3.472348492056894","73","Indie","Games Operators,PlayWay S.A.","Serious Sim","871530","https://store.steampowered.com/app/871530",""
"The Solus Project","1454284800000","false","129424","19.99","1580266","7.27448284663698","80","Indie","Teotl Studios","Hourences,Grip Games","313630","https://store.steampowered.com/app/313630","1465272000000"
"Monster Prom 2: Monster Camp","1603425600000","false","209044","11.99","1579327","7.512984272776643","97","Indie","Beautiful Glitch","Beautiful Glitch","1140270","https://store.steampowered.com/app/1140270",""
"FINAL FANTASY IV","1631073600000","false","107121","17.99","1578390","12.296550351033629","91","AA","Square Enix","Square Enix","1173800","https://store.steampowered.com/app/1173800",""
"Encased: A Sci-Fi Post-Apocalyptic RPG","1569470400000","false","159848","29.99","1575805","13.662833020957455","78","AA","Prime Matter","Dark Crystal Games","921800","https://store.steampowered.com/app/921800","1630987200000"
"Robot Roller-Derby Disco Dodgeball","1393632000000","false","287314","9.99","1568731","4.3877808025503775","92","Indie","Erik Asmussen","Erik Asmussen","270450","https://store.steampowered.com/app/270450","1424322000000"
"Freedom Planet","1401580800000","false","189363","14.99","1567491","6.665176476438587","95","Indie","GalaxyTrail","GalaxyTrail","248310","https://store.steampowered.com/app/248310","1405915200000"
"Motorcycle Mechanic Simulator 2021","1637125200000","false","142293","19.99","1564785","4.495421504282426","70","AA","PlayWay S.A.,Play2Chill S.A.","Play2Chill S.A.","1078760","https://store.steampowered.com/app/1078760",""
"Sniper Elite","1247716800000","false","404256","7.99","1563812","4.213585020197764","77","AA","Rebellion","Rebellion","3700","https://store.steampowered.com/app/3700",""
"Cliff Empire","1522540800000","false","182005","14.99","1563334","16.397280666591563","87","Indie","Lion's Shade","Lion's Shade","809140","https://store.steampowered.com/app/809140","1565064000000"
"Executive Assault 2","1539835200000","false","73448","24.99","1562408","9.232105313267027","85","Indie","Hesketh Studios Ltd","Hesketh Studios Ltd","510500","https://store.steampowered.com/app/510500","1697601600000"
"Guild of Dungeoneering Ultimate Edition","1436846400000","false","180021","19.99","1561951","6.588736442653804","77","Indie","Gambrinous","Gambrinous","317820","https://store.steampowered.com/app/317820",""
"Fire Pro Wrestling World","1498867200000","false","105839","29.99","1561340","25.924588787142866","89","AA","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","564230","https://store.steampowered.com/app/564230","1513573200000"
"Clue/Cluedo: Classic Edition","1526529600000","false","201592","16.99","1561118","8.752790862400236","88","Indie","Marmalade Game Studio Ltd","Marmalade Game Studio Ltd","794800","https://store.steampowered.com/app/794800",""
"Stronghold 3 Gold","1317427200000","false","291751","29.99","1560677","8.324769574440582","32","Indie","FireFly Studios","FireFly Studios","47400","https://store.steampowered.com/app/47400","1337918400000"
"Spacebase DF-9","1380585600000","false","170667","9.99","1560257","6.093361954161697","18","Indie","Double Fine Productions","Double Fine Productions","246090","https://store.steampowered.com/app/246090","1414382400000"
"Game of Thrones","1339041600000","false","191870","14.99","1558494","6.501992580726322","72","Hobbyist","","Cyanide Studios","208730","https://store.steampowered.com/app/208730",""
"Medieval Kingdom Wars","1496275200000","false","136163","19.99","1557290","5.284603039991926","77","Indie","indie.io","Reverie World Studios","499660","https://store.steampowered.com/app/499660","1546491600000"
"STAR WARS™ Battlefront (Classic, 2004)","1556683200000","false","255594","9.99","1556127","4.8909864988396174","97","AA","Lucasfilm,LucasArts,Disney","Pandemic Studios","1058020","https://store.steampowered.com/app/1058020",""
"SURV1V3","1517202000000","false","72868","24.99","1556121","4.864845791500026","82","Indie","Candymakers","Candymakers","722180","https://store.steampowered.com/app/722180","1624161600000"
"Deponia: The Complete Journey","1404792000000","false","183711","29.99","1552376","8.04673721377387","87","AA","Daedalic Entertainment","Daedalic Entertainment","292910","https://store.steampowered.com/app/292910",""
"Proud To Love","1710129600000","false","184801","9.99","1551014","3.2476416652520603","85","Indie","Master Entertainment,LGD Gaming","Master Entertainment","2744150","https://store.steampowered.com/app/2744150",""
"Futa Fix Dick Dine and Dash","1608526800000","false","145132","11.99","1549618","19.479191885928216","88","Indie","Critical Bliss","Cyberframe Studios,Kupaa Games","1173400","https://store.steampowered.com/app/1173400",""
"Duck Season","1505361600000","false","101977","19.99","1549313","2.0568332590867917","85","Indie","Stress Level Zero","Stress Level Zero","503580","https://store.steampowered.com/app/503580",""
"Fireworks Mania - An Explosive Simulator","1608181200000","false","152662","11.99","1546503","12.039002358058763","97","Indie","Laumania ApS","Laumania ApS","1079260","https://store.steampowered.com/app/1079260",""
"Shenmue I & II","1534824000000","false","89148","29.99","1544823","6.948546401863806","89","AA","SEGA","D3T","758330","https://store.steampowered.com/app/758330",""
