"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Cosmo Clash","1655697600000","1671598800000","false","1","2.99","2","1.2613741515883683","100","Hobbyist","PUNY Games","PUNY Games","1481730","https://store.steampowered.com/app/1481730"
"LUCY'S HEAVEN","1671426000000","","false","1","2.99","2","0","0","Hobbyist","Sejong ST Plan","Sejong ST Plan","2210890","https://store.steampowered.com/app/2210890"
"The Slothgate Experiment","1671253200000","","false","1","2.99","2","2.6443449252274154","77","Hobbyist","Great Studios Gaming","Derrick Does VR,Mr. Terry Main","2183170","https://store.steampowered.com/app/2183170"
"Way to the cake","1671166800000","","false","1","2.99","2","0","0","Hobbyist","SvarogStudio","SvarogStudio","2006490","https://store.steampowered.com/app/2006490"
"Tales From The Burning Sea","1671080400000","","false","1","2.99","2","0","0","Hobbyist","Nicholas Brakespear","Nicholas Brakespear","2101620","https://store.steampowered.com/app/2101620"
"Sweet Solitaire. School Witch 3","1670821200000","","false","1","2.99","2","0","0","Indie","8floor","Melon Games","1950650","https://store.steampowered.com/app/1950650"
"AstroDrop","1670562000000","","false","1","2.99","2","0","100","Hobbyist","Kozmic Games","Cosmin Suna","2227700","https://store.steampowered.com/app/2227700"
"Pueblo","1670475600000","","false","1","2.99","2","0","0","Hobbyist","Benedict Jaeggi","Benedict Jaeggi","2219910","https://store.steampowered.com/app/2219910"
"人品大冒险","1669957200000","","true","1","3","2","0","0","Hobbyist","The Pumpkin Studio","The Pumpkin Studio","2212960","https://store.steampowered.com/app/2212960"
"B.I.G","1669957200000","","false","1","2.99","2","0","0","Hobbyist","SikeProductions","SikeProductions","2190130","https://store.steampowered.com/app/2190130"
"Once Upon A Siege","1669870800000","","true","1","2.99","2","0","0","Hobbyist","Black Stream Boys","Black Stream Boys","2154950","https://store.steampowered.com/app/2154950"
"Winter","1669784400000","","false","1","2.99","2","0","100","Hobbyist","Artem Lavrenyuk","Artem Lavrenyuk","2216010","https://store.steampowered.com/app/2216010"
"Gravity Maze","1669784400000","","true","1","2.99","2","0","0","Hobbyist","Dennis Gaming","Dennis Gaming","2133980","https://store.steampowered.com/app/2133980"
"Rat Shoot","1669093200000","","false","1","2.99","2","0","0","Hobbyist","ST DEV","ST DEV","2143410","https://store.steampowered.com/app/2143410"
