"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"失忆者的终章（The Amnesiac：Final Chapter）","1702357200000","true","15","3.99","40","0","0","Indie","明枭网络","明枭网络","2615530","https://store.steampowered.com/app/2615530",""
"Poly Survivor","1698292800000","false","15","2.99","40","0","100","Hobbyist","BestQ","BestQ","2623650","https://store.steampowered.com/app/2623650",""
"HANK","1697601600000","false","9","4.99","40","1.126979962156363","100","Hobbyist","Artic Wolf Games","Artic Wolf Games","2609240","https://store.steampowered.com/app/2609240",""
"Clear Plan","1697774400000","false","1","44.99","40","0","0","Hobbyist","Wang Lisong","Wang Lisong","2629470","https://store.steampowered.com/app/2629470",""
"amazin' Mage","1697688000000","false","15","2.99","40","3.507163532164756","0","Hobbyist","Spacefarer Games Ltd","Spacefarer Games Ltd","2630310","https://store.steampowered.com/app/2630310","1698292800000"
"In My Brain","1726099200000","false","15","2.99","40","0","100","Hobbyist","Jellyworld","Jellyworld","2638600","https://store.steampowered.com/app/2638600",""
"Bee Craft Sweet","1698724800000","false","15","4.99","40","0","0","Hobbyist","Ultimate.Games","Ultimate.Games","2636530","https://store.steampowered.com/app/2636530",""
"Shadows of Rogue: The Sorcerer's Curse","1698724800000","false","55","1.99","40","2.8322632302982145","83","Hobbyist","Blueace Studios","Blueace Studios","2591840","https://store.steampowered.com/app/2591840","1701838800000"
"Strange Adventures","1698897600000","false","1","44.99","40","0","0","Hobbyist","Wang Lisong","Wang Lisong","2641980","https://store.steampowered.com/app/2641980",""
"Ice Fighter","1709269200000","false","15","2.99","40","0.8402543409588249","100","Hobbyist","NaarDev","NaarDev","2648300","https://store.steampowered.com/app/2648300",""
"Solitris","1700197200000","false","15","5.99","40","5.333208683063325","100","Hobbyist","Hot Chai Games","David Taylor","2149200","https://store.steampowered.com/app/2149200",""
"异星孤垒","1699333200000","false","15","2.99","40","0","0","Hobbyist","Simply Complex Game","Simply Complex Game","2524570","https://store.steampowered.com/app/2524570",""
"survial","1699506000000","false","1","44.99","40","0.19867395637476906","14","Hobbyist","survial","survial","2656450","https://store.steampowered.com/app/2656450",""
"Spookermarket","1699678800000","false","15","2.99","40","0","100","Hobbyist","Spooker3D","Spooker3D","2574040","https://store.steampowered.com/app/2574040",""
"Volden Idle","1700110800000","true","15","2.99","40","2.0329133805943886","100","Hobbyist","Moony Glow Games","Moony Glow","2530150","https://store.steampowered.com/app/2530150",""
"Ballapalooza","1701838800000","false","15","1.99","40","0","0","Hobbyist","Stale Pie Games","Stale Pie Games,Cardboard_Pi","2656220","https://store.steampowered.com/app/2656220",""
"Dystofarm","1700197200000","false","15","2.99","40","1.2945176333119832","100","Hobbyist","RowdyDevs","RowdyDevs","2665530","https://store.steampowered.com/app/2665530",""
"Battlechat","1701579600000","false","15","2.5","40","1.038643404662232","100","Hobbyist","Siso","Siso","2665400","https://store.steampowered.com/app/2665400",""
"You Got Crabs","1702962000000","false","15","2.99","40","1.7758808386624412","100","Hobbyist","BefuddleBug","BefuddleBug","2695870","https://store.steampowered.com/app/2695870",""
"Corpse Master Carnage","1701320400000","true","24","1.99","40","2.033023575439079","100","Hobbyist","HighWatt","HighWatt","2691280","https://store.steampowered.com/app/2691280",""
"Filter World","1701752400000","false","15","2.99","40","0","0","Hobbyist","DaWenYu","DaWenYu","2622030","https://store.steampowered.com/app/2622030",""
"Xmas Clash","1702875600000","false","15","0.99","40","13.801507882827163","100","Hobbyist","Frethea Games","Frethea Games","2673690","https://store.steampowered.com/app/2673690",""
"Magnavody","1701752400000","false","15","2.99","40","0","0","Hobbyist","Classyk Games","Classyk Games","2695020","https://store.steampowered.com/app/2695020",""
"Tales From Aturian - Battle of Cleaved Fields","1702270800000","false","15","2.99","40","1.402408168475251","100","Hobbyist","Kelarly","Kelarly","2693890","https://store.steampowered.com/app/2693890",""
"One Hour And A Straight Line","1708059600000","false","15","2.99","40","0","0","Hobbyist","Boing Boing Games","Boing Boing Games","2712630","https://store.steampowered.com/app/2712630",""
"Intruder Alert","1702962000000","true","15","1.99","40","0.6597419242227545","100","Hobbyist","Stylish Esper","Stylish Esper","2722760","https://store.steampowered.com/app/2722760",""
"Don't Melt the Snowman","1703480400000","false","15","2.99","40","0","100","Hobbyist","Cool Studios","Cool Studios","2717250","https://store.steampowered.com/app/2717250",""
"Temporarily","1704171600000","false","15","2.99","40","0","0","Hobbyist","CypherZero Studio","CypherZero Studio","2688620","https://store.steampowered.com/app/2688620",""
"Stargazer's Terraforming Estate Co.","1715572800000","false","15","2.99","40","0","0","Hobbyist","Ashina Studios","Ashina Studios","2746570","https://store.steampowered.com/app/2746570",""
"Somniata","1709528400000","false","15","2.99","40","0","100","Hobbyist","Skeletal Softworks LLC","Skeletal Softworks LLC","2740060","https://store.steampowered.com/app/2740060",""
"Astra Strike","1705122000000","false","15","2.99","40","0.7082176946233836","100","Hobbyist","Dot.Dear","Dot.Dear","2560750","https://store.steampowered.com/app/2560750",""
"Guardian: Defense to Others","1705726800000","true","15","2.99","40","0.9456152867906773","100","Hobbyist","Overhaul","Overhaul","2735880","https://store.steampowered.com/app/2735880",""
"Ace Pilot Pacific","1709269200000","false","9","9.99","40","0.38999999999999985","33","Hobbyist","HC","Hubert Cachat","2246530","https://store.steampowered.com/app/2246530",""
"Legumi","1707368400000","false","15","4.99","40","2.3903604454076697","100","Hobbyist","Teddykaboom","Teddykaboom","2774280","https://store.steampowered.com/app/2774280",""
"Melon Madness","1706677200000","false","46","0.99","40","7.943741066618394","100","Hobbyist","Justin Gourley","Justin Gourley,Sylvia Jurgens","2781960","https://store.steampowered.com/app/2781960",""
"Luminous","1707368400000","false","15","3","40","0.756327244961668","100","Hobbyist","Cameron Broyles","Cameron Broyles","2795500","https://store.steampowered.com/app/2795500",""
"Artificial Life Simulator","1713153600000","false","15","2.99","40","0","100","Hobbyist","Cikoria Studio","Cikoria Studio","2805670","https://store.steampowered.com/app/2805670",""
