"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Erra: Exordium","1684555200000","1699506000000","false","1504","19.99","21815","4.4267631845660125","86","Indie","Kirkidexi LTD","Fair Pixel LLC","1224030","https://store.steampowered.com/app/1224030"
"SO BELOW","1666670400000","","true","1468","18.99","21807","4.554747528419848","75","Indie","Eonia Studio","Eonia Studio","2140700","https://store.steampowered.com/app/2140700"
"Berzerk Flashback","1612846800000","","false","3877","9.99","21804","10.82426622693235","97","Indie","Berzerk Studio","Berzerk Studio","1505700","https://store.steampowered.com/app/1505700"
"LustyVerse: ShackBang","1690516800000","","false","2812","9.99","21802","4.094078472822538","55","Indie","Inceton games","Inceton games","2208620","https://store.steampowered.com/app/2208620"
"Best Elf","1699506000000","","false","2363","12.4","21798","2.3020114145300767","95","Indie","AGL studios","AGL studios","1583240","https://store.steampowered.com/app/1583240"
"Raptor Boyfriend: A High School Romance","1626321600000","","false","3103","13.99","21784","4.433317542268304","98","Indie","Rocket Adrift","Rocket Adrift","1273080","https://store.steampowered.com/app/1273080"
"Bright Paw: Definitive Edition","1598846400000","","false","3259","12.99","21773","3.2890112124878126","77","Indie","Rogue Games, Inc.","Radical Forge","1361920","https://store.steampowered.com/app/1361920"
"Swarm the City: Zombie Evolved","1634788800000","1655352000000","false","10522","4.99","21768","4.4610565521223835","77","Indie","Seed Lab","Seed Lab","1597290","https://store.steampowered.com/app/1597290"
"Champion Shift","1709182800000","1718942400000","false","4716","6.99","21765","6.596505315893055","79","Indie","SRG Studios","SRG Studios","2391900","https://store.steampowered.com/app/2391900"
"Along Together","1527566400000","","false","2188","14.99","21755","2.704706684617177","91","Indie","Turbo Button","Turbo Button","859640","https://store.steampowered.com/app/859640"
"Golem","1527566400000","","false","1932","14.99","21748","2.5967532299470393","67","Indie","Longbow Games","Longbow Games","646010","https://store.steampowered.com/app/646010"
"QuestRun","1397793600000","","false","12124","2.99","21746","5.007634287311029","53","Indie","Digerati","Cuve Games","286120","https://store.steampowered.com/app/286120"
"Runefall","1528257600000","","false","6978","9.99","21745","29.25815289706762","89","Indie","GC Games","Playcademy","813650","https://store.steampowered.com/app/813650"
"The MoneyMakers Rallye","1607058000000","","false","2628","7.99","21740","11.140014035929255","89","Indie","The Unknown Machine","The Unknown Machine","1131140","https://store.steampowered.com/app/1131140"
"Ne no Kami - The Two Princess Knights of Kyoto Part 2","1504756800000","","false","4898","9.99","21715","4.339008689088279","92","Indie","Sekai Project","Kuro Irodoru Yomiji","701420","https://store.steampowered.com/app/701420"
"Psionic Awake","1683172800000","","true","7413","4.99","21707","8.83911762375422","69","Indie","INDIECN","Mighty Cat","2236590","https://store.steampowered.com/app/2236590"
"DOOMBRINGER","1622779200000","","true","2095","14.99","21703","10.952866816075954","82","Indie","Anomic Games","Anomic Games","1156120","https://store.steampowered.com/app/1156120"
