"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Barbotine","1709874000000","false","973","2.99","2114","0.3824741984985772","92","Hobbyist","Alex Rassloff","Alex Rassloff","2845840","https://store.steampowered.com/app/2845840",""
"Gav-Gav Odyssey","1643086800000","false","336","6.99","2113","2.2379695989598045","89","Indie","HugePixel","HugePixel","1856020","https://store.steampowered.com/app/1856020",""
"SpellKeeper","1522728000000","false","1419","3.99","2113","2.5303730620360163","90","Hobbyist","Silesia Games","Studio Gier","786990","https://store.steampowered.com/app/786990",""
"NOBUNAGA'S AMBITION: Sengoku Gunyuuden","1487653200000","false","162","19.99","2113","65.63439628866956","33","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","521700","https://store.steampowered.com/app/521700",""
"Bridge to Another World: Cursed Clouds","1677560400000","false","619","6.99","2113","2.7295241695953005","50","Indie","Big Fish Games","Friendly Fox","2330550","https://store.steampowered.com/app/2330550",""
"Sexy Girl Next Door - Virtual Valentine Sex","1723075200000","false","152","24.99","2113","0.46830008474123713","0","Hobbyist","Sexy Girl Next Door VR","Sexy Girl Next Door VR","3115840","https://store.steampowered.com/app/3115840",""
"Metaball","1695268800000","false","10536","0","2112.697338276487","21.387734424186025","63","Hobbyist","Bucketplay Inc.","Bucketplay Inc.","2215910","https://store.steampowered.com/app/2215910","1709787600000"
"Chains of Fury","1726444800000","false","260","9.99","2112","1.575677589953383","55","Indie","Fulqrum Publishing","Cobble Games","1121320","https://store.steampowered.com/app/1121320",""
"The Beat: A Glam Noir Game","1661227200000","false","200","19.99","2110","0.8874539389423818","67","Indie","Up Multimedia","Up Multimedia","840110","https://store.steampowered.com/app/840110",""
"Bohnanza The Duel","1514350800000","false","986","3.99","2110","3.2951292698270516","54","Indie","DIGIDICED","DIGIDICED","716100","https://store.steampowered.com/app/716100",""
"Trivia Vault: Classic Rock Trivia 2","1503460800000","false","3330","9.99","2110","118.22172545663342","57","Indie","Ripknot Systems","Ripknot Systems","693890","https://store.steampowered.com/app/693890",""
"Stay home and play with waifu!","1588737600000","false","2392","0.99","2110","4.609601206536699","68","Indie","Cyber Keks","Cyber Keks","1298260","https://store.steampowered.com/app/1298260",""
"The prisoner of the Night","1633060800000","false","351","16.99","2109","10.036435670588142","92","Hobbyist","RMAL","RMAL","1302220","https://store.steampowered.com/app/1302220",""
"Choices That Matter: And The Sun Went Out","1604379600000","false","874","5.99","2109","3.9468145422533567","70","Indie","Tin Man Games","Tin Man Games","1343140","https://store.steampowered.com/app/1343140",""
"Scribble Ships","1490760000000","false","1014","1.99","2109","2.4252155042951036","97","Indie","(none)","Slothzilla Games","548130","https://store.steampowered.com/app/548130",""
"Pirate Defense","1478840400000","false","360","9.99","2109","0.2862390418994631","50","Hobbyist","Rushil Reddy","Rushil Reddy,Christiane Snyder","553410","https://store.steampowered.com/app/553410",""
"Alchemy: Origins","1709874000000","false","637","3.99","2109","2.2391512217738843","71","Indie","Error 300,Gamersky Games","Error 300","2661530","https://store.steampowered.com/app/2661530",""
"Marble Muse","1439524800000","false","612","4.99","2108","2.1852005999025916","78","Hobbyist","Shiny Snail LLC","Ketos Games,Shiny Snail LLC","368310","https://store.steampowered.com/app/368310",""
"RetroDrift: Retrowave Online Road","1642654800000","true","3124","0.99","2107","0.8771172484284354","79","Indie","PlatSTUDIO","PlatSTUDIO","1857140","https://store.steampowered.com/app/1857140",""
"Horror Girl Puzzle","1544504400000","false","2494","2.99","2107","1.1130025885161037","81","Indie","Anatoliy Loginovskikh","Anatoliy Loginovskikh","981960","https://store.steampowered.com/app/981960",""
"Trivia Vault: Science & History Trivia 2","1504238400000","false","3332","9.99","2107","75.85654269034262","50","Indie","Ripknot Systems","Ripknot Systems","699590","https://store.steampowered.com/app/699590",""
"Close Order","1438387200000","false","924","4.99","2107","2.9505825255570644","49","Hobbyist","Raconteur Games","Raconteur Games","383800","https://store.steampowered.com/app/383800","1453352400000"
"Hentai Two Girls","1584590400000","false","2365","0.99","2107","2.720790348032438","81","Indie","Snkl Studio","Snkl Studio","1260220","https://store.steampowered.com/app/1260220",""
