"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"My Friend Toby","1722988800000","false","15","2.99","40","0.5981289441362062","100","Hobbyist","MeatyOats","MeatyOats","3095680","https://store.steampowered.com/app/3095680",""
"Hue Hop","1724630400000","false","15","2.99","40","0.9922505333818192","100","Hobbyist","GhostJam Games","Deadcat Studios","3121320","https://store.steampowered.com/app/3121320",""
"Modern Fear","1723420800000","false","45","0.99","40","0","100","Hobbyist","Nava Dev","Nava Dev","3128310","https://store.steampowered.com/app/3128310",""
"Sisyphos","1723507200000","true","15","2.99","40","1.0176103734513284","100","Hobbyist","Carlos Villarino","NiñxsGrandes","3074190","https://store.steampowered.com/app/3074190",""
"Elden Sword","1724025600000","false","15","4.99","40","0","0","Hobbyist","Zombie Developer","Zombie Developer","3143110","https://store.steampowered.com/app/3143110",""
"The Last Hero","1724544000000","false","15","2.99","40","0","0","Hobbyist","Nostalgic Games","Percy Rogers-Llanes","3134030","https://store.steampowered.com/app/3134030",""
"Cursed Loop","1725494400000","false","9","1.99","40","0.7082811575980723","67","Hobbyist","LunaFrost Studio","LunaFrost Studio","3160360","https://store.steampowered.com/app/3160360",""
"The Ball","1724803200000","false","15","2.99","40","1.057135685678671","100","Hobbyist","HognatusGames","HognatusGames","3003390","https://store.steampowered.com/app/3003390",""
"Cellka","1725148800000","false","15","2.99","40","2.89931635670938","100","Hobbyist","Kcorbco","Kcorbco","3154600","https://store.steampowered.com/app/3154600",""
"King Arthur Is Dead","1724803200000","false","15","2.99","40","0","0","Hobbyist","UneekGamez","UneekGamez","3156100","https://store.steampowered.com/app/3156100",""
"Cute Fames Adventure","1724976000000","false","5","9.99","40","3.5400276962366526","100","Hobbyist","Cute Fame Studio","Cute Fame Studio","3160260","https://store.steampowered.com/app/3160260",""
"Cosmic Guardians","1725235200000","false","15","2.99","40","0","100","Hobbyist","Hackquarius Games Inc.","Hackquarius Games Inc.","2268780","https://store.steampowered.com/app/2268780",""
"Labyrinth Of Shadows","1725580800000","false","15","2.99","40","0","100","Hobbyist","Wyatt Scott","Wyatt Scott","3158950","https://store.steampowered.com/app/3158950",""
"Evil's Maze","1726099200000","false","15","2.99","40","0","0","Hobbyist","ENRGTK","ENRGTK","3169960","https://store.steampowered.com/app/3169960",""
"Signals To EV","1726531200000","false","15","2.99","40","0","100","Hobbyist","Three Brothers Studios","Three Brothers Studios","3177690","https://store.steampowered.com/app/3177690",""
"The Whisper Ghost","1726790400000","false","15","2.99","40","1.3575700518538325","0","Hobbyist","Matan.N","Matan.N","3199910","https://store.steampowered.com/app/3199910",""
"Crowd Medieval City War","1671426000000","false","72","0.9","39","1.070986493230366","75","Hobbyist","MPARSDENIZ","Mete Deniz","2251480","https://store.steampowered.com/app/2251480",""
