"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Winter Memories","1704430800000","false","433718","19.99","5609404","8.955716396477616","97","Indie","Kagura Games","Dojin Otome","2495450","https://store.steampowered.com/app/2495450",""
"Castle Story","1377993600000","false","448047","9.99","5607655","15.033677944057205","63","Indie","Sauropod Studio","Sauropod Studio","227860","https://store.steampowered.com/app/227860","1502942400000"
"Injustice: Gods Among Us Ultimate Edition","1384232400000","false","821282","19.99","5600055","8.474566422868184","86","AA","Warner Bros. Interactive Entertainment","NetherRealm Studios,High Voltage Software","242700","https://store.steampowered.com/app/242700",""
"Natural Selection 2","1346457600000","false","1097809","4.99","5599655","30.5802938720458","85","AA","Unknown Worlds Entertainment","Unknown Worlds Entertainment","4920","https://store.steampowered.com/app/4920","1351569600000"
"Colony Survival","1497585600000","true","321849","24.95","5598429","37.14326517079432","92","Indie","Pipliz","Pipliz","366090","https://store.steampowered.com/app/366090",""
"RUINER","1506398400000","false","571228","19.99","5595899","4.1703067863528185","90","AA","Devolver Digital","Reikon Games","464060","https://store.steampowered.com/app/464060",""
"Bread & Fred","1684814400000","false","464701","14.99","5590173","2.427879571076649","87","Indie","Apogee Entertainment","SandCastles Studio","1607680","https://store.steampowered.com/app/1607680",""
"Granblue Fantasy: Versus","1584072000000","false","486373","19.99","5590167","18.718816478563266","83","AA","XSEED Games,Marvelous USA, Inc.","Cygames, Inc.,Arc System Works","1090630","https://store.steampowered.com/app/1090630",""
"GOD EATER 2 Rage Burst","1472443200000","false","261040","49.99","5585633","12.212480035270268","78","AA","BANDAI NAMCO Entertainment","BANDAI NAMCO Studio,SHIFT,QLOC","438490","https://store.steampowered.com/app/438490",""
"Blasphemous 2","1692849600000","false","297216","29.99","5582051","14.59343072772569","94","AA","Team17","The Game Kitchen","2114740","https://store.steampowered.com/app/2114740",""
"Capcom Arcade Stadium","1621828800000","false","4941648","0","5580010.55388994","3.911018536190549","53","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1515950","https://store.steampowered.com/app/1515950",""
"TaleSpire","1618372800000","true","285356","24.99","5573280","22.144390507266507","93","Indie","Bouncyrock Entertainment","Bouncyrock Entertainment","720620","https://store.steampowered.com/app/720620",""
"CONFLICT OF NATIONS: WORLD WAR 3","1521086400000","false","348249","0","5569920.040856871","32.54933388487392","78","Indie","Dorado Games","Dorado Games","784950","https://store.steampowered.com/app/784950",""
"SANABI","1655697600000","false","536108","14.99","5557250","4.619369094855027","98","AA","NEOWIZ","WONDER POTION","1562700","https://store.steampowered.com/app/1562700","1699419600000"
"Atelier Ryza 2: Lost Legends & the Secret Fairy","1611550800000","false","153343","59.99","5541202","23.51375477695989","91","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","1257290","https://store.steampowered.com/app/1257290",""
"Dicey Dungeons","1565668800000","false","642944","14.99","5529898","13.551732417141018","90","Indie","Terry Cavanagh","Terry Cavanagh","861540","https://store.steampowered.com/app/861540",""
"Star Trek Timelines","1499832000000","false","90519","0","5524277.668407774","102.81069054026648","65","Indie","Tilting Point","Tilting Point","600750","https://store.steampowered.com/app/600750",""
"X-Plane 12","1663300800000","false","128982","79.99","5522009","36.207131355378934","81","Indie","Laminar Research","Laminar Research","2014780","https://store.steampowered.com/app/2014780","1671253200000"
"Train Sim World® 3","1662436800000","false","293316","39.99","5520972","19.368099143817407","78","Indie","Dovetail Games - TSW","Dovetail Games","1944790","https://store.steampowered.com/app/1944790",""
"Okami HD","1513054800000","false","424506","19.99","5519982","12.194286782646591","92","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","587620","https://store.steampowered.com/app/587620",""
"THE KING OF FIGHTERS XIII STEAM EDITION","1375315200000","false","678593","19.99","5517756","17.54605125654265","90","Indie","SNK CORPORATION","SNK CORPORATION","222940","https://store.steampowered.com/app/222940","1379044800000"
"Terra Invicta","1664164800000","true","182458","39.99","5517695","50.60177290615126","81","AA","Hooded Horse","Pavonis Interactive","1176470","https://store.steampowered.com/app/1176470",""
"Trials of Mana","1587700800000","false","147658","49.99","5511214","28.015288957678912","92","AA","Square Enix","Square Enix","924980","https://store.steampowered.com/app/924980",""
"Lost Light","1659585600000","false","2873446","0","5492690.289920296","14.083297501020056","56","Indie","NetEase Games","NetEase Games","1797880","https://store.steampowered.com/app/1797880","1662004800000"
"CosmicBreak Universal","1611118800000","false","71294","0","5491011.818760746","29.151674078191775","56","Indie","CyberStep, Inc.","CyberStep, Inc.","1140620","https://store.steampowered.com/app/1140620","1617681600000"
"Star Trek™: Bridge Crew","1496116800000","false","214450","24.99","5488216","4.7105443918064465","76","AAA","Ubisoft","Ubisoft","527100","https://store.steampowered.com/app/527100",""
"Batman - The Telltale Series","1470110400000","false","472858","14.99","5487970","8.80598055908402","85","Indie","Telltale","Telltale","498240","https://store.steampowered.com/app/498240",""
"Saints Row: Gat out of Hell","1421730000000","false","683143","14.99","5486508","7.6161468805535755","75","AA","Deep Silver","Deep Silver Volition,High Voltage Software","301910","https://store.steampowered.com/app/301910",""
"The Walking Dead: A New Frontier","1482210000000","false","488076","14.99","5470185","9.27059491286029","82","AA","Skybound Games","Telltale Games","536220","https://store.steampowered.com/app/536220",""
"Torchlight","1256616000000","false","742651","14.99","5465733","12.723139618366552","91","AA","Arc Games","Runic Games","41500","https://store.steampowered.com/app/41500",""
"Sanctum 2","1368590400000","false","1096051","14.99","5459468","7.850481496275478","90","AA","Coffee Stain Publishing","Coffee Stain Studios","210770","https://store.steampowered.com/app/210770",""
"The Dark Pictures Anthology: Little Hope","1603944000000","false","339483","19.99","5449538","6.4086815996525095","72","Indie","BANDAI NAMCO Entertainment Europe","Supermassive Games","1194630","https://store.steampowered.com/app/1194630",""
"Craft The World","1383264000000","false","748947","18.99","5444922","42.007000604124535","0","Indie","Black Maple Games","Dekovir Entertainment","248390","https://store.steampowered.com/app/248390","1416805200000"
"Slay the Princess","1698033600000","false","362612","17.99","5434936","5.028117697237394","97","Indie","Black Tabby Games,Serenity Forge","Black Tabby Games","1989270","https://store.steampowered.com/app/1989270",""
"Phantom Doctrine","1534219200000","false","233436","39.99","5434170","12.934824879292957","75","AA","Good Shepherd Entertainment","CreativeForge Games","559100","https://store.steampowered.com/app/559100",""
"Homeworld 3","1715572800000","false","100893","59.99","5430249","9.272352390441705","42","AA","Gearbox Publishing","Blackbird Interactive","1840080","https://store.steampowered.com/app/1840080",""
"Command & Conquer™ 3: Kane’s Wrath","1258088400000","false","444968","0","5426828.829318237","34.109786157114655","95","AAA","Electronic Arts","EA Los Angeles","24810","https://store.steampowered.com/app/24810",""
"911 Operator","1487912400000","false","1011560","14.99","5424105","5.561895387327995","89","Indie","Games Operators","Jutsu Games","503560","https://store.steampowered.com/app/503560",""
"DOOM 3","1350273600000","false","692592","9.99","5421775","6.97780433466561","87","AAA","Bethesda Softworks","id Software","208200","https://store.steampowered.com/app/208200",""
"Command & Conquer: Red Alert 3 - Uprising","1254801600000","false","981132","0","5411768.732931328","17.325112535875082","84","AAA","Electronic Arts","EA Los Angeles","24800","https://store.steampowered.com/app/24800",""
"Fallout 3","1225166400000","false","1062310","9.99","5411635","15.83203580925607","80","AAA","Bethesda Softworks","Bethesda Game Studios","22300","https://store.steampowered.com/app/22300",""
"War of Rights","1543813200000","true","260620","29.99","5409980","62.75670938742849","88","Indie","Campfire Games","Campfire Games","424030","https://store.steampowered.com/app/424030",""
"Bright Memory","1547182800000","false","1246366","7.99","5399330","4.0302763117128855","91","Indie","FYQD-Studio,PLAYISM","FYQD-Studio","955050","https://store.steampowered.com/app/955050","1585108800000"
"ULTIMATE MARVEL VS. CAPCOM 3","1488776400000","false","489178","24.99","5398279","10.005047910067109","91","Indie","CAPCOM U.S.A., INC.","CAPCOM CO., LTD.","357190","https://store.steampowered.com/app/357190",""
"The Jackbox Party Pack 4","1508299200000","false","340351","24.99","5396794","6.62150418581896","95","Indie","Jackbox Games, Inc.","Jackbox Games, Inc.","610180","https://store.steampowered.com/app/610180",""
