"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Dual Souls: The Last Bearer","1509681600000","1634616000000","false","1014","8.99","5689","21.90785556962553","95","Hobbyist","Stun Games","Stun Games","361100","https://store.steampowered.com/app/361100"
"SGS Battle For: Hue","1713412800000","","false","285","24.99","5689","5.363536705169106","85","Indie","Avalon Digital","Strategy Game Studio","2597290","https://store.steampowered.com/app/2597290"
"Pixross","1608008400000","","false","1584","3.99","5688","3.8741917712039395","92","Hobbyist","Kenney","Kenney","1489680","https://store.steampowered.com/app/1489680"
"SPLIT BULLET","1477886400000","","false","3519","3.99","5688","1.9606636241401054","91","Indie","PsychoFlux Entertainment","IndigoBlue Game Studio","449450","https://store.steampowered.com/app/449450"
"Onion Force","1456894800000","","false","1260","4.99","5687","3.7756891870779445","82","Indie","Thalamus Digital","Queen Bee Games","434980","https://store.steampowered.com/app/434980"
"Trash Horror Collection 3","1679630400000","","false","1997","4.99","5687","3.1975482771446835","85","Indie","616 GAMES","616 GAMES","2339930","https://store.steampowered.com/app/2339930"
"Dream Detective","1575435600000","","false","880","7.99","5686","4.324071743393769","69","Hobbyist","Century Game","Century Game","1158910","https://store.steampowered.com/app/1158910"
"Hadr","1601870400000","","false","1470","4.99","5685","1.3373638947994748","89","Indie","Ateliér Duchů","Dominik Konečný,Ateliér Duchů","1359760","https://store.steampowered.com/app/1359760"
"The Adventures of Poppe","1659585600000","","false","1280","4.99","5684","2.8796233552590933","83","Hobbyist","Shiny Byte Studio","Shiny Byte Studio","1941740","https://store.steampowered.com/app/1941740"
"Power-Up","1409284800000","","false","2379","2.99","5684","5.729621122268908","58","Hobbyist","Psychotic Psoftware","Psychotic Psoftware","312640","https://store.steampowered.com/app/312640"
"Two Hands Eggs","1712721600000","","true","1662","3.99","5684","1.7483376634231116","100","Hobbyist","TamagoEggs","TamagoEggs","2378490","https://store.steampowered.com/app/2378490"
"Phineas and Ferb: New Inventions","1424754000000","","false","614","19.99","5683","5.897040623852343","60","AA","Disney","PIPE Studio","318300","https://store.steampowered.com/app/318300"
"VR Flight Simulator New York - Cessna","1546664400000","","false","725","19.99","5681","1.2386105042381081","44","Indie","Thetis Games","Thetis Games","1001240","https://store.steampowered.com/app/1001240"
"Searching For Rest","1704690000000","","false","1215","5.99","5681","6.14457777588032","96","Hobbyist","Delightful Victory","Delightful Victory","2338240","https://store.steampowered.com/app/2338240"
"Mini Words - minimalist puzzle","1571889600000","","false","5913","1.99","5679","7.058271852600075","94","Indie","Mens Sana Interactive","Mens Sana Interactive","1158290","https://store.steampowered.com/app/1158290"
"Quell Zen","1468468800000","","false","2212","6.99","5679","13.597017660016544","97","Indie","Fallen Tree Games Ltd","Fallen Tree Games Ltd","490100","https://store.steampowered.com/app/490100"
