"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Asterball","1711425600000","false","558","0","0","1.440090394661152","87","Hobbyist","Projeld","Projeld","2837470","https://store.steampowered.com/app/2837470"
"Find 101 Doomers","1711944000000","false","5413","0","0","0.6406044269017909","77","Indie","White Box","White Box","2870570","https://store.steampowered.com/app/2870570"
"Kiwie vs Desert","1715832000000","false","227","0","0","0.39632717540869067","100","Hobbyist","Mythic Moon Studios","Mythic Moon Studios","2876790","https://store.steampowered.com/app/2876790"
"Limb From Limb","1711425600000","false","21693","0","0","0.9803832122173628","81","Hobbyist","UCSC Games","Spineless Studios","2866710","https://store.steampowered.com/app/2866710"
"OG Puzzlers: Synthwave Monsters","1711425600000","false","1","0.99","0","0","0","Hobbyist","OG Games","Schwan OG","2872770","https://store.steampowered.com/app/2872770"
"Screamboat Willie","1714708800000","false","1273","0","0","1.118566919055119","64","Hobbyist","Neumont Game Studios,Neumont College of Computer Science","Platte Clark,Ryan Larson,Ethan Nicewanner,Ethan Elwood,John Martindale","2809510","https://store.steampowered.com/app/2809510"
"Split Personality Doctor: Prologue","1711512000000","false","600","0","0","2.605659954036497","91","Hobbyist","ManaBomb","ManaBomb","2858930","https://store.steampowered.com/app/2858930"
"亚穆蒂斯","1711252800000","false","247","0","0","15.862090379061183","85","Hobbyist","雨叶","雨叶","2814540","https://store.steampowered.com/app/2814540"
"Auto Sale Life: Fresh Start","1712289600000","false","31169","0","0","4.573866635370819","71","Indie","GrabTheGames","OTTO Games","2877220","https://store.steampowered.com/app/2877220"
"Cycles","1719288000000","false","107","0","0","0.1315476190476191","100","Hobbyist","tapes club","Patrick Hart","2860290","https://store.steampowered.com/app/2860290"
"Furious Flappers","1711512000000","false","58","0","0","3.161016659915168","100","Hobbyist","Godlike Games","Godlike Games","2876970","https://store.steampowered.com/app/2876970"
"Nephilim Uprising","1714363200000","true","80","0","0","3.237350884895647","80","Hobbyist","RealityPatch Studios LLC","RealityPatch Studios LLC","2536070","https://store.steampowered.com/app/2536070"
"OG Puzzlers: Synthwave Dinosaurs","1711684800000","false","1","0.99","0","0","0","Hobbyist","OG Games","Schwan OG","2882590","https://store.steampowered.com/app/2882590"
"OG Puzzlers: Synthwave Knights","1711512000000","false","1","0.99","0","0","0","Hobbyist","OG Games","Schwan OG","2872780","https://store.steampowered.com/app/2872780"
"Old Market Simulator: Prologue","1712289600000","false","18053","0","0","2.9590724377269964","91","Indie","Alcedo Games","Alcedo Games","2878410","https://store.steampowered.com/app/2878410"
"Path to Nothing","1711339200000","false","102","0","0","2.2369035308884797","86","Hobbyist","Davidh","Davidh","2861570","https://store.steampowered.com/app/2861570"
"Riptide","1714622400000","false","1213","0","0","0.575960740851634","73","Hobbyist","3z Studios","3z Studios","2851690","https://store.steampowered.com/app/2851690"
"Sengoku:Battle Royal","1721260800000","false","746","0","0","13.951241650732593","76","Indie","Youshen Interactive","Youshen Interactive","2867440","https://store.steampowered.com/app/2867440"
"プリンセス×オーディエンス","1714017600000","false","419","0","0","0.8636568805516084","100","Hobbyist","Nyamoli@","Nyamoli@","2873430","https://store.steampowered.com/app/2873430"
"立ち絵が変なポーズの恋愛アドベンチャー　あるいはオリジナリティの無い卒業までの日々","1714622400000","false","643","0","0","2.568866311558039","100","Hobbyist","ななにのん","ななにのん","2883430","https://store.steampowered.com/app/2883430"
"Always Forward","1713931200000","false","417","0","0","1.5546958970479208","75","Hobbyist","电子枕头Cyberpillows","电子枕头Cyberpillows","2871180","https://store.steampowered.com/app/2871180"
"AX : PORTAL SLAYERS","1711598400000","true","223","0","0","2.0177516203291583","42","Hobbyist","DRAGONFLY GF CO., LTD.","DRAGONFLY GF CO., LTD.","2879030","https://store.steampowered.com/app/2879030"
"Edgeless","1714104000000","false","157","0","0","2.83222753760967","88","Hobbyist","MrPeetah Games","MrPeetah Games","2874870","https://store.steampowered.com/app/2874870"
"Fumble Fiesta","1724976000000","false","162","0","0","0","50","Hobbyist","MANU Video Game Maker","MANU Video Game Maker","2873370","https://store.steampowered.com/app/2873370"
"Hoodie Survivor","1711598400000","false","93","0","0","2.642399875687332","86","Hobbyist","The Voices Games","The Voices Games","2883700","https://store.steampowered.com/app/2883700"
"HyperBody","1711598400000","false","105","0","0","1.7286544348828985","89","Hobbyist","FSCHOOL","Pete Jiadong Qiang","2884170","https://store.steampowered.com/app/2884170"
