"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Unrailed!","1568001600000","1600833600000","false","1309688","19.99","10774241","8.125891296719624","93","AA","Daedalic Entertainment","Indoor Astronaut","1016920","https://store.steampowered.com/app/1016920"
"Hot Dogs, Horseshoes & Hand Grenades","1459828800000","","true","564929","19.99","10769898","30.225318674218144","97","Indie","RUST LTD.","RUST LTD.","450540","https://store.steampowered.com/app/450540"
"SOMA","1442808000000","","false","1187418","29.99","10747843","6.974533398582841","96","Indie","Frictional Games","Frictional Games","282140","https://store.steampowered.com/app/282140"
"Worms W.M.D","1471924800000","","false","1203456","29.99","10745897","7.896459569475907","85","AA","Team17","Team17","327030","https://store.steampowered.com/app/327030"
"Dorfromantik","1616644800000","1651118400000","false","1119902","13.99","10726973","11.05590140047718","97","Indie","Toukana Interactive","Toukana Interactive","1455840","https://store.steampowered.com/app/1455840"
"ShellShock Live","1425168000000","1590120000000","false","2218418","9.99","10724307","27.74669469248243","93","Indie","kChamp Games","kChamp Games","326460","https://store.steampowered.com/app/326460"
"My Friend Pedro","1561003200000","","false","896707","19.99","10711607","4.667968671214731","96","AA","Devolver Digital","DeadToast Entertainment","557340","https://store.steampowered.com/app/557340"
"Tales of Berseria™","1485406800000","","false","687722","49.99","10710946","23.56772632540801","92","AA","BANDAI NAMCO Entertainment","BANDAI NAMCO Studios Inc.","429660","https://store.steampowered.com/app/429660"
"SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated","1592884800000","","false","603383","29.99","10701731","10.148875165693205","94","AA","THQ Nordic","Purple Lamp","969990","https://store.steampowered.com/app/969990"
"TerraTech","1406851200000","1533873600000","false","809827","24.99","10696854","47.109869205170234","91","Indie","Payload Studios","Payload Studios","285920","https://store.steampowered.com/app/285920"
"The Crew™ 2","1530158400000","","false","2117924","49.99","10694250","65.31532250228952","81","AAA","Ubisoft","Ivory Tower","646910","https://store.steampowered.com/app/646910"
"Pacific Drive","1708491600000","","false","452011","34.99","10688619","16.751054210729393","84","Indie","Kepler Interactive","Ironwood Studios","1458140","https://store.steampowered.com/app/1458140"
"METAL GEAR SOLID V: GROUND ZEROES","1418878800000","","false","1320507","19.99","10680788","5.5452795172339755","84","AA","KONAMI","KONAMI","311340","https://store.steampowered.com/app/311340"
"KovaaK's","1522728000000","","false","1767919","9.99","10657936","34.83980255127758","93","Indie","KovaaK Games","KovaaK Games","824270","https://store.steampowered.com/app/824270"
"Farming Simulator 15","1414641600000","","false","802162","12.99","10612541","70.92483589524","92","AA","Giants Software","Giants Software","313160","https://store.steampowered.com/app/313160"
"Tyranny","1478754000000","","false","479980","29.99","10602006","20.119898814023728","87","AAA","Paradox Interactive","Obsidian Entertainment","362960","https://store.steampowered.com/app/362960"
"Rivals of Aether","1441065600000","1490673600000","false","934948","29.99","10593143","30.184201518081387","96","Indie","Aether Studios","Aether Studios","383980","https://store.steampowered.com/app/383980"
"Lust Goddess","1708491600000","","false","373262","0","10580335","51.26607797555371","48","Indie","BRAWEA LTD","BRAWEA LTD","2808930","https://store.steampowered.com/app/2808930"
"Sniper Ghost Warrior Contracts 2","1622779200000","","false","627658","39.99","10568271","33.70269754723375","85","AA","CI Games","Underdog Studio","1338770","https://store.steampowered.com/app/1338770"
