"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Entropic Decay: Prologue","1694664000000","false","215","0","0","1.415403457881848","67","Hobbyist","REKWARE","REKWARE","2519880","https://store.steampowered.com/app/2519880"
"Pixel Royale 3D","1710475200000","false","2414","0","0","3.4254464687710073","49","Hobbyist","Squidy","Squidy","2511180","https://store.steampowered.com/app/2511180"
"DMVR","1698724800000","false","5042","0","0","0.9941095244262149","94","Hobbyist","Lemmy","Lemmy","2543150","https://store.steampowered.com/app/2543150"
"Tales Up","1727136000000","false","242","0","0","0.5836325556296593","100","Hobbyist","Périple Studio","Périple Studio","2543210","https://store.steampowered.com/app/2543210"
"Project T.A.G","1696046400000","false","94","0","0","1.6538539916589987","83","Hobbyist","Skaar Interactive","Skaar Interactive","2543310","https://store.steampowered.com/app/2543310"
"Guidelicious","1694145600000","false","857","0","0","1.0036661434343055","94","Hobbyist","Tymedust Games","Tymedust Games","2544550","https://store.steampowered.com/app/2544550"
"Go Outside","1721779200000","false","483","0","0","0.7721080366166383","69","Hobbyist","DevNightGames","Backii","2545530","https://store.steampowered.com/app/2545530"
"Dot to Dot Sweep","1702011600000","false","128","0","0","2.2165161976322807","100","Hobbyist","T Cubed Software","T Cubed Software","2494790","https://store.steampowered.com/app/2494790"
"Charon's Crossing","1697515200000","false","152","0","0","2.545232532664237","86","Hobbyist","Bryce Hilyard","Bryce Hilyard","2555460","https://store.steampowered.com/app/2555460"
"OSLO:2084","1703134800000","false","231","0","0","1.911672771261398","82","Hobbyist","Anansi AS","Anansi AS","2349240","https://store.steampowered.com/app/2349240"
"Agents of SomeCompany","1717041600000","false","92","0","0","2.2301572552877325","100","Hobbyist","Delpod","Delpod","2357740","https://store.steampowered.com/app/2357740"
"The Jeffy Game","1698206400000","false","13512","0","0","2.395096005550886","84","Hobbyist","Kable10","Christopher Brandt","2357760","https://store.steampowered.com/app/2357760"
"Operation Space Force","1708491600000","true","570","0","0","0.7818388472854444","50","Hobbyist","Newton Fun Studio","Newton Fun Studio","2387280","https://store.steampowered.com/app/2387280"
"Fitting-In","1706590800000","false","103","0","0","0.7882078293560455","100","Hobbyist","ODav","ODav","2371110","https://store.steampowered.com/app/2371110"
"Magnir Saga Part 1","1694059200000","false","79","0","0","4.266398026956775","80","Hobbyist","PordeeHouse","PordeeHouse","2427540","https://store.steampowered.com/app/2427540"
"Black Gunner Wukong: Prologue","1699592400000","false","34636","0","0","1.489951690193615","99","Indie","Seal","Seal","2095890","https://store.steampowered.com/app/2095890"
"Triplets Trouble!!!","1696564800000","false","250","0","0","2.004921610241188","92","Hobbyist","Crying Star Games","Crying Star Games","2518550","https://store.steampowered.com/app/2518550"
"Traitorous Trek","1697428800000","true","81","0","0","4.188048386670872","80","Hobbyist","Tatame","ZhangWei","2391240","https://store.steampowered.com/app/2391240"
"Spellsphere","1696910400000","true","1","0.99","0","0","100","Hobbyist","Sledge169","Sledge169","2264770","https://store.steampowered.com/app/2264770"
"Eldritchvania","1707454800000","false","3844","0","0","4.824579654387193","85","Hobbyist","DeathCount Games","DeathCount Games","2423710","https://store.steampowered.com/app/2423710"
"Saloon Simulator: Prologue","1717560000000","false","55036","0","0","1.917767350084048","88","Indie","RockGame S.A.","Glivi Games S.A.","2419710","https://store.steampowered.com/app/2419710"
"Ex Vitro","1706677200000","false","2733","0","0","2.264420556491805","95","Hobbyist","Evolver Dynamics","Evolver Dynamics","2425580","https://store.steampowered.com/app/2425580"
"Warlocks Deeds","1699333200000","false","3846","0","0","5.183523678090305","87","Indie","Sub Orbital Software","Sub Orbital Software","2479780","https://store.steampowered.com/app/2479780"
"Aexia","1712030400000","true","192","0","0","1.5701992780651128","100","Hobbyist","Strawberry Fields Interactive","Strawberry Fields Interactive","2480260","https://store.steampowered.com/app/2480260"
