"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Syrian Warfare","1487653200000","false","130150","13.99","872116","12.760976937100425","86","Indie","Cats Who Play","Cats Who Play","485980","https://store.steampowered.com/app/485980",""
"WW2 Rebuilder","1673845200000","false","56597","19.99","872023","10.586119689268568","88","Indie","Madnetic Games,PlayWay S.A.","Madnetic Games","1573280","https://store.steampowered.com/app/1573280",""
"Yoku's Island Express","1527566400000","false","116605","19.99","871164","4.0607319759615494","96","Indie","Team17 Digital Ltd","Villa Gorilla","334940","https://store.steampowered.com/app/334940",""
"Pure Farming 2018","1520913600000","false","62708","19.99","871133","12.747884918049841","73","Indie","Techland Publishing","Ice Flames","534370","https://store.steampowered.com/app/534370",""
"Cogmind","1508126400000","true","48482","24.99","870873","23.63851671280019","96","Indie","Grid Sage Games","Grid Sage Games","722730","https://store.steampowered.com/app/722730",""
"Layers of Fear","1686801600000","false","39005","29.99","870583","7.873389954209932","80","Indie","Bloober Team SA","Anshar Studios,Bloober Team","1946700","https://store.steampowered.com/app/1946700",""
"Observer: System Redux","1604984400000","false","55155","29.99","870297","4.917195419766507","87","Indie","Bloober Team SA","Bloober Team,Anshar Studios","1386900","https://store.steampowered.com/app/1386900",""
"DARQ: Complete Edition","1565841600000","false","88566","19.99","870061","4.116417315345794","94","Indie","Unfold Games","Unfold Games","433550","https://store.steampowered.com/app/433550",""
"Instruments of Destruction","1646197200000","false","55450","19.99","869362","8.848129250389976","94","Indie","Radiangames","Radiangames","1428100","https://store.steampowered.com/app/1428100","1715313600000"
"Mass Effect™ 3 N7 Digital Deluxe Edition (2012)","1591848000000","false","62441","29.99","869007","22.506610921482125","74","AAA","Electronic Arts","BioWare","1238020","https://store.steampowered.com/app/1238020",""
"Home Sweet Home : Online","1687320000000","false","68234","0","869005","71.68406155444222","52","Indie","Shift Now","YGGDRAZIL GROUP PUBLIC COMPANY LIMITED","2334220","https://store.steampowered.com/app/2334220",""
"AVICII Invector","1575954000000","false","73665","19.99","868806","7.047401564438296","97","Indie","Hello There Games","Hello There Games","986800","https://store.steampowered.com/app/986800",""
"镇邪","1667534400000","false","99241","14.99","866738","9.893959375896317","88","Indie","INDIECN","灵煦工作室","1939560","https://store.steampowered.com/app/1939560",""
"The Suicide of Rachel Foster","1582088400000","false","129723","17.99","866179","5.583057767814266","69","AA","Daedalic Entertainment","ONE-O-ONE GAMES","1057750","https://store.steampowered.com/app/1057750",""
"Underground Blossom","1695787200000","false","312428","4.99","866002","2.6118278567463005","98","Indie","Rusty Lake","Rusty Lake","2291850","https://store.steampowered.com/app/2291850",""
"Hitman: Codename 47","1173931200000","false","275698","7.99","865811","2.842923960806485","73","Indie","IO Interactive A/S","IO Interactive A/S","6900","https://store.steampowered.com/app/6900",""
"Pro Cycling Manager 2017","1497499200000","false","36985","9.99","865655","78.81579154826277","73","AA","Focus Entertainment","Cyanide Studio","525920","https://store.steampowered.com/app/525920",""
"Wolfenstein 3D","1186113600000","false","343238","4.99","865320","2.162641940418273","94","AAA","Bethesda Softworks","id Software","2270","https://store.steampowered.com/app/2270",""
"Neptunia x SENRAN KAGURA: Ninja Wars","1652241600000","false","42949","49.99","864756","15.52779618698807","83","Indie","Idea Factory International","Idea Factory,Compile Heart,Tamsoft","1836860","https://store.steampowered.com/app/1836860",""
"Impostor Factory","1632974400000","false","174737","9.99","864470","4.139946503303926","96","Indie","Freebird Games","Freebird Games","1182620","https://store.steampowered.com/app/1182620",""
"Landlord's Super","1588219200000","false","52859","19.99","864186","19.49947151241709","86","Indie","Yogscast Games","Minskworks","1127840","https://store.steampowered.com/app/1127840","1684987200000"
"FATE","1386824400000","false","169603","7.99","863899","10.136850448534025","95","Indie","WildTangent","WildTangent","246840","https://store.steampowered.com/app/246840",""
"KoboldKare","1585627200000","false","60561","14.99","863118","26.117107650998097","92","Indie","Naelstrof","Naelstrof","1102930","https://store.steampowered.com/app/1102930","1671080400000"
"Umineko When They Cry - Question Arcs","1467950400000","false","58826","24.99","862907","39.36031756435777","0","Indie","MangaGamer","07th Expansion","406550","https://store.steampowered.com/app/406550",""
"Out of Ore","1667188800000","false","55046","16.99","862319","41.04517025761396","84","Indie","North Modding Company AB","North Modding Company AB","2009350","https://store.steampowered.com/app/2009350",""
"VALKYRIE ELYSIUM","1668142800000","false","29861","59.99","860902","13.342448010566162","63","AA","Square Enix","Square Enix,Soleil Ltd.","1963210","https://store.steampowered.com/app/1963210",""
"Lost","1569816000000","false","735089","1.99","860613","4.782350610264879","81","Indie","DSGame","DSGame","1126290","https://store.steampowered.com/app/1126290",""
"Heaven's Vault","1555387200000","false","56732","24.99","860523","10.99851838690296","88","Indie","inkle Ltd","inkle Ltd","774201","https://store.steampowered.com/app/774201",""
