"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Dream Golf VR","1509681600000","false","53087","0","0","0.5837793405218596","74","Hobbyist","Isaac Stearns","Isaac Stearns","723610","https://store.steampowered.com/app/723610",""
"High Noon","1509944400000","true","0","4.99","0","0","0","Hobbyist","Revintu","The Holodeck","738230","https://store.steampowered.com/app/738230",""
"Cubion","1509854400000","false","936","0","0","1.5794179299970375","83","Hobbyist","BBit","BBit","710550","https://store.steampowered.com/app/710550",""
"Morgan lives in a Rocket House in VR","1509681600000","false","10544","0","0","0.7124107363368283","92","Hobbyist","Fold Up Studios","Fold Up Studios","724180","https://store.steampowered.com/app/724180",""
"Audio Factory","1509854400000","false","12209","0","0","0.6596343871740683","83","Hobbyist","Google","Google","722590","https://store.steampowered.com/app/722590",""
"More Than Just Chess","1509681600000","false","1","0.99","0","0","50","Hobbyist","More Than Just Chess","More Than Just Chess","729650","https://store.steampowered.com/app/729650",""
"Alien Arena: Warriors Of Mars","1509681600000","false","30290","0","0","5.551677284276971","79","Hobbyist","COR Entertainment, LLC","COR Entertainment, LLC","629540","https://store.steampowered.com/app/629540",""
"Timension","1509681600000","true","4361","0","0","0.7930644561630108","83","Hobbyist","Team Full Sail","Team Full Sail","699720","https://store.steampowered.com/app/699720",""
"Rival Rampage","1510030800000","false","55982","0","0","260.0599864946573","80","Hobbyist","Oddscure","Oddscure,RadioDog","663690","https://store.steampowered.com/app/663690",""
"Path Out","1509595200000","false","15053","0","0","1.0247871894797156","92","Hobbyist","Causa Creations","Causa Creations","725980","https://store.steampowered.com/app/725980",""
"Travel VR","1509595200000","false","10999","0","0","1.2423112792336792","39","Hobbyist","Little Maxima LLC","Little Maxima LLC","730090","https://store.steampowered.com/app/730090",""
"Hollowed","1509595200000","false","17372","0","0","4.136959586797241","80","Hobbyist","Project Polish Productions","Project Polish Productions","669630","https://store.steampowered.com/app/669630",""
"YOUFIGHT","1522540800000","true","673","0","0","0.45160575020314003","80","Hobbyist","OPENCAP STUDIO","OPENCAP STUDIO","733710","https://store.steampowered.com/app/733710",""
"Merper VR","1509595200000","false","5571","0","0","1.24544866785329","88","Hobbyist","Federico Schliemann","Federico Schliemann","725510","https://store.steampowered.com/app/725510",""
"BANANO BROS.","1509508800000","false","2506","0","0","3.9387512131734015","92","Hobbyist","Project Purity Team","Project Purity Team","723820","https://store.steampowered.com/app/723820",""
"Derpy Dinos","1509595200000","false","13847","0","0","2.299193784372622","76","Hobbyist","Derpy Dinos","Derpy Dinos","718500","https://store.steampowered.com/app/718500",""
"Imperil","1509508800000","false","1057","0","0","2.244819493755741","95","Hobbyist","Polybit","Polybit","719110","https://store.steampowered.com/app/719110",""
"Necromancer Accountant","1509422400000","false","9138","0","0","7.936431368516973","72","Hobbyist","Artyom Design","Artyom Laletin","696160","https://store.steampowered.com/app/696160",""
"Just A Dream","1509422400000","false","11532","0","0","1.2919546087088871","81","Hobbyist","The Hyper Carries!","The Hyper Carries!","712770","https://store.steampowered.com/app/712770",""
"Lines X Free","1509422400000","false","111942","0","0","0.6937662232072591","93","Indie","Hook Games","Konstructors","725340","https://store.steampowered.com/app/725340",""
"Perceptions of the Dead","1509422400000","false","21761","0","0","1.8489110642473503","92","Indie","Ithaqua Labs","Ithaqua Labs","745760","https://store.steampowered.com/app/745760",""
"Fractus","1509422400000","false","1","0.99","0","0","0","Hobbyist","Jeff Apostolos","Jeff Apostolos","656280","https://store.steampowered.com/app/656280",""
"Kitty Rescue","1509508800000","false","6053","0","0","1.309080500627639","75","Hobbyist","Mesmerise Global","Mesmerise Studios","726620","https://store.steampowered.com/app/726620",""
"SightLineVR","1509422400000","false","10978","0","0","0.6339729758345521","91","Hobbyist","Solirax","Frooxius,Louis Arrigoni,Ondrej Pultar","412360","https://store.steampowered.com/app/412360",""
"Cube Racer","1509336000000","false","138123","0","0","7.886902564360963","91","Hobbyist","Simon Blasen","Simon Blasen","705210","https://store.steampowered.com/app/705210",""
"Defense Clicker","1509422400000","true","10634","0","0","83.39465968617021","74","Hobbyist","Albatros Softworks","Albatros Softworks","707590","https://store.steampowered.com/app/707590",""
"Light of Mine","1509336000000","false","939","0","0","0.7761248199959209","87","Hobbyist","nonPareil Institute","nP Studios","722350","https://store.steampowered.com/app/722350",""
"Codename CURE","1435708800000","false","2072733","0","0","4.7307909869550056","85","Hobbyist","Raptor Byte","Raptor Byte","355180","https://store.steampowered.com/app/355180","1509422400000"
"Forgotten Light","1509336000000","false","1","0.99","0","0","0","Hobbyist","FellowPlayer","Luke Cripps","735680","https://store.steampowered.com/app/735680",""
"Coffee Run","1509336000000","false","13387","0","0","1.0533037621304173","78","Hobbyist","Andrew Rodenhiser","Andrew Rodenhiser","731180","https://store.steampowered.com/app/731180",""
"Void Memory","1509336000000","false","10834","0","0","8.673878221080434","67","Indie","Gustav","Gustav","727510","https://store.steampowered.com/app/727510",""
"Google Spotlight Stories: Son of Jaguar","1509336000000","false","10997","0","0","0.8290629308498781","85","Hobbyist","Google Inc.","Google Inc.","714580","https://store.steampowered.com/app/714580",""
"Time Killers: CatchOut","1535760000000","false","1435","0","0","1.3576692924835394","75","Hobbyist","Space Fractal","Space Fractal","735520","https://store.steampowered.com/app/735520","1509422400000"
"Turtle: Voidrunner","1508990400000","false","1030","0","0","2.3916723347111355","93","Hobbyist","Grey Gods","Grey Gods","729180","https://store.steampowered.com/app/729180",""
"HereAfter","1508990400000","true","7932","0","0","1.4293640070737248","72","Hobbyist","Brown Studios","Brown Studios","652330","https://store.steampowered.com/app/652330",""
"VR Triber","1508990400000","true","4720","0","0","0.5649468789828916","38","Hobbyist","VR Triber","VR Triber","680170","https://store.steampowered.com/app/680170",""
"Don't Make Love","1508990400000","false","35392","0","0","1.0235827143926417","85","Hobbyist","Maggese","Maggese","723890","https://store.steampowered.com/app/723890",""
"Malzbie's Pinball Collection","1509076800000","false","19982","0","0","7.079206989562749","78","Hobbyist","Malzbie Games","Malzbie Games","729580","https://store.steampowered.com/app/729580",""
"Guns'n'Stories: Preface VR","1508990400000","false","142680","0","0","0.9935935645486591","83","Indie","MIROWIN","MIROWIN","716260","https://store.steampowered.com/app/716260",""
"Flightless Classic","1509076800000","false","21591","0","0","0.3145086721902417","91","Hobbyist","Bristol Street Studios","Bristol Street Studios","731770","https://store.steampowered.com/app/731770",""
