"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Madland","1572998400000","1566360000000","false","30","6.99","100","2.2882864813924355","0","Hobbyist","METAL SOURCE STUDIOS","METAL SOURCE STUDIOS","962860","https://store.steampowered.com/app/962860"
"Arkady Survive","1558670400000","","false","192","0.99","100","1.5012280079649416","78","Hobbyist","Digital Vitamin","Digital Vitamin","814320","https://store.steampowered.com/app/814320"
"Deep Dungeon: Gym","1557115200000","","false","224","0.99","100","0.6625622492192932","75","Hobbyist","NORSKA","NORSKA","1067050","https://store.steampowered.com/app/1067050"
"La Fuga","1553659200000","","false","50","5.99","100","1.0514917877757795","67","Indie","Erbe Software","Exelweiss","1024470","https://store.steampowered.com/app/1024470"
"Ribbon Racer","1544918400000","1539144000000","false","45","3.99","100","1.980353043160668","100","Hobbyist","Tehawar","Tehawar","947960","https://store.steampowered.com/app/947960"
"ばるばろっさ! ～すすめ? 赤軍少女旅団～(全年齢版)","1559001600000","1518066000000","false","15","14.99","100","3.2007284888661682","100","Indie","Flying Panjandrum / ふらいんぐパンジャンドラム","Flying Panjandrum / ふらいんぐパンジャンドラム","793080","https://store.steampowered.com/app/793080"
"Funball Games VR","1509422400000","","false","75","1.99","100","0.48425235860235033","100","Hobbyist","Fungamesvr","Daniel Rychlý,Milan Matonok","722370","https://store.steampowered.com/app/722370"
"Access","1506657600000","","false","30","4.99","100","2.624895438348338","100","Hobbyist","Secret Overground Lab","Secret Overground Lab","672410","https://store.steampowered.com/app/672410"
"Mahjong Match","1541030400000","1505793600000","false","162","2.99","100","0.7330710953172261","13","Indie","Boogygames Studios","Boogygames Studios","709610","https://store.steampowered.com/app/709610"
"India Garden","1509494400000","1496376000000","false","84","8.99","100","3.7579918789531","60","Indie","familyplay","Makivision Games","636020","https://store.steampowered.com/app/636020"
"BadMan","1677128400000","","false","198","0.99","100","1.4568544128793541","100","Hobbyist","onlykemal","onlykemal,akmastertv","2288570","https://store.steampowered.com/app/2288570"
"The Viriditas Chapel of Perpetual Adoration","1678680000000","","false","30","4.99","100","0","100","Hobbyist","Song of Songs,Liminous Editions,Tale of Tales","Michael Samyn","2350480","https://store.steampowered.com/app/2350480"
"Crash & Bump","1681358400000","","true","16","6.99","100","2.7201519816687147","100","Hobbyist","Darian Verduzco","Darian Verduzco","2097150","https://store.steampowered.com/app/2097150"
"KARTMania","1682568000000","","false","30","4.99","100","2.1195488621599345","100","Hobbyist","codeArts K.K.","codeArts K.K.","2361850","https://store.steampowered.com/app/2361850"
"Mage Math","1567828800000","","false","23","12.99","100","5.500078905295887","80","Hobbyist","Mage Learning Interactive LLC","Mage Learning Interactive LLC","1131210","https://store.steampowered.com/app/1131210"
"Shape Theory","1684728000000","","false","30","4.99","100","0.8417524433424695","100","Hobbyist","Neotoma Games","Neotoma Games","2327490","https://store.steampowered.com/app/2327490"
