"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Pumpkin's Revenge","1721174400000","false","94","0","0","0.18416666666666665","75","Hobbyist","Radiant","Radiant","3058490","https://store.steampowered.com/app/3058490"
"REAL CAR Offroad Racing Drift","1722384000000","false","1400","0","0","1.1743031174866634","68","Hobbyist","Tuning Mania","Tuning Mania","2938050","https://store.steampowered.com/app/2938050"
"FreeCell Solitaire Classic Card Game","1721174400000","false","4500","0","0","0.4374496866918144","100","Indie","Classic Card Games Limited","Classic Card Games Limited","3076120","https://store.steampowered.com/app/3076120"
"Gravity Sphere","1721347200000","true","119","0","0","0.24194444444444432","100","Hobbyist","DevB0t","DevB0t","3064660","https://store.steampowered.com/app/3064660"
"Pushika - Cat Suika Game","1721001600000","false","679","0","0","3.530506616136189","96","Hobbyist","Dabrowa","Dabrowa","3061200","https://store.steampowered.com/app/3061200"
"Digital TableTops Player","1721088000000","false","178","0","0","2.975236766643154","100","Hobbyist","Digital TableTops","Digital TableTops","3073720","https://store.steampowered.com/app/3073720"
"Flappy Horse","1721520000000","false","199","0","0","0.31558335597039583","82","Hobbyist","Steaming Coffee Studios","Steaming Coffee Studios","3072280","https://store.steampowered.com/app/3072280"
"Rock the Islands","1721952000000","false","3833","0","0","5.8193495892088976","92","Hobbyist","HYPE GAME LLC","HYPE GAME LLC","2987860","https://store.steampowered.com/app/2987860"
"I am immortal here","1721174400000","false","640","0","0","6.3273314365738225","54","Hobbyist","Sxdera","Sxdera","3061020","https://store.steampowered.com/app/3061020"
"Tower of the Dragon","1721952000000","false","941","0","0","2.4362888106101663","100","Hobbyist","ZeroHP","ZeroHP","2686940","https://store.steampowered.com/app/2686940"
