"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Might & Magic: Heroes VI","1318478400000","false","571050","9.99","7660891","44.135250513596","48","AAA","Ubisoft","Blackhole","48220","https://store.steampowered.com/app/48220",""
"Rayman® Legends","1378180800000","false","544178","29.99","7655248","11.518905292697395","90","AAA","Ubisoft","Ubisoft Montpellier","242550","https://store.steampowered.com/app/242550",""
"Attack on Titan 2 - A.O.T.2","1682481600000","false","189136","59.99","7653369","31.248992848860293","93","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","601050","https://store.steampowered.com/app/601050",""
"Knights of Honor II: Sovereign","1670302800000","false","220392","44.99","7648558","23.370302646325108","77","AA","THQ Nordic","Black Sea Games","736820","https://store.steampowered.com/app/736820",""
"LEGO® Marvel™ Super Heroes","1382414400000","false","1111232","19.99","7648405","23.439581048766303","95","AA","Warner Bros. Interactive Entertainment","Traveller's Tales","249130","https://store.steampowered.com/app/249130",""
"GUILTY GEAR Xrd REV 2","1480550400000","false","484037","29.99","7646153","27.17114620338501","94","AA","Arc System Works","Arc System Works","520440","https://store.steampowered.com/app/520440","1496203200000"
"The Dark Pictures Anthology: Man of Medan","1567051200000","false","417868","19.99","7643570","6.801317227110928","75","Indie","BANDAI NAMCO Entertainment Europe","Supermassive Games","939850","https://store.steampowered.com/app/939850",""
"Draw & Guess","1609045200000","false","3748851","2.99","7642610","12.023574816742338","84","Indie","Acureus","Acureus","1483870","https://store.steampowered.com/app/1483870","1615525200000"
"Battlefleet Gothic: Armada 2","1548306000000","false","523465","19.99","7640535","24.81891011802472","76","AA","Focus Entertainment","Tindalos Interactive","573100","https://store.steampowered.com/app/573100",""
"NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD","1382587200000","false","750316","19.99","7635667","14.51828787166966","90","AA","BANDAI NAMCO Entertainment","CyberConnect2 Co. Ltd.","234670","https://store.steampowered.com/app/234670",""
"Last Oasis","1585195200000","true","341853","29.99","7606506","92.59282339331806","62","Indie","Donkey Crew,Snail Games USA","Donkey Crew","903950","https://store.steampowered.com/app/903950",""
"Across the Obelisk","1617854400000","false","552248","19.99","7573228","49.05324045739211","84","AAA","Paradox Interactive,Paradox Arc","Dreamsite Games","1385380","https://store.steampowered.com/app/1385380","1660622400000"
"Infection Free Zone","1712808000000","true","392771","24.99","7573148","20.024412684318182","73","Indie","Games Operators","Jutsu Games","1465460","https://store.steampowered.com/app/1465460",""
"Senren＊Banka","1581656400000","false","417115","34.99","7554972","32.66603959884055","99","Indie","HIKARI FIELD,NekoNyan Ltd.","YUZUSOFT","1144400","https://store.steampowered.com/app/1144400",""
"Overcooked","1470196800000","false","1485737","16.99","7554154","5.452913239101868","91","Indie","Team17 Digital Ltd","Ghost Town Games Ltd.","448510","https://store.steampowered.com/app/448510",""
"Avorion","1483228800000","false","506199","24.99","7541956","92.95988688499163","90","Indie","Boxelware","Boxelware","445220","https://store.steampowered.com/app/445220","1583726400000"
"Salt and Sanctuary","1463457600000","false","935206","17.99","7533594","12.586489748310234","90","Indie","Ska Studios","Ska Studios","283640","https://store.steampowered.com/app/283640",""
"Mini Motorways","1626753600000","false","980160","9.99","7513330","11.568596856080074","96","Indie","Dinosaur Polo Club","Dinosaur Polo Club","1127500","https://store.steampowered.com/app/1127500",""
"KINGDOM HEARTS -HD 1.5+2.5 ReMIX-","1718251200000","false","232266","49.99","7507685","32.71309499627073","76","AA","Square Enix","Square Enix","2552430","https://store.steampowered.com/app/2552430",""
"CARRION","1595476800000","false","622963","19.99","7500077","6.29637832769861","94","AA","Devolver Digital","Phobia Game Studio","953490","https://store.steampowered.com/app/953490",""
"The Universim","1535428800000","false","327012","29.99","7485964","16.938221800437393","81","Indie","Crytivo","Crytivo","352720","https://store.steampowered.com/app/352720","1705899600000"
"Valkyria Chronicles™","1415682000000","false","858338","19.99","7484975","12.978811968558324","91","AA","SEGA","SEGA","294860","https://store.steampowered.com/app/294860",""
"Contagion","1377993600000","false","958171","9.99","7474544","8.490638389260583","73","Indie","Monochrome, Inc","Monochrome, Inc","238430","https://store.steampowered.com/app/238430","1382673600000"
"KARDS - The WW2 Card Game","1555041600000","false","1335647","0","7466583.138613272","26.518196623960172","78","Indie","1939 Games","1939 Games","544810","https://store.steampowered.com/app/544810","1586923200000"
"Rise of Nations: Extended Edition","1402545600000","false","1073456","19.99","7465759","22.020318497250067","95","AAA","Xbox Game Studios","SkyBox Labs,Big Huge Games","287450","https://store.steampowered.com/app/287450",""
"BlazBlue Entropy Effect","1692072000000","false","546485","19.99","7462701","13.618396058651413","93","Indie","91Act","91Act","2273430","https://store.steampowered.com/app/2273430",""
"GORN","1498867200000","false","543983","19.99","7456018","5.459657073156175","94","AA","Devolver Digital","Free Lives","578620","https://store.steampowered.com/app/578620","1563422400000"
