"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Maze Art: Green","1656806400000","1638421200000","false","33","1.99","59","0.55917348924743","67","Hobbyist","My Label Game Studio","My Label Game Studio","1816420","https://store.steampowered.com/app/1816420"
"Deep Madness","1630382400000","","false","138","1.99","59","1.1746463440613772","83","Hobbyist","domsse interactive","domsse interactive","1722300","https://store.steampowered.com/app/1722300"
"Need for sharp","1627444800000","","false","15","4.99","59","0","100","Hobbyist","N-Alt Lab","N-Alt Lab,Lepterion,Lancer0076","1685790","https://store.steampowered.com/app/1685790"
"Endro","1634601600000","1616126400000","false","125","0.99","59","0.3268055555555558","67","Hobbyist","DreamlessHero","DreamlessHero","1547430","https://store.steampowered.com/app/1547430"
"Мистер Вселенная","1625270400000","1608267600000","false","75","0.99","59","0.49130452689985454","100","Hobbyist","Архимонд Пепелитель","Архимонд Пепелитель","1441630","https://store.steampowered.com/app/1441630"
"Finger Breaker","1606712400000","","false","90","0.99","59","0.5383140017678478","100","Hobbyist","SD_TERK","SD_TERK","1415120","https://store.steampowered.com/app/1415120"
"Difficult Platformer Game","1604466000000","","false","69","0.99","59","0.5488659716981494","80","Hobbyist","NoTheOtherMatt","NoTheOtherMatt","1447160","https://store.steampowered.com/app/1447160"
"Dangerous Lands 2 - Evil Ascension","1603080000000","","true","54","1.99","59","0.5229665162511337","25","Indie","Sabrina Aridi","Sabrina Aridi","1283740","https://store.steampowered.com/app/1283740"
"1Day一天","1601438400000","","false","72","0.99","59","0.4376809289162672","75","Hobbyist","若想创意设计工作室","若想创意设计工作室","1409680","https://store.steampowered.com/app/1409680"
"Guns N Stuff","1600833600000","","false","69","0.99","59","1.5614173697467308","83","Hobbyist","Alexander Voidoc","Alexander Voidoc","1406350","https://store.steampowered.com/app/1406350"
"Kaiju Krashers","1597118400000","1597377600000","false","54","1.99","59","0.428631188446121","40","Hobbyist","Retrobolt","Brandon Mccurdy","1369830","https://store.steampowered.com/app/1369830"
"Martian Potato","1592280000000","","false","19","4.99","59","0.49927196217186987","56","Hobbyist","Frosted Wings Studio","Frosted Wings Studio","1317850","https://store.steampowered.com/app/1317850"
"KnightRoyale","1587268800000","","false","105","1.49","59","3.0311955437441918","100","Hobbyist","teodlegames","abdulkadir","1259310","https://store.steampowered.com/app/1259310"
"DragonScales 3: Eternal Prophecy of Darkness","1664064000000","1579496400000","false","36","6.99","59","0.573479819819874","50","Hobbyist","IKIGames","IKIGames","1215310","https://store.steampowered.com/app/1215310"
"7-minute HOP","1541739600000","","false","75","0.99","59","11.834418905930434","44","Hobbyist","VladProduction","VladProduction","961210","https://store.steampowered.com/app/961210"
"Blind Mind","1524110400000","","false","54","1.99","59","1.1724122236017487","33","Hobbyist","Arkraptor","Arkraptor","837290","https://store.steampowered.com/app/837290"
"Mystical","1530403200000","1518066000000","false","26","4.99","59","1.0306313169046102","28","Indie","Ziggurat","Infogrames","781240","https://store.steampowered.com/app/781240"
"Blue Snake Adventures","1508472000000","","false","96","0.99","59","1.3907567154841114","63","Hobbyist","","Bacq Stellan","722080","https://store.steampowered.com/app/722080"
"Marimba VR","1483333200000","","false","54","1.99","59","98.19741544679837","33","Hobbyist","Ruby Games","Ruby Games","560930","https://store.steampowered.com/app/560930"
"Dark Shrine","1674018000000","","false","72","0.99","59","0.13866666666666663","40","Hobbyist","ciel45","ciel45","2268460","https://store.steampowered.com/app/2268460"
"Kitball 20000","1674190800000","","false","30","2.99","59","1.1764577859269676","100","Hobbyist","Proper Dev","Randy Becker","2204400","https://store.steampowered.com/app/2204400"
"Web Crawlies {Multiplayer}","1676005200000","","false","96","0.99","59","0.3428432677382486","75","Indie","Archor Games","Archor Wright","2298990","https://store.steampowered.com/app/2298990"
"Toy Rider","1677474000000","","false","36","2.99","59","0","50","Hobbyist","Omnaya Studios","Omnaya Studios","2313760","https://store.steampowered.com/app/2313760"
"Legendary Realms: A Fantasy World Odyssey","1679544000000","","true","33","1.99","59","0.5606328132317748","60","Hobbyist","Golden Harvest Games","Golden Harvest Games","2331150","https://store.steampowered.com/app/2331150"
"Draw Rider Remake","1679630400000","","false","14","19.99","59","5.433423841284986","100","Indie","17Studio","17Studio","2341140","https://store.steampowered.com/app/2341140"
"Swinging Over It with Alin Lucian","1683086400000","","false","22","2.99","59","1.4587645190341085","100","Hobbyist","Alin Lucian","Alin Lucian","2380250","https://store.steampowered.com/app/2380250"
"Sorcerer's mid-month exam","1683172800000","","false","18","4.99","59","0.7736274953391953","50","Hobbyist","Aincvy","Aincvy","2391490","https://store.steampowered.com/app/2391490"
"Jump Tracks","1690257600000","","false","43","0.99","59","0.5226989458054271","100","Hobbyist","Bryan Perfetto","Bryan Perfetto","2490690","https://store.steampowered.com/app/2490690"
