"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Get Them Boats: Orca Revenge","1693368000000","false","74","0.99","57","0.28017991253988705","100","Hobbyist","BefuddleBug","BefuddleBug","2544500","https://store.steampowered.com/app/2544500"
"Golful","1693800000000","false","16","3.99","57","1.0957536030327477","100","Hobbyist","Sam Peters","Sam Peters","2508410","https://store.steampowered.com/app/2508410"
"Aatral","1693886400000","false","65","0.99","57","0.9578512193439601","86","Hobbyist","Exio Entertainments","Exio Entertainments","2539730","https://store.steampowered.com/app/2539730"
"Across Kiloparsecs","1709528400000","false","15","4.99","57","0","100","Hobbyist","Dragon Dropper","Dragon Dropper","2505080","https://store.steampowered.com/app/2505080"
"Dreaming Diorama","1697515200000","false","6","9.99","57","3.1346309055397903","100","Hobbyist","Junk Sphere Games","Junk Sphere Games","2460640","https://store.steampowered.com/app/2460640"
"Evil Diary","1700802000000","false","18","4.99","57","0.5719365354764969","50","Indie","Ratalaika Games S.L.","9Ratones,Angelo Gamedev","2563470","https://store.steampowered.com/app/2563470"
"Meowing Point","1698638400000","false","20","4.44","57","1.1832520995847153","92","Hobbyist","yofrancisco","yofrancisco","2528710","https://store.steampowered.com/app/2528710"
"Morph Animals","1695960000000","false","30","1.99","57","1.799259769223842","0","Hobbyist","Wizard's Doom Studio","RipperNobbs","2599150","https://store.steampowered.com/app/2599150"
"INFECTED - Super Soldier Project","1706590800000","true","9","9.99","57","1.2035554195330196","50","Hobbyist","FassiGames","FassiGames","2619120","https://store.steampowered.com/app/2619120"
"American Isekai: Legends of Nipponia","1701320400000","false","8","9.99","57","54.33425126691498","100","Hobbyist","MerleTesterLLC","GMVStudios","2589290","https://store.steampowered.com/app/2589290"
"Mortadelo y Filemón: Balones y Patadones","1705640400000","false","15","4.99","57","0","0","Indie","Erbe Software","Alcachofa Soft","2654930","https://store.steampowered.com/app/2654930"
"Mortadelo y Filemón: Mamelucos a la Romana","1706158800000","false","15","4.99","57","0","100","Indie","Erbe Software","Alcachofa Soft","2654970","https://store.steampowered.com/app/2654970"
"Mortadelo y Filemón: Terror, Espanto y Pavor","1705554000000","false","15","4.99","57","0","0","Indie","Erbe Software","Alcachofa Soft","2654980","https://store.steampowered.com/app/2654980"
"No Way Out","1702616400000","false","50","1.99","57","1.123497921353588","50","Hobbyist","NGUYỄN TRUNG ĐỨC","NGUYỄN MINH HÙNG","2717140","https://store.steampowered.com/app/2717140"
"Santa and present chaos","1704258000000","false","36","1.99","57","0.6052113850739984","50","Hobbyist","Rudolph","Rudolph","2244410","https://store.steampowered.com/app/2244410"
"DANGER ZONE BOMBER","1702962000000","false","36","2.99","57","0","50","Hobbyist","SINABRO SOFT","SINABRO SOFT","2710390","https://store.steampowered.com/app/2710390"
"Oil Coin","1703048400000","false","83","0.99","57","1.543614824443753","80","Hobbyist","STuNT","STuNT","2724810","https://store.steampowered.com/app/2724810"
"Futa Training","1704430800000","false","23","2.99","57","0.6004716578626746","0","Indie","Cute Pen Games","Cute Pen Games","2269220","https://store.steampowered.com/app/2269220"
"It Mimics","1703480400000","false","72","0.99","57","0.1552777777777778","67","Hobbyist","Postal Knight Games","Postal Knight Games","2718710","https://store.steampowered.com/app/2718710"
"Drop Racing","1706763600000","false","8","7.99","57","3.4490448463467733","100","Hobbyist","Freakiest Show","Freakiest Show","2741400","https://store.steampowered.com/app/2741400"
"Captain CoinCoin","1706763600000","true","15","4.99","57","1.7033797308767786","100","Hobbyist","Hexace Games","Hexace Games","2669730","https://store.steampowered.com/app/2669730"
"Hexpire","1720656000000","false","15","4.99","57","0.8422080769376802","100","Hobbyist","DoughnutDev","DoughnutDev","2792760","https://store.steampowered.com/app/2792760"
"Tiny House","1708405200000","false","15","4.99","57","0","0","Hobbyist","XSGames","XSGames","2826220","https://store.steampowered.com/app/2826220"
"Tafl PTK","1709182800000","true","15","7.99","57","2.7699691528247508","100","Hobbyist","Oak The Wise","Oak The Wise","2719820","https://store.steampowered.com/app/2719820"
"Insect Flight Simulator VR","1716955200000","false","32","2.99","57","0.34473193625187537","67","Hobbyist","Thoth VR Health","Thoth VR Health","2758230","https://store.steampowered.com/app/2758230"
"Find Together on Stream","1710820800000","false","15","4.99","57","164.37244804125962","100","Hobbyist","Old Potato","Old Potato","2794030","https://store.steampowered.com/app/2794030"
"Liquid Entry","1711339200000","false","36","2.99","57","0.6329716578626742","50","Hobbyist","SLIMEMAKERS","SONGHWA CHOI,HYUNHEE LEE,EUIJIN JEONG","2770300","https://store.steampowered.com/app/2770300"
"FoolHut Pack - 3 games in 1","1713499200000","false","31","3.01","57","0.9890627968353121","100","Hobbyist","BolHut","BolHut","2861400","https://store.steampowered.com/app/2861400"
"Crystal Guardian","1713758400000","true","15","1.99","57","0","0","Hobbyist","AKDasan","AKDasan","2920020","https://store.steampowered.com/app/2920020"
"Oops! Zombie Swarm","1717732800000","false","8","7.99","57","1.6239075209196416","100","Hobbyist","Hugo","Hugo","1341120","https://store.steampowered.com/app/1341120"
"Against Humanity","1715918400000","false","15","4.99","57","1.0940133741481466","100","Hobbyist","Ares World Entertainment","Zios,Ares World Entertainment","2845360","https://store.steampowered.com/app/2845360"
"五金圣剑模拟器","1717128000000","false","74","0.99","57","0.20559500000000014","80","Hobbyist","五金圣剑","五金圣剑","2979580","https://store.steampowered.com/app/2979580"
"Legends Of The Eternal Flame","1716955200000","false","15","4.99","57","0","100","Indie","GamePlanet","Lapalapa Magic Team","2927310","https://store.steampowered.com/app/2927310"
