"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Project I","1699765200000","false","1266","0","0","0.9540412891100297","91","Hobbyist","Junha Choi","Junha Choi","2641890","https://store.steampowered.com/app/2641890"
"Teku","1699938000000","false","1207","0","0","7.4066038226632545","91","Hobbyist","Christophe Coyard","Christophe Coyard","2660750","https://store.steampowered.com/app/2660750"
"별을 좇는 까마귀(To The Star)","1699765200000","false","1172","0","0","0.4764160000590226","79","Hobbyist","Sejong Univ. PandoraCube","Lee Jimin, Na Dan, Lee Uihwan, Rhee Inyoung","2602380","https://store.steampowered.com/app/2602380"
"3DC","1706677200000","false","159","0","0","2.1415859516527287","82","Hobbyist","Kim Martinez","Kim Martinez","2659230","https://store.steampowered.com/app/2659230"
"Halloween Sinister Trivia","1700197200000","false","1","0.99","0","0","0","Hobbyist","Hacke Mate","Hacke Mate","2664760","https://store.steampowered.com/app/2664760"
"Journey's Land Demo","1698638400000","false","15","0","0","0","100","Hobbyist","SoteroApps","SoteroApps","2667080","https://store.steampowered.com/app/2667080"
"Mazes and Labyrinths","1700197200000","false","912","0","0","1.0112879554861345","100","Hobbyist","OnlineVideoSurfer","OnlineVideoSurfer","2641230","https://store.steampowered.com/app/2641230"
"Rivers of Blood","1700110800000","false","103","0","0","1.600438216632888","67","Hobbyist","Eric Bruno","Eric Bruno","2655610","https://store.steampowered.com/app/2655610"
"Golden Axe Idol - Escape The Room","1700715600000","false","7928","0","0","0.5487908707581791","85","Indie","Mr.H game,Lewd Formosa","Mr.H","2654220","https://store.steampowered.com/app/2654220"
"Cake Game","1699938000000","false","1174","0","0","3.670333067741072","74","Hobbyist","Mika Pi","Mika Pi","2660100","https://store.steampowered.com/app/2660100"
"Cooktopia","1700024400000","false","747","0","0","1.1010284565461552","93","Hobbyist","Ahmet Caya","Ahmet Caya","2398580","https://store.steampowered.com/app/2398580"
"Kerker","1724976000000","false","1527","0","0","1.019675719532825","93","Hobbyist","Retrobright","Retrobright","2645100","https://store.steampowered.com/app/2645100"
"New Zealand Jigsaw Puzzles","1699938000000","false","1","0.99","0","0","0","Indie","Boogygames Studios","Boogygames Studios","2672780","https://store.steampowered.com/app/2672780"
"Out Of Shapes","1699938000000","false","1","0.99","0","1.3575700518538325","100","Hobbyist","W3zl3y3","W3zl3y3","2663510","https://store.steampowered.com/app/2663510"
"Shadow Of Sound","1699938000000","false","781","0","0","1.2046083093280935","75","Hobbyist","MITSURU","神渣冬小狼","2655230","https://store.steampowered.com/app/2655230"
"The Energy Warrior / 能量战士","1699938000000","false","1","0.99","0","0","0","Hobbyist","null","null","2626100","https://store.steampowered.com/app/2626100"
"Aviators","1706072400000","false","130152","0","0","1.21620364081447","76","Indie","Instytut Pamięci Narodowej","Chronospace","2626910","https://store.steampowered.com/app/2626910"
"Nut City Blues","1700715600000","false","8471","0","0","1.176355608488984","98","Hobbyist","looking4stupid","looking4stupid","2670920","https://store.steampowered.com/app/2670920"
"Please, Touch The Artwork 2","1708318800000","false","182482","0","0","0.8315580172031648","100","Indie","Thomas Waterzooi","Thomas Waterzooi","2600140","https://store.steampowered.com/app/2600140"
"Survive Planet Yubglub","1702702800000","true","300","0","0","2.0792527298101655","88","Hobbyist","BugB Games","BugB Games","1869070","https://store.steampowered.com/app/1869070"
