"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Incident Survival","1715313600000","false","94","0","0","2.7368469454382183","100","Hobbyist","Done by Pan,Hanpan","Pan","2900060","https://store.steampowered.com/app/2900060"
"Legends Resurrected Online","1715832000000","false","707","0","0","2.5225061860750033","86","Hobbyist","William Florez","William Florez","2931280","https://store.steampowered.com/app/2931280"
"Letter Lancers: Prologue","1717560000000","true","2619","0","0","5.753019715550121","100","Hobbyist","Wetcoat Games","Wetcoat Games","2925450","https://store.steampowered.com/app/2925450"
"Sime Is Back","1714449600000","false","113","0","0","1.3370427717264455","100","Hobbyist","Grande Spallone Games","Grande Spallone Games","2923110","https://store.steampowered.com/app/2923110"
"Urban Nightmare","1714449600000","false","496","0","0","0.9472446580682672","92","Hobbyist","Coalescent Games LLC","Parkhourror Team","2868260","https://store.steampowered.com/app/2868260"
"Card Master","1714449600000","false","1","0.99","0","0","0","Hobbyist","Cyan Cloud","Cyan Cloud","2903740","https://store.steampowered.com/app/2903740"
"[Nightmare Files] Clap Clap","1717387200000","false","154936","0","0","0.501093495488942","96","Hobbyist","Raycastly","Raycastly","2933290","https://store.steampowered.com/app/2933290"
"Ecto","1714449600000","true","331","0","0","1.7493435033739038","100","Hobbyist","Dez Boyle","Dez Boyle","2256970","https://store.steampowered.com/app/2256970"
"FreshBallFall","1714795200000","false","130","0","0","2.126775551861959","86","Hobbyist","Nupsu Game Studio","Joonas Riikonen","2871890","https://store.steampowered.com/app/2871890"
"Island Party Chaos","1721606400000","false","228","0","0","1.1119199963310646","71","Hobbyist","Chaos Crew","Chaos Crew","2755880","https://store.steampowered.com/app/2755880"
"Legends of Aria Classic","1714708800000","false","7728","0","0","58.16025862034282","56","Hobbyist","Citadel Studios Inc","Citadel Studios Inc","2920830","https://store.steampowered.com/app/2920830"
"Mist","1714536000000","false","3632","0","0","1.131334752212196","84","Hobbyist","Nota Art","43N34S","2705370","https://store.steampowered.com/app/2705370"
"Relict","1714708800000","false","110","0","0","3.1121463256425193","100","Hobbyist","Cycana Games","Cycana Games","2929410","https://store.steampowered.com/app/2929410"
"Ruby Dreams: Immortal Promise","1715313600000","false","326","0","0","2.0054478707146326","77","Indie","SZH","Repulse","2922610","https://store.steampowered.com/app/2922610"
"Trojan","1716177600000","true","187","0","0","1.3015050741996377","100","Hobbyist","HangZhou GaoQiang Studio","HangZhou GaoQiang Studio","2827530","https://store.steampowered.com/app/2827530"
"Zombie Battle","1714449600000","false","360","0","0","0.8279815668928232","56","Hobbyist","Zoltan Erdos","Zoltan Erdos","2920660","https://store.steampowered.com/app/2920660"
"Maze pursuit","1714536000000","false","64","0","0","3.494642859524112","100","Hobbyist","董国政","董国政","2687150","https://store.steampowered.com/app/2687150"
"Boats N' Hoes","1719288000000","false","1","0.99","0","0","100","Hobbyist","Tegridy Made Games","Tegridy Made Games","2929680","https://store.steampowered.com/app/2929680"
"Bubble Dogs","1714536000000","false","1","0.99","0","0.406092461129855","50","Hobbyist","Rivardus","Rivardus","2918470","https://store.steampowered.com/app/2918470"
"Cat Got Your Tongue","1714536000000","false","252","0","0","0.7001799034005746","93","Hobbyist","Dima Fyuriy","Dima Fyuriy","2930140","https://store.steampowered.com/app/2930140"
"Cat Meoir: Feline Detective","1714795200000","false","627","0","0","1.5779419914137267","61","Hobbyist","Scratch and Claw Studios","Scratch and Claw Studios","2939630","https://store.steampowered.com/app/2939630"
"Elemental Novice","1716264000000","true","80","0","0","1.992547815195571","100","Hobbyist","Aleksandr Mironov","Aleksandr Mironov","2910400","https://store.steampowered.com/app/2910400"
"Ghost Moon High Noon","1715659200000","false","261","0","0","1.2660257540980355","100","Hobbyist","Eerie Trails Entertainment","Eerie Trails Entertainment","2936420","https://store.steampowered.com/app/2936420"
"Haus Of Irndrous","1723075200000","true","476","0","0","1.75775104210995","80","Hobbyist","Yxtopia Studios","Yxtopia Studios","2914740","https://store.steampowered.com/app/2914740"
"Knock on the Coffin lid: Prolog","1721865600000","false","4495","0","0","8.212509784371285","92","Indie","RedBoon","RedBoon","2879560","https://store.steampowered.com/app/2879560"
"Love at The Milky Way Diner: Demo","1716782400000","false","2","0","0","0","0","Hobbyist","Clumsy Cat Studio","Lucky Kim,Ellie Heikens","2930290","https://store.steampowered.com/app/2930290"
"politician simulator","1714536000000","false","385","0","0","0.7717511140766922","100","Hobbyist","Kenneth Dodrill","Kenneth Dodrill","1681640","https://store.steampowered.com/app/1681640"
"ぼったくりタクシー","1715054400000","false","243","0","0","1.7190609047113559","100","Hobbyist","総合コンテンツ制作サークル","総合コンテンツ制作サークル,スギ茶(すぎた/sugita)","2934680","https://store.steampowered.com/app/2934680"
"Cookard","1715313600000","false","77281","0","0","1.8672664612663226","97","Hobbyist","Panitia GameDev","Panitia GameDev","2919650","https://store.steampowered.com/app/2919650"
"Horror Family｜恐怖家族  - Flight","1715227200000","false","3386","0","0","0.3322808836986802","85","Hobbyist","SLIME GAMES","SLIME GAMES","2893010","https://store.steampowered.com/app/2893010"
"Journey","1717300800000","false","1430","0","0","0.7982566334172887","82","Hobbyist","チョコマメ","チョコマメ","2408630","https://store.steampowered.com/app/2408630"
"Keeper's Curse","1714708800000","false","317","0","0","0.5845309946625669","100","Hobbyist","Byte Size Studios","Alexi Liszt,Amber Lemon,Ashley Davis,Carlos Rojas,Carson Kompon,Dylan Loro,Nicolas Vargas,Russell Wyatt,Tyler Nagy","2946720","https://store.steampowered.com/app/2946720"
"King of Hell","1714622400000","false","170","0","0","1.7614343620303061","100","Hobbyist","NippletwistStudio","NippletwistStudio","2868060","https://store.steampowered.com/app/2868060"
"Magic Farm","1714622400000","false","95","0","0","1.6745440574038604","83","Hobbyist","Casperdew","Casperdew","2940970","https://store.steampowered.com/app/2940970"
"SirKwitz","1721692800000","false","582","0","0","3.802265274309855","96","Hobbyist","Predict Edumedia","Predict Edumedia","2776550","https://store.steampowered.com/app/2776550"
"业火 Hellfire","1714708800000","false","3127","0","0","0.5124793877706074","99","Hobbyist","Aki","Aki","2921890","https://store.steampowered.com/app/2921890"
"Beat Battle","1717128000000","false","66","0","0","1.9281312298438795","100","Hobbyist","Ndidiamaka Nwosu,Heather Szczesniak,Chiro Ogbo,Cameron Pentland,Beat Battle Inc","Ndidiamaka Nwosu,Heather Szczesniak,Chiro Ogbo,Cameron Pentland","2944430","https://store.steampowered.com/app/2944430"
"Bob Fight","1714708800000","false","274","0","0","3.5915412912604907","94","Hobbyist","Objectif3D","Objectif3D,NoraGD","2906100","https://store.steampowered.com/app/2906100"
"Boneless","1714708800000","false","8911","0","0","1.2303847655135143","59","Hobbyist","XRS Interactive","XRS Interactive","2933590","https://store.steampowered.com/app/2933590"
"Clash for Crust","1714881600000","false","194","0","0","2.073126613969136","92","Hobbyist","Seven Seas Studio","Seven Seas Studio","2899060","https://store.steampowered.com/app/2899060"
"Count to Ten: Infinity","1715313600000","false","135","0","0","1.0397225186265062","100","Hobbyist","FalseHope Games","FalseHope Games","2857690","https://store.steampowered.com/app/2857690"
"Family Bible Quest","1726617600000","false","95","0","0","0.3878279817352168","50","Hobbyist","Xenofusion Studios,SGM Canada","Xenofusion Studios","2938830","https://store.steampowered.com/app/2938830"
"Memory Quickie","1714708800000","false","601","0","0","1.1325778590785585","96","Hobbyist","Lubiii","Lubiii","2942070","https://store.steampowered.com/app/2942070"
"Mind The Abyss","1715572800000","true","1558","0","0","0.66230667521831","93","Hobbyist","Mind The Abyss Studios","Mind The Abyss Studios","2937340","https://store.steampowered.com/app/2937340"
"Trash Pandamonium","1714708800000","true","94","0","0","1.397917465503667","100","Hobbyist","Bucket Under a Bucket, LLC","Bucket Under a Bucket, LLC","2900780","https://store.steampowered.com/app/2900780"
"极限侦探","1714622400000","false","1647","0","0","1.8958559621644366","75","Hobbyist","Gingo Studio","Gingo Studio","2936090","https://store.steampowered.com/app/2936090"
"Nearly Friendly Tribes","1714708800000","true","691","0","0","5.906984320755287","73","Hobbyist","Block Bastards","Block Bastards","2726130","https://store.steampowered.com/app/2726130"
"Pet Crossing","1714795200000","false","886","0","0","1.450618184785715","100","Hobbyist","Gamelet","Haska Su","2868740","https://store.steampowered.com/app/2868740"
"Ad Agency Simulator: Prologue","1717128000000","false","1722","0","0","1.0500207924137208","81","Hobbyist","DoDo Game","DoDo Game","2945260","https://store.steampowered.com/app/2945260"
"Deadlands Duel: Time Rift Rumble","1717646400000","true","310","0","0","1.439426876402674","83","Hobbyist","Willy Games","William DeMayo,Benjamin Dixon,Johncarlos Lillo,Steven Low,Austin Pereira,Bjorn Nordenflyct,Robert Tyler","2937930","https://store.steampowered.com/app/2937930"
