"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Catlists","1716264000000","false","1","3.99","3","1.7547141500546413","100","Hobbyist","Burkus","Burkus","2772590","https://store.steampowered.com/app/2772590"
"Zhuzi Subdues Demons","1713412800000","false","1","3.99","3","1.080147165945929","100","Hobbyist","李小鹏的发行商","李小鹏的个人开发","2901370","https://store.steampowered.com/app/2901370"
"It's Not Rocket Science!","1713326400000","false","1","3.99","3","0","0","Hobbyist","Rubika Supinfogame","Fastest Rocket Team","1580860","https://store.steampowered.com/app/1580860"
"指示待ち人間RUN","1719288000000","false","1","3.99","3","0","0","Hobbyist","TAPIR Studio","TAPIR Studio","2723510","https://store.steampowered.com/app/2723510"
"Cyborg  lumberjack","1713931200000","false","1","3.99","3","0","0","Hobbyist","Konogorov Dmitry","Konogorov Dmitry","2906310","https://store.steampowered.com/app/2906310"
"Heather The Smither","1714449600000","false","1","3.99","3","0","0","Hobbyist","FUN","FUN","2921190","https://store.steampowered.com/app/2921190"
"Splash Dino","1714104000000","false","9","0.99","3","1.9441727896209902","80","Hobbyist","Catlands Games","Catlands Games","2920490","https://store.steampowered.com/app/2920490"
"Zen Rage","1726185600000","false","1","3.99","3","0","0","Hobbyist","Binary Miner","Djordje Ungar","2934010","https://store.steampowered.com/app/2934010"
"星旅：前奏 Wandering Planet: Prelude","1714622400000","false","1","3.99","3","0","0","Hobbyist","凌梦工作室","凌梦工作室","2937820","https://store.steampowered.com/app/2937820"
"Dunes of Valor","1719878400000","false","1","3.99","3","0","0","Hobbyist","Zenith Unbound","Zenith Unbound","2947880","https://store.steampowered.com/app/2947880"
"Nangol","1715054400000","false","1","3.99","3","0","0","Hobbyist","Roley Games","Roley Games","2946550","https://store.steampowered.com/app/2946550"
"I commissioned some butterflies 2","1718337600000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2953720","https://store.steampowered.com/app/2953720"
"Art Jigsaw Puzzles","1715140800000","false","1","3.99","3","0","0","Hobbyist","ChaosCatL","ChaosCatL","2952110","https://store.steampowered.com/app/2952110"
"I commissioned some bunnies 5","1715918400000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2956840","https://store.steampowered.com/app/2956840"
"I commissioned some bunnies 6","1716523200000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2956850","https://store.steampowered.com/app/2956850"
"I commissioned some bunnies 7","1717128000000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2956870","https://store.steampowered.com/app/2956870"
"I commissioned some bunnies 8","1717732800000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2956970","https://store.steampowered.com/app/2956970"
"PSolTrix","1716264000000","true","1","3.99","3","0","0","Indie","MechanicsDriven","MechanicsDriven","2848000","https://store.steampowered.com/app/2848000"
"Sprout of Control","1715227200000","false","1","3.99","3","4.742972534232714","100","Hobbyist","T.E.R. Yarally","T.E.R. Yarally","2826150","https://store.steampowered.com/app/2826150"
