"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Chronomaster","1657843200000","1643864400000","false","30","6.99","118","1.961892244665439","100","Indie","MIRROR Soft","DreamForge Intertainment","1734350","https://store.steampowered.com/app/1734350"
"Safari Cannon","1635393600000","","false","230","0.99","118","0.7385383692406791","80","Indie","Lighthouse Games Studio","Lighthouse Games Studio","1787030","https://store.steampowered.com/app/1787030"
"Dain Squares","1626408000000","","false","150","0.99","118","0.3114346313006073","100","Hobbyist","Storm Dain Productions","Storm Dain Productions","1091380","https://store.steampowered.com/app/1091380"
"trappuzzler","1622433600000","","false","75","1.99","118","1.0462436943744895","100","Hobbyist","Kevin De Keyser","Kevin De Keyser","1621920","https://store.steampowered.com/app/1621920"
"Sea War","1615953600000","","false","15","9.99","118","0","0","Hobbyist","Silistre Game","Silistre Game","1306850","https://store.steampowered.com/app/1306850"
"AutoLand","1597291200000","","false","224","0.99","118","0.6113723254262445","87","Hobbyist","NanningsGames","NanningsGames","1384090","https://store.steampowered.com/app/1384090"
"486","1590984000000","","false","270","0.99","118","2.2591591544559004","58","Hobbyist","Jared Hoffa","Jared Hoffa","1263680","https://store.steampowered.com/app/1263680"
"The Pointless Car Chase","1565582400000","1582174800000","false","168","0.99","118","2.3845288209659383","75","Hobbyist","REM Digital Studios","NullReferenceException","1123910","https://store.steampowered.com/app/1123910"
"FORT","1563163200000","","false","75","2.99","118","2.121166224216982","67","Hobbyist","RMSU","PanzerCat","1103250","https://store.steampowered.com/app/1103250"
"Incandescent 2","1547787600000","","false","224","0.99","118","0.8486771982337875","63","Hobbyist","Stephen Crabb","Stephen Crabb","889790","https://store.steampowered.com/app/889790"
"Impossible Tower Defense 2D","1545627600000","","false","162","0.99","118","1.623261250477744","11","Hobbyist","Arkenstone Games","Arkenstone Games","989650","https://store.steampowered.com/app/989650"
"Vertical Fall","1544331600000","","false","54","6.99","118","0.5932652798530321","50","Hobbyist","MATRE","MATRE","863310","https://store.steampowered.com/app/863310"
"Dunderheads","1535947200000","","true","60","5.99","118","1.215254014731194","100","Hobbyist","BokodileTec","Lachlan Woods","908150","https://store.steampowered.com/app/908150"
"RUNRUNRUN","1507176000000","","false","57","4.99","118","0.9893203573506844","91","Indie","Flying Interactive","Zoglu","712210","https://store.steampowered.com/app/712210"
"Secret Of Dungeon","1677301200000","","false","617","0","118","5.332536246609409","60","Hobbyist","ArtGameBit","Marlon Vinicius","1375020","https://store.steampowered.com/app/1375020"
"Crusader's March","1678078800000","","false","31","3.99","118","1.0543319704773726","100","Hobbyist","Steven Peregrine","Steven Peregrine","2316210","https://store.steampowered.com/app/2316210"
"KayserRotz","1682654400000","","false","44","5.99","118","5.0602288850481445","67","Hobbyist","Horn of the sea","Horn of the sea","2281160","https://store.steampowered.com/app/2281160"
"Redeemart: A Convenient Apocalypse","1683864000000","","true","11","11.99","118","5.489876136876348","100","Hobbyist","Whatever's Right Studios","Whatever's Right Studios","2198370","https://store.steampowered.com/app/2198370"
"Senpai Arena","1686888000000","","false","58","3.99","118","2.346141598500664","67","Indie","StrelitziaGames","StrelitziaGames","2455440","https://store.steampowered.com/app/2455440"
"Grim-World:Survival","1687752000000","1722211200000","false","21","0.99","118","0.28235999999999994","40","Hobbyist","GrimStudio","GrimStudio","2365120","https://store.steampowered.com/app/2365120"
"Echo Wisp","1690516800000","","false","30","5.99","118","2.1373928788107395","33","Hobbyist","Fuzzy Antler Games","Fuzzy Antler Games","2072030","https://store.steampowered.com/app/2072030"
"Sex Story - Ruby and Hunter - Episode 1","1686628800000","","false","85","1.99","118","0.334027777777778","67","Indie","EroticGamesClub","EroticGamesClub","2460570","https://store.steampowered.com/app/2460570"
"Drink And Girls","1683172800000","","false","124","0.99","118","0.35534484231106594","100","Indie","IR Studio","IR Studio","2357040","https://store.steampowered.com/app/2357040"
"Hentai Royale","1627012800000","","false","150","0.99","118","93.05523809523807","57","Indie","Boom Team","Boom Team","1565430","https://store.steampowered.com/app/1565430"
"MariAlbum","1620014400000","","false","15","9.99","118","0","100","Hobbyist","OTUSUN LAND","OTUSUN CLUB","1605270","https://store.steampowered.com/app/1605270"
"Hyper-Casual Hentai","1573275600000","","false","133","0.99","118","0.7954382946810917","56","Hobbyist","Sinful Sloth","Sinful Sloth","1178690","https://store.steampowered.com/app/1178690"
"Ecchi Puzzles","1558497600000","","false","133","0.99","118","1.6433368408835007","57","Hobbyist","SAARSE","SAARSE","1053970","https://store.steampowered.com/app/1053970"
"Electro Magnate","1706850000000","","false","30","4.99","118","7.075666588696073","0","Hobbyist","Station 437","Station 437","2292770","https://store.steampowered.com/app/2292770"
"Multitales","1724544000000","","true","44","2.99","118","0.5154503867505257","100","Hobbyist","Norllina Studio","Norllina Studio","2439700","https://store.steampowered.com/app/2439700"
"A Snowman's Chance","1714622400000","","true","44","2.99","118","0.9407733686177288","100","Hobbyist","Waily Waily","Waily Waily","2344640","https://store.steampowered.com/app/2344640"
"Hi Eggplant:The Birth of Sprites","1707800400000","","false","82","2.99","118","1.1429042995191268","85","Hobbyist","AvaXiang","AvaXiang,liangxiegame","2375290","https://store.steampowered.com/app/2375290"
"Reel Life","1704430800000","","true","10","14.99","118","2.783450356451905","100","Hobbyist","Bad Genes Productions","Bad Genes Productions","2433230","https://store.steampowered.com/app/2433230"
"KimodameshiGolf","1695960000000","","true","44","2.99","118","0.5884746996365701","67","Hobbyist","黒子ラボ","黒子ラボ","2480650","https://store.steampowered.com/app/2480650"
"DeResolution","1713153600000","","false","44","1.99","118","0.7284021694654746","100","Hobbyist","Scott H.F. Dunbar","Scott H.F. Dunbar","2619220","https://store.steampowered.com/app/2619220"
"ICHARKO","1701493200000","","false","22","5.99","118","2.500712745612486","67","Hobbyist","EXPLOSION GROUP","EXPLOSION Games,PILIGRIM Games","2067770","https://store.steampowered.com/app/2067770"
"Find The Backdoor","1706763600000","","false","66","1.99","118","1.0510068998554944","75","Hobbyist","RetrowayArts","RetrowayArts","2772760","https://store.steampowered.com/app/2772760"
"Eldabyss","1710820800000","","true","29","4.99","118","1.345882902532723","100","Hobbyist","Fleshed Out Interactive LLC","Fleshed Out Interactive LLC","2795130","https://store.steampowered.com/app/2795130"
"Uncanny Valley: Machine","1707800400000","","false","160","1.2","118","0.5423974923771041","70","Hobbyist","Outcast Developers","Outcast Developers","2796140","https://store.steampowered.com/app/2796140"
"PostLife","1723161600000","","false","44","4.99","118","1.4201106948539142","67","Hobbyist","Awakecore","Awakecore","2902560","https://store.steampowered.com/app/2902560"
"Get Those Bugs","1719792000000","","false","22","5.99","118","7.496748980566929","100","Hobbyist","PolarbyteGames","goki_dev","2379300","https://store.steampowered.com/app/2379300"
"Biblios: Tome of Darkness","1725148800000","","false","35","3.99","118","0.8446998763164115","100","Hobbyist","Ugly Duckling Games","Ugly Duckling Games","2982730","https://store.steampowered.com/app/2982730"
"Where Kiwis 几维鸟在哪里","1719964800000","","false","200","0.99","118","0.24637997914109158","90","Indie","冷笑黑妖","冷笑黑妖","2685280","https://store.steampowered.com/app/2685280"
"The Bad Son","1666756800000","","false","21","5.99","117","2.4812282547662643","93","Hobbyist","Zoozobra Studios","Víctor Atobas","1900300","https://store.steampowered.com/app/1900300"
"Zombie Hunter","1664424000000","","false","45","2.99","117","0.2455555555555557","0","Hobbyist","XF 7","XF 7","2088070","https://store.steampowered.com/app/2088070"
"Nash Racing 3: Drifter","1658808000000","","false","60","0.99","117","0.7530492519636887","55","Indie","Tero Lunkka","Valkeala Software,NTStudios","2067950","https://store.steampowered.com/app/2067950"
"Wathitdew Record™ Game Studio BATTLEFIELD","1650859200000","","false","36","6.99","117","3.3447618728590958","50","Hobbyist","Wathitdew Record","Wathitdew Record","1958530","https://store.steampowered.com/app/1958530"
"Save The Bear Cubs","1645592400000","","false","132","0.99","117","1.7270154143957688","73","Indie","Quarlellle","Quarlellle","1888620","https://store.steampowered.com/app/1888620"
"The Song Out of Space","1643950800000","","false","45","4.99","117","1.2255378619977635","100","Indie","Ratalaika Games S.L.","Pixel Noire Games","1765600","https://store.steampowered.com/app/1765600"
"Assassin at Crimson Keep","1641531600000","","false","60","4.99","117","0.46002312883553714","100","Hobbyist","Shadow Glass Studios LLC","Shadow Glass Studios LLC","1773460","https://store.steampowered.com/app/1773460"
"Fishing Frenzy","1633060800000","","false","36","7.99","117","0.2188333333333334","17","Hobbyist","fishingfrenzydev","fishingfrenzydev","1764000","https://store.steampowered.com/app/1764000"
