"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"The Immortal Mayor","1626235200000","1692244800000","false","67108","19.99","766201","17.106519146376357","67","Indie","Yooreka Studio","Star Chess Studio","1426730","https://store.steampowered.com/app/1426730"
"Tales of the Neon Sea","1556510400000","","false","97833","16.99","766001","5.31607811618448","87","Indie","Thermite Games","YiTi Games","828740","https://store.steampowered.com/app/828740"
"HellSign","1541739600000","1614142800000","false","74589","19.99","765548","6.852250603436992","69","Indie","Ballistic Interactive","Ballistic Interactive","606500","https://store.steampowered.com/app/606500"
"We Were Here Expeditions: The FriendShip","1694664000000","","false","277951","3.99","765455","2.326715657033283","92","Indie","Total Mayhem Games","Total Mayhem Games","2296990","https://store.steampowered.com/app/2296990"
"Cryptmaster","1715227200000","","false","36589","24.99","765421","7.41419170293855","96","Indie","Akupara Games","Paul Hart,Lee Williams,Akupara Games","1885110","https://store.steampowered.com/app/1885110"
"Breachers™","1681358400000","","false","28193","29.99","765396","29.782941055128454","88","Indie","Triangle Factory","Triangle Factory","1922010","https://store.steampowered.com/app/1922010"
"Battle Royale Trainer","1515042000000","","false","235201","5.99","765279","6.515116760561957","58","Indie","Trickjump Games Ltd","Trickjump Games Ltd","772540","https://store.steampowered.com/app/772540"
"TT Isle of Man: Ride on the Edge 2","1584590400000","","false","39801","29.99","765106","12.233654462112794","83","AA","Nacon","KT Racing","1082180","https://store.steampowered.com/app/1082180"
"侠客风云传前传(Tale of Wuxia:The Pre-Sequel)","1502683200000","","false","78489","16.99","764334","34.51494314639256","79","Indie","Phoenix Games","Heluo Studio","650760","https://store.steampowered.com/app/650760"
"Idle Wizard","1548306000000","","false","196405","0","764189.6091825201","156.79798837643173","87","Indie","TwoWizards","TwoWizards","992070","https://store.steampowered.com/app/992070"
"The Book of Unwritten Tales","1343620800000","","false","98527","19.99","763777","8.461852573573122","91","AA","THQ Nordic","KING Art","215160","https://store.steampowered.com/app/215160"
"Umbrella Corps","1466481600000","","false","45286","19.99","763444","5.110165219923901","0","Indie","CAPCOM","CAPCOM","390340","https://store.steampowered.com/app/390340"
"Starcom: Nexus","1544590800000","1576126800000","false","56157","19.99","761668","14.335264187221656","91","Indie","Wx3 Labs, LLC","Wx3 Labs, LLC","863590","https://store.steampowered.com/app/863590"
"Company of Heroes: Tales of Valor","1239163200000","","false","94908","19.99","761504","16.664971489473118","93","AA","SEGA","Relic Entertainment","20540","https://store.steampowered.com/app/20540"
"Ultimate General: American Revolution","1717646400000","","true","17859","49.99","761401","26.794809969490498","75","Indie","Game-Labs","Game-Labs","1901910","https://store.steampowered.com/app/1901910"
"Godhood","1562731200000","1597118400000","false","49784","26.99","761232","8.328887952000677","73","Indie","Abbey Games","Abbey Games","917150","https://store.steampowered.com/app/917150"
"Welcome to ParadiZe","1709182800000","","false","32789","29.99","760401","11.180882639516188","65","AA","Nacon","Eko Software","1519090","https://store.steampowered.com/app/1519090"
"Capcom Beat 'Em Up Bundle","1539144000000","","false","70743","19.99","759377","4.176375980278672","87","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","885150","https://store.steampowered.com/app/885150"
"DARIUSBURST Chronicle Saviours","1449118800000","","false","32230","49.99","759369","8.323823865698865","83","Indie","KOMODO,KADOKAWA CORPORATION,TAITO CORP.","Pyramid","377870","https://store.steampowered.com/app/377870"
"Umamusume: Pretty Derby – Party Dash","1724889600000","","false","18753","44.99","759327","5.429558814215059","65","AA","Cygames, Inc.","Cygames, Inc.,Arc System Works","2313020","https://store.steampowered.com/app/2313020"
"Rise of the Triad","1375243200000","","false","183404","14.99","759266","3.5078039755504538","66","Indie","Apogee Entertainment","Interceptor Entertainment","217140","https://store.steampowered.com/app/217140"
