"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Darksy's Adventure","1680235200000","false","176","0","0","4.176189269879469","91","Hobbyist","Honza 55 44","Honza 55 44","2354890","https://store.steampowered.com/app/2354890"
"Kill Your Shapes","1680235200000","true","892","0","0","1.403195626129969","97","Hobbyist","Mitch","Mitch","2329950","https://store.steampowered.com/app/2329950"
"Temanava","1680235200000","false","147","0","0","1.1765005944948563","88","Hobbyist","IIM Digital School","Redplane Studio","2226000","https://store.steampowered.com/app/2226000"
"HEX PLAT","1680148800000","false","173","0","0","1.0016052980162216","70","Hobbyist","1st-impact co.,ltd.","1st-impact co.,ltd.","2353410","https://store.steampowered.com/app/2353410"
"Gekko Episode of Amelia","1680321600000","false","316","0","0","0.24375000000000002","100","Hobbyist","あいあんそぉど","あいあんそぉど","2361930","https://store.steampowered.com/app/2361930"
"POOSTALL Royale","1680321600000","false","28505","0","0","0.24625306230196878","89","Indie","Running With Scissors","RWS C Team","2362740","https://store.steampowered.com/app/2362740"
"Sky Symphony","1680321600000","false","1","0.99","0","0","0","Hobbyist","Amon Game Studio","Amon Game Studio","2362280","https://store.steampowered.com/app/2362280"
"PoPuP","1680321600000","false","2195","0","0","0.45741323210633916","97","Hobbyist","청강문화산업대학교","번둥천개","2308520","https://store.steampowered.com/app/2308520"
"Dummy Pirates: Ocean Tales","1680321600000","true","167","0","0","1.606679913966183","67","Hobbyist","Good Place Games Ou","Good Place Games Ou","2261610","https://store.steampowered.com/app/2261610"
"Hilm","1680321600000","false","58","0","0","2.3587717932760506","100","Hobbyist","pbp","pbp","2130740","https://store.steampowered.com/app/2130740"
"Kagura Survivors: Endless Night","1680235200000","true","421690","0","0","1.7674379458789002","85","Indie","Kagura Games","Big Bang Studio,Swaps4 Productions","2348120","https://store.steampowered.com/app/2348120"
"Forgotten Souls","1680408000000","false","360","0","0","1.4473576693690808","100","Hobbyist","ChanChan Games","ChanChan Games","2175190","https://store.steampowered.com/app/2175190"
"They came from another planet","1680408000000","false","990","0","0","0.7518026810672651","84","Hobbyist","Bortbyting AB","Magnus Fredriksson","1742290","https://store.steampowered.com/app/1742290"
"Ball Drop","1680494400000","false","555","0","0","0.7971189659548631","80","Hobbyist","Puffin Forest","Puffin Forest","2326450","https://store.steampowered.com/app/2326450"
