"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Fly The Cloud","1640908800000","1609736400000","false","15","0.99","13","0","0","Hobbyist","J.S.Void","J.S.Void","1495260","https://store.steampowered.com/app/1495260"
"Red Falcon","1609909200000","","false","15","0.99","13","0","100","Hobbyist","IJunior","IJunior","1402700","https://store.steampowered.com/app/1402700"
"EXOTIUM - Episode 1","1615766400000","1609477200000","false","15","0.99","13","0","0","Hobbyist","ALPHY","ALPHY","1425090","https://store.steampowered.com/app/1425090"
"Archery Arena","1609131600000","","false","15","0.99","13","0","100","Hobbyist","Justin sawchuk","Justin sawchuk","1402130","https://store.steampowered.com/app/1402130"
"Four Course Combat","1669766400000","1608872400000","false","15","0.99","13","5.170877580998762","100","Hobbyist","Blake A Spires","Blake A Spires","1489220","https://store.steampowered.com/app/1489220"
"Solos","1586836800000","1608181200000","false","19","7.99","13","1.1547724013452554","89","Hobbyist","Create Something Interesting","Create Something Interesting,Sixty6Games","731300","https://store.steampowered.com/app/731300"
"Penelope","1629936000000","1608008400000","false","15","0.99","13","0","0","Hobbyist","Emanation","Emanation","1486860","https://store.steampowered.com/app/1486860"
"Torto: Cursed Divine","1607576400000","","false","15","0.99","13","4.958100127244465","100","Hobbyist","Torto Racoon","Torto Racoon","1465830","https://store.steampowered.com/app/1465830"
"Yummy Nuts","1607490000000","","false","15","0.99","13","0","100","Hobbyist","Flashrush Games","Flashrush Games","1469840","https://store.steampowered.com/app/1469840"
"Clash Cup Turbo","1607058000000","","false","1","14.99","13","0","0","Hobbyist","ROOT 76","ROOT 76","393280","https://store.steampowered.com/app/393280"
"Tank Firing","1668124800000","1607058000000","false","15","0.99","13","0","0","Hobbyist","CUIWENPING","CUIWENPING","1481480","https://store.steampowered.com/app/1481480"
"Mahjong Worlds","1614816000000","1606885200000","false","15","0.99","13","3.1295351199502046","100","Hobbyist","Yeti Ate My Breakfast","Yeti Ate My Breakfast","1455730","https://store.steampowered.com/app/1455730"
"Arcade games collection","1606280400000","","false","36","0.99","13","0.39350995637249264","25","Hobbyist","","","1441850","https://store.steampowered.com/app/1441850"
"GALSAD - Galactic Salvage and Disposal","1605589200000","","false","15","0.99","13","3.9275123184926377","100","Hobbyist","Wyvern Werks","Steve Wynn","1344340","https://store.steampowered.com/app/1344340"
"Vocal Space Shooter","1605243600000","","false","15","0.99","13","2.1148508439608102","100","Hobbyist","Punion Game Studio","Pinion Game Studio,Hugo Yasha Games","1430340","https://store.steampowered.com/app/1430340"
"Road Home","1613088000000","1604984400000","false","15","0.99","13","1.571394452745463","100","Hobbyist","GNOM","GNOM","1392230","https://store.steampowered.com/app/1392230"
"Crazy Rabbit AntiLogic","1673568000000","1604984400000","false","15","0.99","13","0","100","Hobbyist","Pavel Shevchenko","Pavel Shevchenko","1449960","https://store.steampowered.com/app/1449960"
"Christmas Rhythm","1604984400000","","false","30","0.99","13","0.553783440009697","100","Hobbyist","Wholetone Games","Wholetone Games","1458250","https://store.steampowered.com/app/1458250"
"Reality End","1603771200000","","true","15","1","13","0.4131222590147066","0","Hobbyist","WingsGames","Amit Chai","1417740","https://store.steampowered.com/app/1417740"
"Physics: Optics Table","1603425600000","","false","1","14.99","13","0","0","Hobbyist","Xennial Digital","Xennial Digital","1058410","https://store.steampowered.com/app/1058410"
"Zombie Hills","1602561600000","","false","1","14.99","13","0","0","Hobbyist","LFC Multimedia","LFC Multimedia","1417280","https://store.steampowered.com/app/1417280"
"jump kingdom","1602129600000","","false","15","0.99","13","1.1771750298097514","100","Hobbyist","Terobi","Terobi","818420","https://store.steampowered.com/app/818420"
"Car Jump","1625702400000","1602043200000","false","15","0.99","13","0.6791781814885622","100","Hobbyist","Giulio Scorpiniti","Giulio Scorpiniti","1425170","https://store.steampowered.com/app/1425170"
"Left Dex","1625097600000","1600401600000","false","15","0.99","13","0.3575000000000002","100","Hobbyist","Falcon Hunter","Falcon Hunter","1387320","https://store.steampowered.com/app/1387320"
"DARKAIR","1600401600000","","false","1","14.99","13","0","0","Hobbyist","KayOverlord","KayOverlord","1328590","https://store.steampowered.com/app/1328590"
"Carnival VR Orientation","1644883200000","1598846400000","false","15","0.99","13","0","100","Hobbyist","THE NOVELLUS GROUP, LLC","THE NOVELLUS GROUP, LLC","1333590","https://store.steampowered.com/app/1333590"
"Combat Mech VR","1637971200000","1598328000000","false","15","0.99","13","0","100","Hobbyist","Chun Y.","Chun Y.","1333500","https://store.steampowered.com/app/1333500"
